N	3gram	Tiupa_Narr_2	Analitik
1	не может быть	2	16
2	в том что	8	9
3	в то же	3	8
4	в отличие от	5	6
5	то же время	3	6
6	той или иной	3	6
7	что иное как	1	5
8	по отношению к	5	5
9	мы имеем дело	2	4
10	с точки зрения	2	4
11	и не может	2	4
12	в конечном счете	3	4
13	но и не	1	4
14	не что иное	1	4
15	к тому же	4	4
16	о том что	4	3
17	себя в другом	1	3
18	в той или	1	3
19	состоит в том	4	3
20	подобно тому как	2	3
21	того или иного	3	3
22	в таком случае	1	3
23	и т п	2	3
24	для того чтобы	1	3
25	и представляет собой	3	3
26	с одной стороны	5	3
27	имеем дело с	2	3
28	не в том	1	3
29	есть не что	1	3
30	собственно говоря и	1	3
31	в полной мере	1	3
32	том или ином	1	3
33	и того же	1	2
34	при встрече с	3	2
35	в самом деле	1	2
36	то же самое	1	2
37	но и в	2	2
38	в этом отношении	3	2
39	того и другого	1	2
40	и того и	1	2
41	в той мере	2	2
42	в основе своей	1	2
43	в данном случае	6	2
44	в силу своей	1	2
45	далеко не всегда	1	2
46	не сводится к	6	2
47	по удачному выражению	1	2
48	в равной степени	2	2
49	коммуникативного события в	1	2
50	автора и читателя	1	2
51	по природе своей	1	2
52	в том или	1	2
53	встрече с другим	1	2
54	мере в какой	2	2
55	с легкой руки	1	2
56	и все же	2	2
57	означает что в	1	2
58	одного и того	1	2
59	той мере в	2	2
60	социального взаимодействия трех	1	1
61	тогда как для	1	1
62	по своей природе	2	1
63	в коммуникативном событии	3	1
64	коммуникативное событие включая	1	1
65	в том виде	1	1
66	в последние десятилетия	1	1
67	присутствия я в	2	1
68	взаимодействия трех говорящего	1	1
69	в е годы	1	1
70	специфически человеческий способ	1	1
71	или хотя бы	1	1
72	в пределы одного	1	1
73	как коммуникативного события	1	1
74	установки и представления	1	1
75	как уже говорилось	2	1
76	дейк четко разграничивая	1	1
77	говорящего автора слушающего	1	1
78	слово есть выражение	1	1
79	невместима в пределы	1	1
80	общедоступные для участников	1	1
81	благодаря нашему способу	1	1
82	как бы не	1	1
83	и продукт социального	1	1
84	более или менее	1	1
85	рассказывания в этом	1	1
86	последнем мы и	1	1
87	ситуации в частности	1	1
88	автора слушающего читателя	1	1
89	и текста в	1	1
90	продукт социального взаимодействия	1	1
91	в соответствии с	3	1
92	способу постановки вопросов	1	1
93	в каком она	1	1
94	дело не только	1	1
95	их личностные и	1	1
96	четко разграничивая употребление	1	1
97	этом последнем мы	1	1
98	в качестве некоторой	1	1
99	ван дейк четко	1	1
100	как раз и	1	1
101	или иной мерой	1	1
102	следует смешивать с	1	1
103	организации коммуникативного события	1	1
104	принципиально невместима в	1	1
105	в воспринимающем сознании	1	1
106	до сих пор	1	1
107	в молчание бахтин	1	1
108	как по анфиладе	1	1
109	социальные характеристики другие	1	1
110	употребление языка и	1	1
111	в зависимости от	1	1
112	языка знание мира	1	1
113	мы и сами	1	1
114	она выявляется благодаря	1	1
115	выражение и продукт	1	1
116	в него говорящего	1	1
117	читателя и того	1	1
118	и быть может	1	1
119	может оказаться и	1	1
120	языка и дискурс	1	1
121	в то что	1	1
122	этнографии терминологией а	1	1
123	ван геннепа и	1	1
124	виде в каком	1	1
125	сказанное отнюдь не	1	1
126	а то и	2	1
127	коммуникации знание языка	1	1
128	в противном случае	1	1
129	с этой точки	1	1
130	значения общедоступные для	1	1
131	и дело не	1	1
132	трактует последний как	1	1
133	умирающего и воскресающего	1	1
134	или о чем	1	1
135	трех говорящего автора	1	1
136	выступает в том	1	1
137	как было показано	1	1
138	включая в него	1	1
139	двух и более	1	1
140	и рождается в	1	1
141	здесь мы имеем	1	1
142	не в его	1	1
143	чем говорят героя	1	1
144	в этнографии терминологией	1	1
145	терминологией а ван	1	1
146	в данный момент	1	1
147	участников коммуникации знание	1	1
148	не только в	6	1
149	тому или иному	1	1
150	ментальный внутренний мир	1	1
151	каком она выявляется	1	1
152	в точке соприкосновения	1	1
153	на первый взгляд	1	1
154	развивал мысль о	1	1
155	личностные и социальные	1	1
156	того о ком	1	1
157	аспекты социальной ситуации	1	1
158	и слушающих их	1	1
159	в известном смысле	3	1
160	текста а не	1	1
161	пребывания в стране	1	1
162	частности значения общедоступные	1	1
163	знание языка знание	1	1
164	него говорящего и	1	1
165	а с другой	1	1
166	соприкосновения разных сознаний	1	1
167	сами участвуем как	1	1
168	во встрече с	1	1
169	другие аспекты социальной	1	1
170	о ком или	1	1
171	быть сведена к	1	1
172	несет в себе	1	1
173	есть выражение и	1	1
174	слушающих их личностные	1	1
175	участвуем как слушатели-читатели	1	1
176	между двумя полюсами	1	1
177	во всяком случае	1	1
178	собой один из	1	1
179	слушающего читателя и	1	1
180	я не могу	1	1
181	ком или о	1	1
182	пределы одного сознания	1	1
183	тогда как сам	1	1
184	не упускать из	1	1
185	этой точки зрения	1	1
186	как коммуникативное событие	1	1
187	том виде в	1	1
188	я в мире	2	1
189	только в качестве	1	1
190	событие включая в	1	1
191	характеристики другие аспекты	1	1
192	себя но и	1	1
193	иметь для нас	1	1
194	повествователя рассказчика хроникера	1	1
195	участников коммуникативного события	1	1
196	или иного рода	1	1
197	по анфиладе комнат	1	1
198	особенно в новейшее	1	1
199	по аналогии с	1	1
200	в новейшее время	2	1
201	геннепа и в	1	1
202	более того личность	1	1
203	говорящего и слушающих	1	1
204	может быть определено	1	1
205	в этом последнем	1	1
206	и того о	1	1
207	и социальные характеристики	1	1
208	можно сказать не	1	1
209	может быть сведена	1	1
210	выявляется благодаря нашему	1	1
211	начало и конец	1	1
212	упускать из виду	1	1
213	и тем самым	2	1
214	никогда не бывает	1	1
215	представляет собой один	1	1
216	человеческий способ существования	1	1
217	в частности значения	1	1
218	социальной ситуации в	1	1
219	не все что	1	1
220	для участников коммуникации	1	1
221	в стране мертвых	1	1
222	мысль о том	2	1
223	точке соприкосновения разных	1	1
224	рождается в точке	1	1
225	как образ автора	1	1
226	литература xx века	1	1
227	и сами участвуем	1	1
228	даже не столько	1	1
229	и вследствие этого	2	1
230	том что искусство	1	1
231	о чем говорят	1	1
232	в этом смысле	1	1
233	оно не является	1	1
234	не следует смешивать	1	1
235	в связи с	1	1
236	без опоры на	1	1
237	от себя лично	1	1
238	к тому что	3	1
239	нашему способу постановки	1	1
240	последний как коммуникативное	1	1
241	в рамках текста	1	1
242	в области литературы	1	1
243	оно и не	1	1
244	самого рассказывания в	1	1
245	разграничивая употребление языка	1	1
246	с той или	1	1
247	и воскресающего бога	1	1
248	текста и не	1	1
249	иначе говоря мы	1	1
250	а ван геннепа	1	1
251	и в тэрнера	1	1
