N	2gram	Medvedev_F_2	Psycholo
1	то что	6	37
2	и в	38	30
3	в том	11	27
4	что в	7	24
5	потому что	2	23
6	том что	2	21
7	того чтобы	3	20
8	таким образом	20	20
9	все время	6	20
10	для того	3	20
11	как бы	4	19
12	на то	1	17
13	что он	5	17
14	не только	9	16
15	и мы	1	16
16	если мы	5	16
17	в этом	27	14
18	в самом	16	14
19	как раз	6	13
20	так же	1	13
21	показать что	1	12
22	в сущности	4	12
23	с одной	1	12
24	одной стороны	1	12
25	вместе с	6	12
26	может быть	23	11
27	если бы	5	11
28	как на	1	11
29	о том	1	10
30	и то	2	9
31	никогда не	2	9
32	увидим что	1	9
33	так как	4	9
34	с другой	3	9
35	для этого	2	9
36	не может	14	9
37	сказать что	2	9
38	мы увидим	1	9
39	самом деле	8	8
40	мы имеем	1	8
41	на деле	1	8
42	что это	3	8
43	он должен	1	8
44	при этом	9	8
45	с тем	11	8
46	не в	15	8
47	к тому	4	8
48	и это	2	8
49	тому что	2	8
50	того что	3	8
51	а не	6	8
52	могут быть	6	8
53	и т	14	7
54	то же	6	7
55	зависимости от	3	7
56	но не	2	7
57	все же	8	7
58	и как	3	7
59	в нем	13	7
60	точки зрения	8	7
61	по себе	7	7
62	в основе	5	7
63	этих двух	2	7
64	как это	2	7
65	в зависимости	3	6
66	что если	1	6
67	в своем	1	6
68	на этом	2	6
69	ясно что	1	6
70	как и	9	6
71	и его	21	6
72	как будто	1	6
73	произведение искусства	2	6
74	или в	3	6
75	и здесь	3	6
76	и тем	2	6
77	уже в	2	6
78	тем что	8	6
79	но и	13	6
80	именно в	5	6
81	и не	20	6
82	и для	5	6
83	что оно	4	6
84	совершенно не	4	6
85	жизни и	3	6
86	в искусстве	2	6
87	и есть	1	5
88	по этому	2	5
89	что они	4	5
90	что именно	2	5
91	в себе	1	5
92	в целом	3	5
93	в этой	6	5
94	материала и	4	5
95	было бы	6	5
96	рядом с	1	5
97	несмотря на	1	5
98	был бы	1	5
99	сих пор	1	5
100	как мы	7	5
101	но в	4	5
102	сводится к	5	5
103	один из	2	5
104	только в	6	5
105	именно на	3	5
106	до сих	1	5
107	совершенно очевидно	1	5
108	эта теория	1	5
109	художественное произведение	2	5
110	бы в	5	5
111	другой стороны	4	5
112	в своих	1	5
113	исходит из	1	4
114	как только	1	4
115	то это	3	4
116	в виду	2	4
117	в ней	6	4
118	и к	4	4
119	и заключается	1	4
120	в основу	2	4
121	есть не	1	4
122	в них	1	4
123	в своей	7	4
124	не могли	2	4
125	что эта	2	4
126	и именно	1	4
127	как она	2	4
128	у нас	1	4
129	и совершенно	2	4
130	этому поводу	1	4
131	в его	10	4
132	этот вопрос	2	4
133	не можем	1	4
134	только на	3	4
135	в конце	2	4
136	содержание и	1	4
137	должен был	2	4
138	говорит о	1	4
139	прежде всего	15	4
140	там где	4	4
141	что искусство	2	4
142	о чем	1	4
143	именно это	1	4
144	в результате	6	4
145	показать как	1	4
146	от него	2	4
147	и все	3	4
148	а в	6	4
149	не есть	3	4
150	совершенно справедливо	1	3
151	художественного произведения	6	3
152	сам по	3	3
153	тем же	3	3
154	в их	6	3
155	той же	1	3
156	полагает что	1	3
157	мы не	3	3
158	и о	2	3
159	в учении	2	3
160	из того	1	3
161	и на	3	3
162	первый план	2	3
163	события в	1	3
164	в ее	2	3
165	как в	4	3
166	и наконец	4	3
167	в которой	2	3
168	из этих	3	3
169	он не	6	3
170	состоит в	2	3
171	не как	4	3
172	можно было	1	3
173	в другом	1	3
174	это не	2	3
175	т д	5	3
176	ни в	2	3
177	в этих	2	3
178	вопрос о	1	3
179	но он	1	3
180	и вся	1	3
181	вовсе не	11	3
182	с теми	2	3
183	самого начала	2	3
184	иметь в	1	3
185	учения о	1	3
186	этом отношении	7	3
187	в каком	1	3
188	не могут	7	3
189	данном случае	1	3
190	учении о	1	3
191	с самого	2	3
192	так в	3	3
193	так и	8	3
194	времени и	2	3
195	это только	1	3
196	и поэтому	1	3
197	образом мы	1	3
198	искусства с	1	3
199	с татьяной	1	3
200	что и	8	3
201	и только	5	3
202	чем это	1	3
203	тот же	1	3
204	так что	1	3
205	для него	7	3
206	т п	9	3
207	что на	2	3
208	со стороны	2	3
209	на этот	1	3
210	была бы	3	3
211	под влиянием	1	3
212	в данном	1	3
213	в той	2	3
214	искусстве и	1	3
215	как из	1	3
216	героя в	1	3
217	при таком	1	3
218	не существует	1	3
219	формы и	2	3
220	для нас	1	3
221	целый ряд	1	3
222	мы должны	1	3
223	хотя бы	6	3
224	в свою	1	3
225	имеет место	1	3
226	в трех	1	3
227	и другие	2	3
228	к этому	4	3
229	в таком	2	3
230	художественном произведении	1	2
231	от этой	1	2
232	же как	3	2
233	того же	1	2
234	это и	5	2
235	к другому	2	2
