N	2gram	Propp_Isto_7	KulturaY
1	и т	17	39
2	потому что	9	25
3	т п	1	24
4	и в	24	23
5	т е	16	22
6	не только	21	20
7	в том	7	19
8	в этом	12	18
9	и не	4	16
10	было бы	2	15
11	так как	8	15
12	может быть	14	15
13	т д	16	14
14	точки зрения	4	14
15	все эти	2	12
16	если бы	1	12
17	в самом	2	12
18	но в	5	11
19	том что	10	11
20	по себе	1	10
21	а не	8	10
22	что в	13	10
23	самом деле	1	9
24	вопрос о	3	9
25	хотя бы	1	9
26	то что	7	9
27	можно было	1	9
28	вовсе не	4	9
29	для того	1	9
30	не может	14	9
31	только потому	1	8
32	с точки	1	8
33	не в	9	8
34	и что	10	8
35	в качестве	3	8
36	уже не	2	8
37	прежде всего	2	8
38	с другой	9	8
39	и пр	1	8
40	что это	6	7
41	все же	9	7
42	в силу	2	7
43	и с	1	7
44	не менее	5	7
45	но и	11	7
46	другой стороны	8	7
47	то же	8	6
48	и на	2	6
49	но не	6	6
50	в этой	1	6
51	это не	10	6
52	тем не	4	6
53	ту же	1	6
54	этот вопрос	2	6
55	что не	2	6
56	что мы	3	6
57	и то	1	5
58	мы имеем	12	5
59	я не	1	5
60	зависимости от	1	5
61	еще не	8	5
62	должна быть	1	5
63	по существу	4	5
64	и вот	1	5
65	об этом	6	5
66	и тем	2	5
67	и здесь	12	5
68	не могут	2	5
69	ясно что	1	5
70	в его	1	5
71	один из	7	5
72	тот же	2	5
73	что он	21	5
74	только в	6	5
75	должен быть	1	5
76	там где	5	5
77	вместе с	7	5
78	как это	2	5
79	что же	1	5
80	все это	8	5
81	таким образом	7	5
82	в зависимости	1	4
83	что я	1	4
84	в данном	4	4
85	со стороны	2	4
86	перед нами	2	4
87	хотя и	3	4
88	на то	3	4
89	в нем	6	4
90	так и	5	4
91	но все	4	4
92	должно быть	1	4
93	своего рода	4	4
94	можно ли	1	4
95	в то	2	4
96	не имеет	4	4
97	ничего не	5	4
98	к тому	1	4
99	и о	2	4
100	от того	1	4
101	или в	8	4
102	можно сказать	1	4
103	кто в	1	4
104	для нас	6	4
105	мы знаем	2	4
106	ни в	2	4
107	в конце	3	4
108	в них	3	4
109	в особенности	2	4
110	в связи	2	4
111	как бы	4	4
112	сказать что	2	4
113	к этому	2	4
114	так же	6	4
115	того же	2	3
116	в первый	1	3
117	как не	1	3
118	а только	1	3
119	не все	3	3
120	как в	12	3
121	с этим	2	3
122	ср также	1	3
123	так в	4	3
124	то и	4	3
125	он не	6	3
126	всех этих	6	3
127	и по	3	3
128	что она	5	3
129	еще одно	1	3
130	о которых	1	3
131	этого не	2	3
132	что такое	2	3
133	этого вопроса	1	3
134	знаем что	3	3
135	в таких	2	3
136	в возможности	1	3
137	и его	3	3
138	связи с	3	3
139	отличается от	2	3
140	всего в	1	3
141	как мы	3	3
142	в ней	1	3
143	здесь не	2	3
144	а в	10	3
145	те же	1	3
146	для этого	1	3
147	сводится к	1	3
148	никак не	1	3
149	а также	1	3
150	знает что	1	3
151	вопросу о	1	3
152	что и	8	3
153	в форме	2	3
154	того что	6	3
155	случаи когда	2	3
156	уже в	3	3
157	же в	1	3
158	у него	10	3
159	тем что	6	3
160	именно в	1	3
161	такие случаи	2	3
162	из которых	1	3
163	но для	2	3
164	но это	3	3
165	не знает	1	3
166	к этой	1	3
167	и это	2	3
168	точно так	2	3
169	широкое распространение	1	2
170	отношения к	1	2
171	же как	4	2
172	и потому	1	2
173	и есть	1	2
174	не хочет	1	2
175	почти всегда	2	2
176	свое место	2	2
177	что если	1	2
178	но вот	2	2
179	они имеют	1	2
180	что за	3	2
181	ответ на	6	2
182	очевидно что	1	2
183	не просто	2	2
184	что они	3	2
185	дает нам	1	2
186	в своем	1	2
187	от этого	1	2
188	за собой	1	2
189	и у	2	2
190	мне не	1	2
191	и если	3	2
192	при этом	4	2
193	состоит в	1	2
194	это конечно	2	2
195	в одну	2	2
196	здесь мы	5	2
197	могла бы	1	2
198	связанные с	2	2
199	в другом	1	2
200	на ту	2	2
201	на все	1	2
202	данном случае	3	2
