N	2gram	Vygotskiy__3	Vladivir
1	и в	38	40
2	то что	35	28
3	не только	12	25
4	и не	10	25
5	у него	4	24
6	то есть	15	24
7	том что	14	18
8	в том	25	18
9	но и	5	18
10	еще и	2	18
11	что в	20	17
12	в этом	13	16
13	в его	5	14
14	так что	8	14
15	не может	7	14
16	в виде	2	13
17	точки зрения	16	13
18	вовсе не	8	13
19	только в	4	13
20	в конце	2	12
21	а именно	1	12
22	сказать что	4	12
23	едва ли	3	11
24	никогда не	4	11
25	потому что	14	11
26	таким образом	12	11
27	о том	6	11
28	не просто	2	10
29	ни в	3	10
30	и его	6	10
31	то это	2	10
32	не есть	1	10
33	как раз	8	10
34	и потому	1	10
35	это есть	2	10
36	и то	8	9
37	уже не	2	9
38	что это	10	9
39	в себе	4	9
40	и с	1	9
41	в своей	5	9
42	есть только	2	9
43	что же	2	9
44	как мы	7	8
45	в своем	5	8
46	в этой	13	8
47	он не	6	8
48	и что	18	8
49	для него	2	8
50	может быть	19	8
51	а не	7	8
52	так же	2	8
53	хотя и	1	7
54	и как	8	7
55	и если	6	7
56	что все	3	7
57	с тем	8	7
58	как и	8	7
59	несмотря на	5	7
60	в то	3	7
61	что и	4	7
62	того что	4	7
63	так как	6	7
64	вместе с	5	7
65	к тому	6	7
66	а в	7	7
67	в своих	4	7
68	оно есть	2	6
69	и на	6	6
70	кроме того	1	6
71	то в	1	6
72	не будет	1	6
73	не мог	4	6
74	с точки	9	6
75	и это	8	6
76	так и	1	6
77	и здесь	6	6
78	и даже	4	6
79	если не	1	6
80	это значит	1	6
81	но это	3	6
82	хотя бы	2	6
83	отношения к	2	5
84	мы уже	7	5
85	в ней	15	5
86	совсем не	3	5
87	тут же	1	5
88	отнюдь не	2	5
89	в истории	2	5
90	более или	1	5
91	все эти	4	5
92	тому же	1	5
93	можно было	1	5
94	должно быть	1	5
95	или менее	1	5
96	но если	4	5
97	дело в	1	5
98	тем что	3	5
99	для нас	8	5
100	ничего не	2	5
101	эти три	1	5
102	у нас	2	5
103	ничего общего	1	5
104	с другой	7	5
105	что он	11	5
106	только на	1	5
107	в одном	8	5
108	не говорит	1	5
109	не было	1	5
110	в данном	2	5
111	между прочим	1	5
112	никакого отношения	1	5
113	в самом	25	4
114	то же	10	4
115	что если	4	4
116	и о	3	4
117	еще не	1	4
118	но не	1	4
119	все же	8	4
120	но в	3	4
121	на то	16	4
122	есть все	1	4
123	было бы	12	4
124	такой же	2	4
125	в котором	6	4
126	даже в	1	4
127	тому что	6	4
128	не имеет	6	4
129	или как	1	4
130	только при	1	4
131	то время	2	4
132	в глаза	2	4
133	не с	1	4
134	мог бы	1	4
135	она была	4	4
136	никак не	7	4
137	и можно	1	4
138	по мнению	2	4
139	если мы	6	4
140	при помощи	4	4
141	здесь в	2	4
142	а с	2	4
143	говорит о	2	4
144	до конца	2	4
145	однако и	2	4
146	и все	10	4
147	как это	6	4
148	в течение	4	4
149	по существу	2	4
150	указать на	3	4
151	в результате	1	4
152	мы должны	1	4
153	есть и	1	4
154	же как	1	3
155	на самом	2	3
156	мы имеем	1	3
157	и тут	1	3
158	я не	5	3
159	здесь не	3	3
160	в чем	1	3
161	не все	1	3
162	отличие от	1	3
163	независимо от	1	3
164	перед нами	8	3
165	и у	1	3
166	из этих	3	3
167	в нем	4	3
168	при этом	4	3
169	так уж	1	3
170	но все	1	3
171	том случае	1	3
172	в качестве	2	3
173	это было	1	3
174	это не	1	3
175	далеко не	3	3
176	нисколько не	1	3
177	не столько	1	3
178	в отличие	1	3
179	не в	12	3
180	что этот	4	3
181	этих трех	1	3
182	весь этот	3	3
183	того чтобы	9	3
184	он мог	1	3
185	и притом	1	3
186	всякого рода	1	3
187	все то	7	3
188	отличается от	1	3
189	в виду	4	3
190	с каким	1	3
191	то как	2	3
192	если бы	14	3
193	и вообще	1	3
194	что здесь	2	3
195	и тем	3	3
196	по этому	1	3
197	с одной	6	3
198	вот что	1	3
199	мы знаем	1	3
200	был бы	3	3
201	не так	3	3
202	всяком случае	2	3
203	само собой	1	3
204	и только	3	3
205	именно в	1	3
206	как именно	1	3
207	мы видели	6	3
208	и вовсе	1	3
209	одной стороны	5	3
210	как бы	14	3
211	же самое	10	3
212	и для	4	3
213	собственно говоря	1	3
214	или не	2	3
215	же в	2	3
216	ее в	4	3
217	и эта	1	3
218	как на	3	3
219	в таком	3	3
220	во всяком	2	3
221	не имел	1	2
222	не иначе	2	2
223	по преимуществу	2	2
224	не имеют	2	2
225	должна быть	5	2
226	с таким	1	2
227	и этот	3	2
228	по его	3	2
229	есть не	1	2
230	мы не	5	2
231	в сущности	10	2
232	время как	4	2
233	на себя	1	2
234	он был	3	2
235	что его	2	2
236	данном случае	2	2
237	чем это	1	2
238	но как	2	2
239	в сторону	1	2
240	которые не	1	2
241	как говорит	1	2
242	с этим	8	2
243	и наконец	2	2
244	и к	3	2
245	от этого	1	2
246	только то	2	2
247	в которой	5	2
248	ни по	2	2
249	в целом	4	2
250	можно не	1	2
251	остановиться на	2	2
252	интересно что	3	2
253	дальше и	1	2
254	что она	16	2
255	и еще	1	2
256	не к	3	2
257	не как	1	2
258	в силу	2	2
259	и по	2	2
260	случае если	1	2
261	одно и	3	2
262	что является	1	2
263	в другом	5	2
264	должен был	2	2
265	в жизни	1	2
266	но уже	1	2
267	о которых	9	2
268	это является	2	2
269	этого факта	1	2
270	очень легко	4	2
271	с такой	5	2
272	в этих	2	2
273	к тем	3	2
274	в их	1	2
275	оказывается что	1	2
276	знаем что	1	2
277	и более	2	2
278	а вот	1	2
279	можно ли	1	2
280	тем самым	1	2
281	что эта	4	2
282	она не	6	2
283	на него	1	2
284	но что	2	2
285	но только	8	2
286	и всегда	2	2
287	она должна	3	2
288	что на	1	2
289	не могут	2	2
290	бы это	1	2
291	что оба	1	2
292	всей своей	1	2
293	роль в	1	2
294	здесь нет	1	2
295	больше чем	4	2
296	и вся	1	2
297	но мы	2	2
298	его в	3	2
299	и всю	1	2
300	бы в	3	2
301	которые можно	1	2
302	в теории	1	2
303	бросается в	1	2
304	быть и	1	2
305	но с	1	2
306	о двух	1	2
307	что даже	2	2
308	в какой	5	2
309	и так	1	2
310	мы будем	1	2
311	это же	2	2
312	не можем	4	2
313	то и	3	2
314	в нашей	1	2
315	в начале	1	2
316	из них	6	2
317	могло бы	2	2
318	не о	1	2
319	друг друга	1	2
320	заметить что	2	2
321	и вместе	2	2
322	мы сейчас	1	2
323	для того	8	2
324	никогда и	1	2
325	без всякой	2	2
326	со стороны	2	2
327	или иначе	1	2
328	и самая	1	2
329	в предисловии	1	2
330	больше и	3	2
331	которых мы	6	2
332	что несмотря	1	2
333	что мы	1	2
334	как не	1	2
335	согласии с	1	2
336	к своему	2	2
337	в изображении	1	2
338	а если	1	2
339	наряду с	3	2
340	для понимания	1	2
341	с этой	2	2
342	еще раз	1	2
343	внимания на	1	2
344	это последнее	1	2
345	всей этой	1	2
346	как автора	1	2
347	не является	1	2
348	которых он	1	2
349	и ни	1	2
350	бы если	1	2
351	этом отношении	1	2
352	только что	2	2
353	все они	2	2
354	бы на	1	2
355	другой стороны	5	2
356	совершенно не	5	2
357	того же	3	2
358	к его	2	2
359	жизни а	1	2
360	из этого	8	2
361	с его	1	2
362	но еще	1	2
363	к этой	2	2
364	ни на	1	2
365	к этому	3	2
366	пор не	1	1
367	а между	1	1
368	как известно	1	1
369	скажет что	1	1
370	речь идет	4	1
371	например в	2	1
372	для построения	1	1
373	вполне может	1	1
374	чтобы не	1	1
375	себя как	2	1
376	противоречие с	2	1
377	это и	1	1
378	так у	1	1
379	он хотел	1	1
380	и есть	1	1
381	этой теории	1	1
382	от той	1	1
383	только эти	1	1
384	из его	1	1
385	все те	2	1
386	и больше	2	1
387	которыми он	1	1
388	из всех	3	1
389	рядом других	1	1
390	и конечно	3	1
391	это совершенно	1	1
392	с традиционными	1	1
393	которую мы	4	1
394	та же	3	1
395	что многие	1	1
396	он как	1	1
397	и стиль	1	1
398	и такой	1	1
399	с но	2	1
400	для нашей	1	1
401	себе что	1	1
402	в каждой	1	1
403	из одной	1	1
404	выражен здесь	1	1
405	драмы и	2	1
406	во всех	4	1
407	то мы	1	1
408	сказать и	1	1
409	и главное	1	1
410	значение не	1	1
411	силы и	1	1
412	в общем	2	1
413	очевидно что	2	1
414	уже как	2	1
415	эту природу	1	1
416	нет и	1	1
417	в свои	1	1
418	и чем	2	1
419	что они	4	1
420	определяется не	1	1
421	один и	1	1
422	относится к	1	1
423	и первый	1	1
424	это одно	3	1
425	как в	4	1
426	с чисто	1	1
427	что действительно	1	1
428	и противоречивость	1	1
429	и где	1	1
430	является тем	1	1
431	когда он	4	1
432	что по	3	1
433	который вполне	1	1
434	не делать	1	1
435	мы находили	1	1
436	автора и	2	1
437	высокую оценку	1	1
438	ясно и	2	1
439	как результат	1	1
440	для ее	1	1
441	действительностью в	1	1
442	дело только	1	1
443	к чему	6	1
444	оттого что	1	1
445	смыслом который	1	1
446	как некий	1	1
447	он прекрасно	1	1
448	он в	2	1
449	бы не	3	1
450	думать что	2	1
451	в известном	1	1
452	так сказать	5	1
453	теории и	1	1
454	в энциклопедическом	1	1
455	сказать в	1	1
456	уже видели	1	1
457	ничего специфически	1	1
458	неверно это	1	1
459	была не	1	1
460	в корне	1	1
461	и вот	2	1
462	это дело	1	1
463	имеют никакого	1	1
464	их в	2	1
465	что тут	1	1
466	том и	2	1
467	в плане	3	1
468	что ни	1	1
469	смысле как	1	1
470	от других	1	1
471	и заключается	1	1
472	этом последнем	1	1
473	не за	1	1
474	конечно в	3	1
475	на этой	1	1
476	все их	1	1
477	они тоже	1	1
478	знает что	1	1
479	заключается в	7	1
480	произведения если	1	1
481	образом если	1	1
482	говорит что	8	1
483	этого нового	1	1
484	из первых	1	1
485	с которого	1	1
486	же именно	1	1
487	о характере	1	1
488	в них	3	1
489	все равно	1	1
490	не заметить	1	1
491	обратимся к	1	1
492	в один	3	1
493	смысл и	4	1
494	со всей	3	1
495	от своего	2	1
496	и при	1	1
497	и их	1	1
498	сказать так	1	1
499	мысль и	1	1
500	мы встретились	1	1
501	самой первой	1	1
502	не зависит	1	1
503	как все	2	1
504	энциклопедическом словаре	1	1
505	в такой	3	1
506	представить себе	1	1
507	то для	1	1
508	она в	3	1
509	что вся	1	1
510	никакому сомнению	1	1
511	мы говорили	3	1
512	место в	3	1
513	превратилась в	2	1
514	в которых	6	1
515	не исчерпывается	1	1
516	бы мы	1	1
517	сама собой	2	1
518	признать что	2	1
519	зрелого возраста	1	1
520	должны были	2	1
521	но эта	1	1
522	образом и	2	1
523	но он	2	1
524	оба они	1	1
525	друг другу	2	1
526	есть именно	2	1
527	истиной и	1	1
528	без всяких	3	1
529	с такими	1	1
530	что сам	2	1
531	на всю	2	1
532	или если	2	1
533	случае мы	1	1
534	и второе	1	1
535	с которой	1	1
536	что с	4	1
537	с теми	3	1
538	и другое	4	1
539	самого начала	6	1
540	считает что	1	1
541	одна из	4	1
542	и вместо	1	1
543	к этим	1	1
544	в основе	3	1
545	и имеет	1	1
546	как здесь	1	1
547	это еще	1	1
548	то чего	1	1
549	это мы	1	1
550	того и	1	1
551	того как	3	1
552	под этим	2	1
553	это то	1	1
554	наши мысли	1	1
555	все дело	1	1
556	это слово	1	1
557	вернее сказать	1	1
558	вместо этого	1	1
559	доказать что	1	1
560	как будто	4	1
561	ли это	2	1
562	и оно	1	1
563	очень часто	2	1
564	нам нужно	1	1
565	заключается что	1	1
566	относиться к	1	1
567	когда мы	2	1
568	и такие	1	1
569	и всех	1	1
570	которого я	1	1
571	так а	1	1
572	всего в	1	1
573	бы он	1	1
574	указывает на	6	1
575	все еще	1	1
576	наконец что	1	1
577	что при	1	1
578	и он	1	1
579	каким угодно	1	1
580	есть одновременно	1	1
581	с ее	2	1
582	всего этого	2	1
583	в ее	7	1
584	только не	1	1
585	в себя	1	1
586	с самого	6	1
587	имеет никакого	3	1
588	слова а	1	1
589	здесь он	1	1
590	те же	1	1
591	ясно что	6	1
592	это вовсе	1	1
593	и которые	3	1
594	и каждый	1	1
595	как таковую	1	1
596	было задачей	1	1
597	подойти к	1	1
598	когда в	4	1
599	том как	2	1
600	наше внимание	3	1
601	даны в	1	1
602	спор и	1	1
603	другой не	1	1
604	одном акте	1	1
605	и нужно	1	1
606	каждый раз	1	1
607	в известных	2	1
608	мы могли	4	1
609	в самой	4	1
610	каждой из	1	1
611	на вопрос	1	1
612	внимание на	2	1
613	язык и	1	1
614	одного из	2	1
615	и просто	1	1
616	можно сказать	1	1
617	основе своей	1	1
618	может не	1	1
619	все та	1	1
620	доходит до	1	1
621	не могло	1	1
622	которой мы	1	1
623	и во	2	1
624	там и	1	1
625	я думаю	1	1
626	у другого	1	1
627	в глазах	1	1
628	вслед за	1	1
629	даже для	1	1
630	иначе он	1	1
631	и следовательно	2	1
632	и всякое	1	1
633	и она	1	1
634	если взять	1	1
635	и мы	13	1
636	видим что	8	1
637	с той	4	1
638	один из	6	1
639	истинный смысл	2	1
640	что только	2	1
641	мы видим	12	1
642	всю свою	1	1
643	будто бы	1	1
644	для нее	1	1
645	здесь с	2	1
646	не то	4	1
647	самом деле	21	1
648	этому поводу	1	1
649	подробнейшим образом	1	1
650	конечно не	4	1
651	эту самую	1	1
652	тем чтобы	1	1
653	целого ряда	1	1
654	и других	1	1
655	за ним	1	1
656	эти два	3	1
657	в действительном	1	1
658	не будут	1	1
659	предмет у	1	1
660	иначе как	2	1
661	на их	2	1
662	окончательном виде	1	1
663	или вернее	2	1
664	указание на	1	1
665	хотел бы	2	1
666	этот второй	3	1
667	представляют собой	2	1
668	это будет	2	1
669	таком виде	2	1
670	на примере	2	1
671	до сих	6	1
672	новое в	1	1
673	что человек	1	1
674	по своим	1	1
675	к которому	1	1
676	и прежде	1	1
677	он это	1	1
678	такое же	3	1
679	души и	1	1
680	себя и	1	1
681	на которых	1	1
682	что для	1	1
683	эта небольшая	1	1
684	в некоторых	1	1
685	ясным что	1	1
686	бы для	2	1
687	в рассуждениях	2	1
688	был в	1	1
689	что исторический	1	1
690	а сам	1	1
691	целым рядом	1	1
692	о чем	1	1
693	это самое	1	1
694	него не	1	1
695	что из	1	1
696	уже давно	2	1
697	я говорю	3	1
698	в частности	1	1
699	для них	1	1
700	ясно говорит	1	1
701	перейти от	1	1
702	одна другой	1	1
703	многие и	1	1
704	мы говорим	1	1
705	из которых	4	1
706	и глубоко	1	1
707	по своему	4	1
708	он говорит	6	1
709	но сам	2	1
710	в последнем	1	1
711	есть на	1	1
712	на эту	1	1
713	в тех	4	1
714	думается что	1	1
715	эту мысль	1	1
716	в первой	2	1
717	кто из	1	1
718	каково же	1	1
719	реакции на	2	1
720	том смысле	2	1
721	смысле его	1	1
722	нам еще	1	1
723	этого слова	2	1
724	ссылается на	3	1
725	сих пор	5	1
726	своей жизни	2	1
727	только для	3	1
728	заставляет нас	2	1
729	все это	3	1
730	имел в	1	1
731	ближе к	1	1
