N	3gram	Tiupa_Anal_2	Myshleni
1	в том что	6	17
2	заключается в том	1	7
3	в отличие от	2	6
4	можно было бы	2	5
5	с одной стороны	4	5
6	в связи с	1	5
7	тем не менее	3	5
8	друг с другом	1	5
9	то и другое	1	4
10	о том что	6	3
11	состоит в том	4	3
12	сами по себе	1	3
13	в этом отношении	3	3
14	с другой стороны	2	3
15	внешней и внутренней	1	3
16	на то что	2	3
17	так же точно	1	3
18	этой точки зрения	1	2
19	по отношению к	4	2
20	в этом смысле	2	2
21	и в этом	4	2
22	и то что	2	2
23	тому или иному	1	2
24	в известном смысле	1	2
25	не может быть	1	2
26	того или иного	3	2
27	с этой точки	1	2
28	в свою очередь	1	2
29	той или иной	3	2
30	как и в	3	2
31	не в состоянии	1	1
32	что иное как	1	1
33	более или менее	1	1
34	подобно тому как	3	1
35	так или иначе	1	1
36	не столько с	1	1
37	как это имеет	1	1
38	как говорит сам	1	1
39	то же самое	1	1
40	чтобы прийти к	1	1
41	в этом случае	4	1
42	никоим образом не	1	1
43	с точки зрения	2	1
44	в роли знаков	1	1
45	хотя бы и	1	1
46	есть в сущности	1	1
47	имеем дело не	1	1
48	между тем как	1	1
49	как это свойственно	1	1
50	во всех этих	1	1
51	к тому или	1	1
52	несмотря на его	1	1
53	том или ином	2	1
54	точно так же	1	1
55	так что все	1	1
56	как она была	1	1
57	с другом в	1	1
58	отнюдь не является	1	1
59	сказать что в	1	1
60	а как бы	1	1
61	в применении к	1	1
62	в самом начале	3	1
63	не что иное	1	1
64	в данном случае	5	1
65	и тем же	1	1
66	они относятся к	1	1
67	и т.д в	1	1
68	не только в	2	1
69	на этот раз	1	1
70	и все его	1	1
71	тот же самый	1	1
72	в значительной степени	2	1
73	в результате чего	2	1
74	имеем дело с	1	1
75	том что начальные	1	1
76	приводит к тому	1	1
77	включающий в себя	1	1
78	из них не	1	1
79	многие частные моменты	1	1
80	целом все это	1	1
81	одним и тем	1	1
82	практически совпадает с	1	1
83	имеет место в	1	1
84	есть не что	1	1
85	в целом все	1	1
86	пространственных и временных	1	1
87	и в самом	2	1
88	ни одна из	1	1
89	в самом его	1	1
90	это имеет место	1	1
91	к тому что	1	1
92	сама по себе	1	1
93	всех этих случаях	1	1
94	с той или	2	1
95	которого никогда не	1	1
96	еще не гарантирует	1	1
