N	2gram	Bakhtin_Pr_2	Formalny
1	т е	26	32
2	и не	29	30
3	вовсе не	5	28
4	и в	43	27
5	может быть	23	25
6	не может	18	24
7	так и	3	21
8	и его	8	19
9	в этом	13	18
10	таким образом	5	18
11	а не	7	17
12	самом деле	5	16
13	точки зрения	13	16
14	то же	8	15
15	в нем	12	15
16	в процессе	2	15
17	и пр	2	15
18	между ними	4	15
19	на самом	1	14
20	как и	14	14
21	с точки	8	14
22	не в	11	12
23	если бы	3	12
24	и т	13	11
25	в самом	7	11
26	в жизни	3	11
27	и от	1	11
28	не могут	4	10
29	но и	14	10
30	не только	11	9
31	лишь в	8	9
32	как его	4	9
33	социального общения	1	9
34	так как	4	9
35	так же	2	9
36	с помощью	1	8
37	как бы	22	8
38	при этом	6	8
39	входит в	2	8
40	ни в	2	8
41	как мы	10	8
42	в пределах	16	8
43	только в	4	8
44	как раз	4	8
45	то что	7	8
46	и все	6	8
47	что в	4	8
48	художественного произведения	1	7
49	тем же	2	7
50	не менее	3	7
51	же время	5	7
52	его в	3	7
53	между тем	3	7
54	в его	10	7
55	в том	6	7
56	если мы	2	7
57	там где	4	7
58	все это	5	7
59	совершенно не	4	7
60	в то	7	7
61	еще не	9	6
62	и понимания	1	6
63	но в	10	6
64	все эти	5	6
65	т д	4	6
66	в своей	4	6
67	и ее	3	6
68	всяком случае	1	6
69	данной социальной	2	6
70	произведения как	2	6
71	все время	1	6
72	было бы	5	6
73	что он	13	6
74	с другой	4	6
75	более того	4	6
76	вместе с	1	6
77	все же	3	6
78	и для	3	6
79	бы в	5	6
80	хотя бы	2	6
81	в своих	2	6
82	во всяком	2	6
83	но не	5	5
84	в одной	3	5
85	в художественном	3	5
86	в единстве	3	5
87	так сказать	6	5
88	социальных оценок	1	5
89	в каждом	11	5
90	ни было	2	5
91	материала в	1	5
92	того чтобы	1	5
93	в направлении	4	5
94	если же	4	5
95	никогда не	9	5
96	в плоскости	2	5
97	в идеологическом	1	5
98	говорит он	1	5
99	связи с	1	5
100	большинстве случаев	8	5
101	и их	3	5
102	т п	9	5
103	друг друга	1	5
104	лишь для	1	5
105	и между	1	5
106	тем что	3	5
107	и потому	1	5
108	что же	7	5
109	высказывания и	2	5
110	в результате	4	5
111	другой стороны	3	5
112	не есть	2	4
113	в конкретном	3	4
114	мы не	4	4
115	он был	3	4
116	бы то	1	4
117	менее всего	1	4
118	как в	2	4
119	и как	2	4
120	в целом	2	4
121	но ведь	5	4
122	а вовсе	1	4
123	бы ни	2	4
124	в корне	1	4
125	то ни	1	4
126	может войти	1	4
127	в ее	1	4
128	в слове	5	4
129	мы знаем	1	4
130	том что	2	4
131	установка на	4	4
132	по себе	11	4
133	она не	3	4
134	в смысле	1	4
135	тогда когда	1	4
136	мы можем	2	4
137	и является	2	4
138	могут быть	3	4
139	к тому	4	4
140	следовательно и	1	4
141	о том	5	4
142	некрасова и	1	4
143	его смысла	1	4
144	слов и	5	4
145	же и	4	4
146	конечно не	2	4
147	уже в	2	4
148	в большинстве	9	4
149	только на	3	4
150	видения и	1	4
151	прежде всего	10	4
152	смысла и	1	4
153	материал в	2	4
154	до конца	4	4
155	в связи	1	4
156	как это	1	4
157	да и	5	4
158	слова и	12	4
159	конкретное высказывание	1	4
160	между собой	2	4
161	обстоит дело	1	4
162	в романе	3	4
163	из этого	1	4
164	жизни и	1	4
165	они не	1	4
166	одним из	1	3
167	же как	1	3
168	функции в	1	3
169	того же	3	3
170	должна быть	3	3
171	мы уже	3	3
172	той же	3	3
173	мы и	2	3
174	в виду	3	3
175	литературы и	1	3
176	целое и	1	3
177	и на	10	3
178	в которых	2	3
179	во всех	4	3
180	то мы	1	3
181	то он	1	3
182	нет и	1	3
183	иначе обстоит	1	3
184	бы и	2	3
185	что это	2	3
186	в себе	5	3
187	зрения его	1	3
188	этот процесс	1	3
189	не следует	1	3
190	и с	5	3
191	те же	1	3
192	высказывание в	1	3
193	это не	3	3
194	и тем	1	3
195	ее в	2	3
196	в плоскость	1	3
197	он и	3	3
198	раз и	2	3
199	в этих	6	3
200	от его	1	3
201	по отношению	5	3
202	одной плоскости	2	3
203	в основе	1	3
204	для нас	2	3
205	же самое	1	3
206	а что	5	3
207	совершается в	1	3
208	в произведении	4	3
209	еще в	1	3
210	жизнь и	1	3
211	никак не	5	3
212	и что	5	3
213	можно сказать	1	3
214	их в	4	3
215	в них	4	3
216	романа в	1	3
217	и следовательно	3	3
218	в него	7	3
219	в какой	1	3
220	уже не	3	3
221	в поэзии	2	3
222	его и	2	3
223	в конце	2	3
224	слово как	4	3
225	не о	1	3
226	у нас	2	3
227	не на	4	3
228	на фоне	5	3
229	может стать	4	3
230	в той	5	3
231	того что	2	3
232	отношению к	5	3
233	формы его	1	3
234	дело идет	1	3
235	является для	1	3
