N	3gram	Voloshinov_1	Problema
1	с точки зрения	5	8
2	в том что	2	8
3	в связи с	1	7
4	тем не менее	1	5
5	с другой стороны	2	5
6	что иное как	2	3
7	далеко не всегда	1	3
8	с одной стороны	2	3
9	не что иное	2	3
10	по отношению к	3	2
11	равно как и	1	2
12	в значительной мере	1	2
13	не чем иным	2	2
14	в данном случае	2	2
15	не может быть	4	2
16	потому что они	1	2
17	чем иным как	2	2
18	и никогда не	1	2
19	на то что	1	2
20	тех или иных	1	2
21	для того чтобы	1	2
22	как то что	1	1
23	там где нет	1	1
24	чуть ли не	1	1
25	на самом деле	1	1
26	в самом деле	2	1
27	не входит в	1	1
28	между тем как	1	1
29	в этом отношении	1	1
30	можно было бы	1	1
31	с этой точки	1	1
32	ту или иную	1	1
33	только потому что	1	1
34	таким образом мы	1	1
35	но в то	1	1
36	и в его	1	1
37	ничего общего не	1	1
38	состоит в том	1	1
39	а также и	1	1
40	и как бы	1	1
41	а вовсе не	1	1
42	того же автора	1	1
43	этой точки зрения	1	1
44	только в связи	1	1
45	то же время	1	1
46	по себе а	1	1
47	но тем не	1	1
48	может быть это	1	1
49	все же остается	1	1
50	и вместе с	1	1
51	что в ней	1	1
52	то или иное	1	1
53	с самого начала	2	1
54	хотя бы в	1	1
55	и превращается в	1	1
56	в то же	1	1
57	в предисловии к	1	1
58	общего не имеет	1	1
59	должно было бы	1	1
