N	3gram	Tiupa_Hudo_1	Narrotol
1	в том что	6	8
2	с одной стороны	1	7
3	о том что	9	6
4	по отношению к	8	6
5	в отличие от	1	5
6	не может быть	2	5
7	времени и пространстве	1	5
8	в данном случае	1	4
9	все же не	1	4
10	но все же	1	4
11	во времени и	1	4
12	состоит в том	1	3
13	в этом отношении	3	3
14	тем не менее	3	3
15	то же время	8	3
16	в свою очередь	1	3
17	в то же	8	3
18	не может не	1	2
19	более или менее	1	2
20	все та же	1	2
21	с точки зрения	3	2
22	в таком случае	1	2
23	сами по себе	1	2
24	можно было бы	4	2
25	перед нами не	1	2
26	ту или иную	2	2
27	которым можно было	1	2
28	тогда как в	1	2
29	в значительной степени	2	2
30	в первом случае	1	2
31	не только в	2	2
32	на первый взгляд	1	2
33	в себя и	1	2
34	в связи с	3	2
35	при всей своей	1	2
36	этой точки зрения	1	2
37	того или иного	2	2
38	в прошлом году	1	2
39	в конечном счете	2	2
40	речь идет о	2	2
41	по сути дела	1	2
42	не сводится к	1	2
43	здесь не в	1	2
44	так или иначе	2	2
45	особая личностно-актуальная форма	1	1
46	причастной вненаходимости бахтин	1	1
47	себя в другом	1	1
48	по своей природе	2	1
49	том что в	2	1
50	это позиция со-искателя	1	1
51	с гуровым в	1	1
52	и т.д однако	1	1
53	этой жанровой традиции	1	1
54	в чистом виде	1	1
55	в мир произведения	1	1
56	речь идет об	1	1
57	только потому что	2	1
58	нами не как	1	1
59	прежде всего в	1	1
60	различные формы выражения	1	1
61	то в основе	1	1
62	справедливо утверждает в	1	1
63	которая может быть	1	1
64	которых может быть	1	1
65	это одно из	1	1
66	читателя в мир	1	1
67	на самом деле	1	1
68	в самом деле	4	1
69	принципиальное различие между	1	1
70	в этом смысле	1	1
71	том что он	1	1
72	в равной степени	1	1
73	то же самое	1	1
74	же как и	1	1
75	что у нее	1	1
76	не как объекты	1	1
77	самую суть проблемной	1	1
78	самом деле не	1	1
79	русской литературе позиции	1	1
80	до сих пор	2	1
81	предстают перед нами	1	1
82	и в то	1	1
83	до известной степени	1	1
84	есть нечто большее	1	1
85	и быть может	3	1
86	в первую очередь	2	1
87	все было как	1	1
88	в другом и	1	1
89	к тому чтобы	1	1
90	но как субъекты	1	1
91	облекается в молчание	1	1
92	наиболее влиятельной в	1	1
93	в финале рассказа	3	1
94	жизнь личности в	1	1
95	может быть только	1	1
96	с этой точки	1	1
97	произведения особая личностно-актуальная	1	1
98	литературе позиции писателя	1	1
99	личностно-актуальная форма восприятия	1	1
100	истину и ведущего	1	1
101	личного опыта в	1	1
102	мы узнаем о	1	1
103	следует признать что	1	1
104	как учителя жизни	1	1
105	содержит в себе	1	1
106	не будем забывать	1	1
107	субъекты этического выбора	1	1
108	в первый раз	1	1
109	в себе момент	2	1
110	с его началом	1	1
111	в самую суть	1	1
112	а также и	1	1
113	концовке рассказа о	1	1
114	некий нравственный закон	1	1
115	к одному из	1	1
116	дело здесь не	1	1
117	он уже не	1	1
118	в нем не	1	1
119	и.н сухих чехов	1	1
120	несет в себе	3	1
121	так и от	2	1
122	как нам представляется	1	1
123	особая включенность читателя	1	1
124	учителя жизни мудреца	1	1
125	писателя как учителя	1	1
126	в свое время	1	1
127	суть проблемной ситуации	1	1
128	не смог бы	1	1
129	за собой его	1	1
130	значительный вклад в	1	1
131	только в качестве	1	1
132	в качестве некоторого	1	1
133	по себе а	1	1
134	жизни мудреца пророка	1	1
135	так и в	1	1
136	мир произведения особая	1	1
137	ведущего за собой	1	1
138	несмотря на свой	1	1
139	чехова как правило	1	1
140	произведения не в	1	1
141	читателя в самую	1	1
142	не в его	1	1
143	как субъекты этического	1	1
144	никогда не бывает	1	1
145	знающего истину и	1	1
146	позиция это позиция	1	1
147	в русской литературе	3	1
148	всего в том	1	1
149	пророка знающего истину	1	1
150	ни единого слова	1	1
151	друг от друга	1	1
152	влиятельной в русской	1	1
153	как уже говорилось	1	1
154	у себя в	1	1
155	мудреца пророка знающего	1	1
156	в его жизни	1	1
157	друг с другом	1	1
158	и ведущего за	1	1
159	и как будто	1	1
160	как и в	3	1
161	мы знакомимся с	1	1
162	включенность читателя в	1	1
163	на наш взгляд	2	1
164	пока еще не	1	1
165	позиции писателя как	1	1
166	зрелой чеховской прозы	1	1
