N	3gram	Bakhtin_Pr_1	FransuaR
1	мы уже говорили	1	11
2	как мы уже	1	6
3	о том что	1	5
4	то же время	9	5
5	в то же	9	5
6	в другом месте	1	4
7	в самом деле	2	4
8	все то что	3	4
9	в той же	2	4
10	в большинстве случаев	2	4
11	большей или меньшей	1	3
12	в этом отношении	3	3
13	в большей или	1	3
14	в первом случае	1	3
15	до сих пор	2	3
16	вполне понятно что	1	2
17	с точки зрения	13	2
18	прямо сказать что	1	2
19	или меньшей степени	1	2
20	в данном случае	2	2
21	это прежде всего	1	2
22	как один из	1	2
23	в одной плоскости	5	2
24	можно прямо сказать	1	2
25	с другой стороны	3	2
26	таким образом в	1	2
27	нужно сказать что	1	2
28	в том что	6	2
29	конечно не в	1	2
30	по отношению к	8	1
31	с таким же	1	1
32	является таким образом	1	1
33	своего времени и	1	1
34	дело в том	1	1
35	из этих трех	1	1
36	более или менее	1	1
37	в своем собственном	1	1
38	и так сказать	1	1
39	сводить к нему	1	1
40	в настоящее время	1	1
41	и по отношению	1	1
42	и до конца	2	1
43	осмыслены в плане	1	1
44	что же касается	1	1
45	в нем и	1	1
46	не могут нести	1	1
47	целом ряде других	2	1
48	точку зрения на	2	1
49	уже не могут	2	1
50	него в руках	1	1
51	в лучшем случае	2	1
52	как мы сказали	1	1
53	недопустимо сводить к	2	1
54	в неразрывной связи	1	1
55	у него в	1	1
56	между тем как	4	1
57	а так как	1	1
58	в себе и	1	1
59	он должен быть	1	1
60	на этот вопрос	1	1
61	говорит он здесь	1	1
62	и в целом	2	1
63	с его верой	1	1
64	рядом с этим	1	1
65	до известной степени	1	1
66	мы увидим дальше	1	1
67	мы полагаем что	1	1
68	и особенно у	1	1
69	непременно должна быть	1	1
70	только то что	2	1
71	но в то	5	1
72	в руках и	1	1
73	но благодаря этому	1	1
74	в конце концов	5	1
75	в литературе как	1	1
76	вложенная в уста	1	1
77	до него и	1	1
78	так чтобы в	1	1
79	сливается с ним	1	1
80	притом не только	1	1
81	и потому не	1	1
82	начала и до	2	1
83	все же не	2	1
84	а не как	4	1
85	поставить и разрешить	1	1
86	в пределах того	1	1
87	один из этих	1	1
88	друг к другу	1	1
89	к нему все	1	1
90	в целом ряде	2	1
91	они уже не	3	1
92	как бы в	2	1
93	для того чтобы	1	1
94	большинстве случаев в	1	1
95	не может быть	4	1
96	не совпадает с	1	1
97	в зависимости от	5	1
98	в то время	1	1
99	неразрывной связи с	1	1
100	в индивидуальном и	1	1
101	заключается в том	1	1
102	начинается там где	1	1
103	почву на которой	1	1
104	играет громадную роль	1	1
105	та или иная	1	1
106	в одном из	1	1
107	до настоящего времени	1	1
108	и превращается в	1	1
109	проявляется и в	1	1
110	не только в	2	1
111	но все же	2	1
112	и в романе	2	1
113	можно сказать что	1	1
114	с начала и	2	1
115	к смертной казни	1	1
116	о себе самом	9	1
117	если б я	1	1
118	при этом совершенно	1	1
119	том что он	4	1
120	несмотря на их	1	1
121	связи с этой	1	1
122	что и в	1	1
123	таким образом все	2	1
