N	2gram	Medvedev_F_3	Myshleni
1	в развитии	1	28
2	то что	8	26
3	в этом	18	25
4	что он	6	25
5	потому что	7	21
6	таким образом	18	19
7	точки зрения	16	18
8	в том	7	18
9	в школьном	1	18
10	не может	24	18
11	того чтобы	5	17
12	не только	9	16
13	и в	27	16
14	того что	3	16
15	так как	9	16
16	что в	8	16
17	том что	4	15
18	так же	9	15
19	для того	4	14
20	в сущности	2	13
21	между собой	4	13
22	в процессе	15	13
23	сказать что	3	13
24	по отношению	3	12
25	в области	2	12
26	и что	3	12
27	и не	30	12
28	отношению к	3	12
29	из того	1	11
30	в его	7	11
31	но не	5	10
32	было бы	6	10
33	как мы	8	10
34	только в	8	10
35	а не	17	10
36	с помощью	8	10
37	с точки	14	9
38	в отношении	2	9
39	может быть	25	9
40	то же	15	8
41	должно быть	1	8
42	как и	14	8
43	если бы	12	8
44	тем самым	1	8
45	в основе	3	8
46	о том	4	8
47	он не	1	8
48	как это	4	8
49	осознание и	1	8
50	мы должны	2	8
51	же как	3	7
52	того же	3	7
53	переход от	1	7
54	внутренней речи	2	7
55	в нем	15	7
56	но он	1	7
57	по себе	4	7
58	внутренняя речь	2	7
59	так и	21	7
60	если мы	7	7
61	с другом	1	7
62	друг с	1	7
63	и на	3	6
64	но в	6	6
65	в этой	2	6
66	как он	2	6
67	но если	2	6
68	не в	12	6
69	своего развития	1	6
70	языка и	1	6
71	и следовательно	3	6
72	мы можем	4	6
73	но и	10	6
74	в той	3	6
75	в какой	3	6
76	к тому	4	6
77	в такой	2	5
78	мере в	1	5
79	должна быть	3	5
80	мы и	3	5
81	что они	5	5
82	как в	4	5
83	в своем	2	5
84	на все	2	5
85	из нее	2	5
86	тому что	3	5
87	с ним	1	5
88	самого начала	1	5
89	в то	7	5
90	тогда когда	4	5
91	того как	1	5
92	никогда не	5	5
93	ничего не	2	5
94	этом отношении	3	5
95	с самого	1	5
96	можно было	1	5
97	же мере	1	5
98	но мы	1	5
99	можно сказать	3	5
100	тот же	1	5
101	хотя бы	6	5
102	для него	1	5
103	тем что	5	5
104	как бы	8	5
105	это значит	2	5
106	не является	5	5
107	еще более	1	5
108	не знает	1	5
109	как известно	1	4
110	и то	1	4
111	той же	3	4
112	что между	1	4
113	а только	1	4
114	за пределы	2	4
115	сама по	1	4
116	в самом	11	4
117	все эти	6	4
118	с их	1	4
119	вообще не	2	4
120	при этом	8	4
121	подобно тому	4	4
122	и по	1	4
123	это не	3	4
124	такой же	2	4
125	для объяснения	1	4
126	лучшем случае	1	4
127	тому чтобы	1	4
128	могут быть	4	4
129	же самое	3	4
130	не есть	4	4
131	в пределах	8	4
132	еще не	6	4
133	в качестве	1	4
134	так что	1	4
135	и их	5	4
136	не могут	10	4
137	с другой	6	4
138	именно в	1	4
139	к которому	2	4
140	и составляет	1	4
141	зависит от	1	4
142	что мы	1	4
143	вместе с	6	4
144	эта теория	1	4
145	тому как	5	4
146	с этой	1	4
147	в целом	4	4
148	мы видим	1	4
149	в результате	5	4
150	бы в	6	4
151	этой точки	1	4
152	функции в	3	3
153	самом деле	16	3
154	это и	2	3
155	между двумя	1	3
156	в первом	1	3
157	отношения между	2	3
158	с таким	2	3
159	мы не	4	3
160	говорить о	2	3
161	развитии в	1	3
162	он может	2	3
163	оно является	1	3
164	с этим	1	3
165	все же	6	3
166	сознания в	1	3
167	и как	4	3
168	в действительности	9	3
169	то в	2	3
170	и тот	1	3
171	этого вопроса	1	3
172	на этом	2	3
173	положения что	1	3
174	и может	1	3
175	и тем	3	3
176	с тем	7	3
177	мы видели	4	3
178	и того	1	3
179	восприятия и	1	3
180	связаны между	1	3
181	в этих	3	3
182	таким же	2	3
183	в их	1	3
184	сих пор	1	3
185	и более	3	3
186	же правом	5	3
187	каждого отдельного	1	3
188	не менее	7	3
189	до конца	4	3
190	что эта	1	3
191	в смысле	4	3
192	только не	2	3
193	вытекает из	2	3
194	больше чем	1	3
195	как она	1	3
196	и является	4	3
197	и его	19	3
198	связи с	5	3
199	этот закон	2	3
200	в себя	1	3
201	еще в	3	3
202	и с	3	3
203	никак не	3	3
204	до сих	1	3
205	а потому	1	3
206	что и	2	3
207	в лучшем	1	3
208	одной из	2	3
209	между тем	7	3
210	с одной	1	3
211	вопроса о	1	3
212	его и	3	3
213	мы знаем	4	3
214	в одном	1	3
215	а в	1	3
216	от того	2	3
217	еще и	1	3
218	один и	1	3
219	говорит о	1	3
220	прежде всего	4	3
221	не на	3	3
222	в частности	1	3
223	требует от	1	3
224	чем в	1	3
225	по существу	1	3
226	действительно ли	1	3
227	может идти	1	3
228	этом случае	1	3
229	той мере	1	3
230	но это	2	3
231	одного и	1	3
232	одной стороны	1	3
233	вопрос как	1	3
234	к его	3	3
235	допустить что	1	3
236	ее в	3	3
237	к этому	2	3
238	значение в	1	3
239	они не	4	3
240	не иначе	1	2
241	ту же	2	2
242	отношения к	2	2
243	не должны	1	2
244	одним из	3	2
245	к данному	1	2
246	нам кажется	2	2
247	обучении и	1	2
248	не имеют	1	2
249	все дело	1	2
250	в зависимости	5	2
251	есть не	1	2
252	взаимоотношений между	1	2
253	совпадает с	2	2
254	зависимости от	5	2
255	в ней	5	2
256	столь же	3	2
257	во всех	3	2
258	очевидно что	2	2
259	отличие от	2	2
260	связи и	2	2
261	его на	1	2
262	стороны и	2	2
263	не два	1	2
264	учение о	2	2
265	то и	1	2
266	только один	2	2
267	если он	1	2
268	обнаруживает в	1	2
269	что она	2	2
270	к одному	1	2
271	в корне	4	2
272	из виду	2	2
273	и единство	1	2
274	именно это	2	2
275	но все	1	2
276	что является	1	2
277	те же	3	2
278	развития к	1	2
279	на протяжении	2	2
280	не совпадает	1	2
281	в жизни	11	2
282	в них	3	2
283	в высшей	2	2
284	процесса развития	2	2
285	в плоскость	3	2
286	в своей	6	2
287	в котором	2	2
288	к предмету	1	2
289	мы говорили	1	2
290	как совокупность	2	2
291	в отличие	2	2
292	должны были	1	2
293	значение для	1	2
294	друг другу	2	2
295	и эти	1	2
296	все это	7	2
297	их в	3	2
298	же мы	1	2
299	высшей степени	2	2
300	но только	1	2
301	учения о	1	2
302	эти связи	1	2
303	ничто не	3	2
304	то это	1	2
305	больше того	1	2
306	и здесь	1	2
307	в момент	1	2
308	действуют в	1	2
309	лежит в	1	2
310	знает что	1	2
311	и можем	1	2
312	в виду	3	2
313	но при	2	2
314	вывод что	1	2
315	на основе	1	2
316	совершенно ясно	1	2
317	в истории	5	2
318	речи то	1	2
319	не с	1	2
320	в плоскости	5	2
321	том как	2	2
322	языковых форм	1	2
323	по мере	1	2
324	именно потому	2	2
325	это происходит	1	2
326	язык и	1	2
327	и из	2	2
328	находятся в	2	2
329	отчета в	1	2
330	его в	7	2
331	говорит он	5	2
332	слов и	4	2
333	может иметь	2	2
334	происходит в	1	2
335	что только	1	2
336	осознавать и	1	2
337	развитием не	1	2
338	то почему	1	2
339	только на	4	2
340	ни одного	1	2
341	в единстве	5	2
342	в неразрывной	2	2
343	же в	1	2
344	но с	1	2
345	является не	2	2
346	из них	2	2
347	вперед по	1	2
348	вовсе не	28	2
349	быть совершенно	1	2
350	и даже	2	2
351	в осознании	1	2
352	и между	5	2
353	только к	1	2
354	что для	1	2
355	на развитие	1	2
356	у нас	3	2
357	о чем	1	2
