N	3gram	Tiupa_Hudo_1	StatiiOP
1	в том что	6	16
2	о том что	9	11
3	в этом отношении	3	9
4	и т д	3	6
5	том что он	1	5
6	до сих пор	2	5
7	в письме к	1	5
8	к тому что	4	5
9	что он не	2	4
10	и т п	8	3
11	во всяком случае	1	3
12	с самого начала	1	3
13	речь идет о	2	3
14	к тому времени	1	2
15	том что в	2	2
16	только потому что	2	2
17	в одной из	1	2
18	с точки зрения	3	2
19	сами по себе	1	2
20	в отличие от	1	2
21	в это время	1	2
22	как раз в	2	2
23	в значительной степени	2	2
24	и в этом	1	2
25	не до конца	1	2
26	не в том	2	2
27	в этих словах	2	2
28	более или менее	1	2
29	так и в	1	2
30	не только не	1	2
31	в самом деле	4	2
32	но все же	1	2
33	с тем что	1	2
34	на то что	2	2
35	за то что	1	2
36	в том смысле	1	2
37	вне всякого сомнения	1	2
38	тем не менее	3	2
39	а между тем	1	1
40	на самом деле	1	1
41	в этом смысле	1	1
42	в ответ на	1	1
43	что же касается	2	1
44	между тем в	1	1
45	ответить на вопрос	1	1
46	в первую очередь	2	1
47	вследствие того что	1	1
48	об этом в	1	1
49	ни у кого	1	1
50	не годится в	1	1
51	не укладывается в	1	1
52	именно в этом	1	1
53	почти ничего не	1	1
54	для своего времени	2	1
55	здесь нет и	1	1
56	в данном случае	1	1
57	в высшей степени	1	1
58	в конце концов	1	1
59	не хотелось бы	1	1
60	потому что оно	1	1
61	имеет ничего общего	1	1
62	к одному из	1	1
63	так или иначе	2	1
64	в связи с	3	1
65	что у него	2	1
66	вместо того чтобы	2	1
67	в свое время	1	1
68	по отношению к	8	1
69	то же время	8	1
70	в свою очередь	1	1
71	ничего общего с	1	1
72	с того что	1	1
73	во второй половине	2	1
74	в то же	8	1
75	и быть не	1	1
76	это еще не	1	1
77	не имеет ничего	1	1
