N	2gram	Losev_Dial_3	Problema
1	то что	14	42
2	вовсе не	13	35
3	то есть	1	33
4	и в	24	32
5	и не	27	31
6	вещи есть	2	31
7	не есть	54	29
8	не просто	18	23
9	в этом	8	19
10	не менее	11	19
11	тем не	10	18
12	не только	23	17
13	потому что	7	16
14	в себе	2	15
15	по себе	20	15
16	в виде	8	15
17	а не	26	15
18	но в	2	14
19	у нас	4	14
20	может быть	13	14
21	как бы	3	14
22	что мы	8	13
23	в нем	3	13
24	и тем	2	13
25	при помощи	3	13
26	как раз	7	13
27	сказать что	4	13
28	вещи и	1	12
29	том что	8	12
30	что в	7	12
31	так и	5	12
32	а именно	2	12
33	и т	24	11
34	также и	2	11
35	есть нечто	23	11
36	так как	6	11
37	о том	6	11
38	и даже	13	11
39	если мы	1	11
40	то же	6	10
41	отнюдь не	10	10
42	т д	23	10
43	об этом	6	10
44	ничего не	17	10
45	прежде всего	8	10
46	нет ничего	9	10
47	еще не	2	9
48	но не	2	9
49	раз и	3	9
50	то с	1	9
51	же самое	1	9
52	и это	4	9
53	и что	15	9
54	но и	9	9
55	по своему	1	9
56	в данном	2	9
57	это есть	8	9
58	что же	11	9
59	в том	5	9
60	так же	4	9
61	в таком	14	9
62	и о	3	8
63	и ее	3	8
64	и на	3	8
65	все эти	3	8
66	на то	3	8
67	для того	3	8
68	было бы	5	8
69	он и	3	8
70	когда мы	2	8
71	есть только	12	8
72	на нечто	1	8
73	данном случае	1	8
74	как нечто	1	8
75	даже и	7	8
76	не может	19	8
77	но это	5	8
78	сам по	5	7
79	во всех	1	7
80	всех этих	1	7
81	содержит в	1	7
82	ни в	9	7
83	в них	5	7
84	между собою	1	7
85	и является	2	7
86	как мы	2	7
87	здесь не	1	7
88	никогда не	7	7
89	того что	12	7
90	что он	13	7
91	только в	5	7
92	тем что	3	7
93	все это	6	7
94	и все	6	7
95	во всяком	2	7
96	таком случае	10	6
97	и то	4	6
98	самом деле	6	6
99	на самом	1	6
100	и есть	16	6
101	есть не	9	6
102	говорить о	4	6
103	но как	2	6
104	за пределы	3	6
105	и как	8	6
106	в самом	7	6
107	и если	2	6
108	при этом	2	6
109	его в	1	6
110	это не	4	6
111	что такое	21	6
112	в то	5	6
113	таким образом	13	6
114	в виду	7	6
115	разного рода	2	6
116	и здесь	2	6
117	в его	2	6
118	так что	8	6
119	то и	3	6
120	о чем	1	6
121	как это	5	6
122	не существует	10	6
123	хотя и	5	6
124	всегда есть	5	6
125	совершенно не	2	6
126	не имеют	2	5
127	мы уже	3	5
128	а только	1	5
129	она есть	10	5
130	в своем	3	5
131	перед нами	3	5
132	то в	2	5
133	что она	9	5
134	все равно	2	5
135	далеко не	1	5
136	в котором	1	5
137	есть именно	6	5
138	вещи не	1	5
139	есть ни	3	5
140	можно ли	5	5
141	связи с	1	5
142	ни о	3	5
143	той или	2	5
144	и которые	1	5
145	можно сказать	1	5
146	для нас	2	5
147	есть в	3	5
148	в других	1	5
149	или иной	4	5
150	еще и	2	5
151	тем более	3	5
152	бесконечное количество	1	4
153	в их	2	4
154	мы и	4	4
155	этого термина	1	4
156	есть по	1	4
157	сама по	4	4
158	в истории	4	4
159	после этого	1	4
160	их в	2	4
161	что тут	1	4
162	он есть	3	4
163	вещи в	2	4
164	не в	3	4
165	тому что	4	4
166	тем самым	3	4
167	и притом	5	4
168	иметь в	2	4
169	казалось бы	1	4
170	а в	2	4
171	точно так	2	4
172	только то	1	4
173	не говоря	2	4
174	если бы	6	4
175	никак не	2	4
176	с целью	1	4
177	взятая сама	1	4
178	и только	6	4
179	вообще и	1	4
180	ровно ничего	3	4
181	д и	6	4
182	даже если	2	4
183	только на	7	4
184	вещи или	1	4
185	мы можем	1	4
186	указание на	1	4
187	именно как	3	4
188	именно в	2	4
189	и пр	6	4
190	не было	3	4
191	если не	3	4
192	и вообще	2	4
193	ни на	3	4
194	сознании и	1	4
195	и для	2	4
196	в связи	1	4
197	или в	2	4
198	и ни	3	4
199	же в	2	4
200	только потому	2	3
201	он всегда	1	3
202	этот предмет	1	3
203	но она	3	3
204	в чем	4	3
205	сказать и	1	3
206	в ее	1	3
207	с этим	3	3
208	помнить что	1	3
209	однако не	2	3
210	более или	1	3
211	что это	12	3
212	учение о	8	3
213	но он	1	3
214	но ведь	1	3
215	да и	1	3
216	он не	5	3
217	именно то	1	3
218	и чисто	2	3
219	его от	1	3
220	но все	1	3
221	что все	14	3
222	или на	1	3
223	как и	7	3
224	и уже	2	3
225	несмотря на	2	3
226	нисколько не	1	3
227	или менее	1	3
228	в этих	1	3
229	точки зрения	25	3
230	с точки	14	3
231	вовсе еще	1	3
232	бы мы	1	3
233	есть еще	3	3
234	в отношении	1	3
235	того как	1	3
236	что вы	1	3
237	только не	10	3
238	в самой	1	3
239	тех или	2	3
240	и его	5	3
241	и делает	1	3
242	в каком	3	3
243	к тому	4	3
244	что оно	7	3
245	и явление	1	3
246	для себя	2	3
247	ясно что	7	3
248	вещей или	1	3
249	для этого	2	3
250	не на	6	3
251	только и	2	3
252	о нем	4	3
253	другими словами	7	3
254	что его	5	3
255	к нему	3	3
256	тем или	1	3
257	и во	2	3
258	и следовательно	2	3
259	значит что	24	3
260	оно и	1	3
261	очень много	1	3
262	или другим	1	3
263	никак нельзя	1	3
264	же и	2	3
265	уже не	5	3
266	из них	3	3
267	сущность и	4	3
268	говорит о	4	3
269	всяком случае	2	3
270	сами по	3	3
271	случае не	3	3
272	уже и	3	3
273	есть также	2	3
274	до сих	1	3
275	с другой	4	3
276	здесь в	1	3
277	мы никогда	1	3
278	а наоборот	1	3
279	как же	5	3
280	оно не	6	3
281	что не	5	3
282	быть и	3	3
283	сих пор	1	3
284	но для	2	3
285	не больше	3	3
286	говорим что	1	3
287	от всего	6	3
288	хотя бы	4	3
289	с ним	1	3
290	или не	5	3
291	мы говорим	2	3
292	может и	2	3
293	другой стороны	2	3
294	есть и	12	3
295	себе не	1	3
296	я и	2	2
297	ли вы	1	2
298	например в	2	2
299	же как	2	2
300	и потому	2	2
301	в первом	2	2
302	по преимуществу	1	2
303	едва ли	1	2
304	по его	1	2
305	мира или	2	2
306	для своего	1	2
307	мы имеем	1	2
308	мы не	5	2
309	и ничего	4	2
310	что если	2	2
311	науки и	1	2
312	в сущности	10	2
313	что иное	6	2
314	на себя	3	2
315	себе что	1	2
316	и этого	1	2
317	иное как	6	2
318	говоря уже	2	2
319	с его	2	2
320	то он	1	2
321	не то	1	2
322	нет и	4	2
323	чем же	1	2
324	очень трудно	1	2
325	кроме того	6	2
326	это тоже	1	2
327	идея и	1	2
328	в которой	1	2
329	так или	2	2
330	из этих	2	2
331	вопроса о	1	2
332	что к	1	2
333	говорят о	1	2
334	во многих	1	2
335	вообще не	2	2
336	от соседних	1	2
337	не значит	3	2
338	он должен	3	2
339	в понятии	2	2
340	что ни	1	2
341	или иных	1	2
342	а это	1	2
343	не будет	3	2
344	и может	1	2
345	и с	6	2
346	и чтобы	2	2
347	это было	3	2
348	может нас	1	2
349	во внимание	2	2
350	должно быть	3	2
351	понятия и	2	2
352	мало кто	1	2
353	на первый	4	2
354	но если	6	2
355	и при	1	2
356	нас не	1	2
357	оказывается что	1	2
358	не как	1	2
359	и уж	2	2
360	всего иного	2	2
361	друг другу	1	2
362	по крайней	5	2
363	действительно есть	2	2
364	без всяких	1	2
365	что этот	2	2
366	не что-нибудь	2	2
367	же мы	2	2
368	и очень	1	2
369	она не	3	2
370	не имеет	11	2
371	что их	2	2
372	в науке	1	2
373	мы находим	1	2
374	уж тем	1	2
375	в нас	1	2
376	но только	4	2
377	это опять	1	2
378	следовательно и	2	2
379	больше чем	1	2
380	учения о	2	2
381	не о	2	2
382	представление об	1	2
383	и сама	5	2
384	себе отнюдь	2	2
385	не могут	4	2
386	могут быть	2	2
387	для такого	2	2
388	абстрактном виде	1	2
389	как для	1	2
390	без всякого	1	2
391	подобно тому	4	2
392	нет никакой	4	2
393	уже с	1	2
394	не содержит	2	2
395	это вовсе	1	2
396	на что	2	2
397	все прочие	1	2
398	ясным что	1	2
399	и который	1	2
400	понятие и	1	2
401	нас в	2	2
402	того или	3	2
403	мы вовсе	1	2
404	на одном	1	2
405	крайней мере	5	2
406	законы природы	5	2
407	все время	3	2
408	или может	1	2
409	если взять	1	2
410	в него	1	2
411	предмета и	1	2
412	сознание которое	1	2
413	ему свойственны	1	2
414	вещь или	2	2
415	а часто	1	2
416	и так	1	2
417	а потому	1	2
418	или его	1	2
419	не мешает	2	2
420	со всеми	2	2
421	в качестве	1	2
422	не можем	2	2
423	этого понятия	1	2
424	одно из	5	2
425	для него	4	2
426	ведь это	2	2
427	откуда и	1	2
428	но что	7	2
429	как такового	1	2
430	само собой	1	2
431	момент в	1	2
432	или иначе	2	2
433	самой вещи	1	2
434	но о	2	2
435	что для	5	2
436	не обязательна	1	2
437	от другого	1	2
438	ли его	2	2
439	его как	3	2
440	как именно	2	2
441	уже давно	1	2
442	вместе с	1	2
443	говорили мы	1	2
444	он будет	3	2
445	тому как	4	2
446	по существу	2	2
447	в это	1	2
448	что нет	4	2
449	у вас	1	2
450	говорить что	4	2
451	и часто	1	2
452	сознания и	4	2
453	в результате	1	2
454	тот кто	1	2
455	но когда	1	2
456	особого рода	3	2
457	собственно говоря	4	2
458	но еще	2	2
459	чтобы его	1	2
460	или вообще	1	2
461	только что	4	2
462	в нечто	3	2
463	понимать как	3	2
464	или иного	2	2
465	самой же	1	2
466	не что	6	2
467	всем этом	1	2
468	тогда не	2	2
469	а может	1	2
470	ее в	2	2
471	необходимым образом	2	1
472	своей веры	1	1
473	себя как	3	1
474	кто его	1	1
475	скажет что	1	1
476	ту же	1	1
