N	3gram	Losev_Prob_4	Tvorches
1	в то же	2	13
2	в романах достоевского	1	13
3	в том что	8	6
4	в белых ночах	1	5
5	о том что	3	5
6	униженных и оскорбленных	1	4
7	в преступлении и	1	4
8	дело в том	1	3
9	преступлении и наказании	1	3
10	с самого начала	1	3
11	на первом плане	1	2
12	то есть не	3	2
13	на самом деле	3	2
14	и т п	1	2
15	точно так же	3	2
16	по крайней мере	6	2
17	в данном случае	5	2
18	не только в	4	2
19	во главе с	1	2
20	добра и зла	1	2
21	униженные и оскорбленные	1	2
22	и в то	1	2
23	тем не менее	10	2
24	хотя на самом	1	1
25	чем отличается от	1	1
26	как и его	1	1
27	что иное как	2	1
28	не так ли	1	1
29	резко отличается и	1	1
30	хотя и не	2	1
31	еще далеко не	1	1
32	в медном всаднике	1	1
33	равно как и	1	1
34	имеем в виду	3	1
35	в настоящее время	1	1
36	приходит к мысли	1	1
37	значит что он	1	1
38	то же самое	6	1
39	нам кажется что	1	1
40	что же касается	1	1
41	пространства и времени	1	1
42	до сих пор	1	1
43	в мировой литературе	1	1
44	исторического процесса в	1	1
45	и в других	2	1
46	хотя бы и	2	1
47	говорить о том	1	1
48	сами по себе	2	1
49	что он не	1	1
50	отличается и от	1	1
51	в первую очередь	1	1
52	а может быть	1	1
53	на самом же	2	1
54	но все это	1	1
55	только то что	1	1
56	то что в	1	1
57	же самое время	2	1
58	а вместе с	1	1
59	бы то ни	1	1
60	за то что	1	1
61	это вовсе не	1	1
62	которые вовсе не	1	1
63	к мысли о	1	1
64	то и другое	3	1
65	вместе с тем	3	1
66	не то что	1	1
67	и тем не	3	1
68	ту или иную	1	1
69	и его образность	1	1
70	войне и мире	1	1
71	в этой области	1	1
72	том или другом	1	1
73	он как будто	1	1
74	то ни было	1	1
75	с одной стороны	1	1
76	в конце концов	1	1
77	каких бы то	1	1
78	это тот самый	1	1
79	в известном смысле	1	1
80	у достоевского не	1	1
81	и как бы	1	1
82	не только для	2	1
83	о времени и	1	1
84	на аршине пространства	1	1
85	в связи с	3	1
86	это не значит	1	1
87	настоящего и будущего	1	1
88	мы все время	2	1
89	самом же деле	2	1
90	романах достоевского в	1	1
91	бросается в глаза	1	1
92	прошлого настоящего и	1	1
93	по себе а	1	1
94	в войне и	1	1
95	заключается в том	2	1
96	в свою очередь	1	1
97	это значит что	7	1
98	он верит в	1	1
99	то что его	1	1
100	мы имеем в	1	1
101	с другой стороны	6	1
102	у достоевского нет	1	1
103	не значит что	1	1
104	не что иное	2	1
105	к тому что	1	1
106	мало чем отличается	1	1
107	как и в	1	1
108	на первый взгляд	1	1
109	дело не в	2	1
110	а если мы	1	1
111	к тому же	2	1
112	и т д	3	1
