N	2gram	Voloshinov_1	Psycholo
1	и в	19	38
2	то что	8	35
3	в том	6	25
4	в самом	10	25
5	самом деле	10	21
6	что в	4	20
7	может быть	26	19
8	и что	1	18
9	точки зрения	34	16
10	в ней	4	15
11	том что	3	14
12	если бы	2	14
13	как бы	15	14
14	потому что	1	14
15	в этом	16	13
16	в этой	1	13
17	не только	8	12
18	таким образом	17	12
19	было бы	4	12
20	не в	5	12
21	мы видим	1	12
22	мы увидим	1	12
23	что он	2	11
24	то же	7	10
25	в сущности	3	10
26	что это	1	10
27	и не	26	10
28	же самое	3	10
29	и все	5	10
30	с точки	20	9
31	того чтобы	5	9
32	в двух	2	9
33	и то	1	8
34	с этим	4	8
35	все же	8	8
36	и как	3	8
37	с тем	1	8
38	как и	12	8
39	в одном	1	8
40	и это	3	8
41	так что	1	8
42	вовсе не	5	8
43	как раз	2	8
44	для того	4	8
45	из этого	2	8
46	мы уже	2	7
47	с другой	5	7
48	мы можем	2	7
49	не может	24	7
50	как мы	13	7
51	в ее	7	7
52	между тем	3	7
53	может служить	1	7
54	а не	7	7
55	а в	4	7
56	и на	4	6
57	как это	1	6
58	и если	1	6
59	он не	3	6
60	мы видели	1	6
61	в котором	3	6
62	тому что	2	6
63	она не	2	6
64	не имеет	3	6
65	самого начала	4	6
66	и его	19	6
67	к тому	2	6
68	с самого	4	6
69	ясно что	5	6
70	и здесь	6	6
71	о том	2	6
72	с одной	1	6
73	если мы	11	6
74	из них	3	6
75	так как	2	6
76	до сих	8	6
77	там где	2	6
78	должна быть	2	5
79	мы не	6	5
80	морали и	1	5
81	в своем	2	5
82	могли бы	1	5
83	в которой	3	5
84	так сказать	6	5
85	в другом	2	5
86	в своей	3	5
87	в его	6	5
88	в какой	3	5
89	но и	8	5
90	одной стороны	1	5
91	в той	1	5
92	сих пор	8	5
93	или в	2	5
94	другой стороны	6	5
95	совершенно не	3	5
96	которую мы	1	4
97	во всех	7	4
98	идет о	1	4
99	как в	4	4
100	в целом	1	4
101	все эти	7	4
102	в себе	2	4
103	если он	2	4
104	в нем	10	4
105	при этом	8	4
106	здесь мы	4	4
107	но если	2	4
108	одна из	2	4
109	из него	2	4
110	никогда не	2	4
111	в самой	1	4
112	и совершенно	1	4
113	в виду	2	4
114	что и	2	4
115	только в	9	4
116	конечно не	5	4
117	при помощи	1	4
118	и даже	2	4
119	и между	4	4
120	из которых	2	4
121	того что	3	4
122	мы могли	1	4
123	и для	11	4
124	в свою	2	4
125	сказать что	4	4
126	ее в	1	4
127	в своих	2	4
128	должен быть	1	3
129	того же	6	3
130	и этот	2	3
131	из всех	1	3
132	совсем не	1	3
133	и к	3	3
134	но в	7	3
135	та же	1	3
136	из этих	2	3
137	чем сильнее	1	3
138	могла бы	2	3
139	что все	2	3
140	конечно в	2	3
141	бы в	2	3
142	его в	3	3
143	и тем	1	3
144	ни в	2	3
145	далеко не	4	3
146	в один	1	3
147	мы говорили	3	3
148	место в	3	3
149	с необычайной	1	3
150	у этих	1	3
151	с теми	1	3
152	в то	3	3
153	в плане	1	3
154	того как	1	3
155	в основе	2	3
156	именно это	1	3
157	как только	1	3
158	и конечно	1	3
159	из двух	1	3
160	были бы	1	3
161	эти два	1	3
162	и только	2	3
163	здесь не	1	3
164	тот же	4	3
165	дано в	2	3
166	тем что	2	3
167	которое она	1	3
168	что не	2	3
169	так называемой	1	3
170	как если	2	3
171	все это	3	3
172	она может	3	3
173	главным образом	1	3
174	ее основе	1	3
175	однако мы	1	3
176	к этому	5	3
177	в таком	2	3
178	от этой	1	2
179	например в	1	2
180	на самом	3	2
181	он может	3	2
182	по преимуществу	5	2
183	не имеют	3	2
184	той же	2	2
185	совпадает с	2	2
186	степени не	1	2
187	между собой	2	2
188	столь же	1	2
189	одним словом	2	2
190	но как	1	2
191	в общем	1	2
192	не просто	2	2
193	отнюдь не	6	2
194	в истории	3	2
195	материалом для	1	2
196	в одной	2	2
197	как к	2	2
198	более и	1	2
199	это был	1	2
200	целый ряд	3	2
201	и наконец	1	2
