N	2gram	Bakhtin_Fr_6	Literetu
1	а не	2	20
2	и в	41	19
3	может быть	2	17
4	своего рода	1	13
5	то же	5	12
6	и не	3	11
7	как и	7	10
8	в том	2	10
9	и т.п	19	10
10	но и	13	10
11	в этом	12	9
12	в то	6	9
13	же время	5	9
14	не может	4	9
15	не только	10	8
16	и даже	4	8
17	с другой	4	8
18	слова и	1	7
19	том что	7	7
20	так и	5	7
21	и т.д	1	7
22	с одной	4	7
23	то что	10	7
24	и на	9	6
25	в себе	5	6
26	при этом	3	6
27	не менее	1	6
28	себя в	2	6
29	одной стороны	4	6
30	в году	6	5
31	но не	2	5
32	он не	2	5
33	одна из	1	5
34	для всех	1	5
35	у нас	4	5
36	на фоне	1	5
37	то есть	24	5
38	того что	3	5
39	вместе с	6	5
40	в сфере	1	4
41	мы не	2	4
42	того же	4	4
43	по отношению	1	4
44	так что	2	4
45	человека в	1	4
46	для него	1	4
47	точки зрения	2	4
48	не в	4	4
49	даже в	4	4
50	в области	2	4
51	в ней	4	4
52	еще в	5	4
53	тех кто	1	4
54	в его	7	4
55	один из	6	4
56	и других	1	4
57	каждый из	2	4
58	тем что	5	4
59	прежде всего	10	4
60	в частности	2	4
61	в искусстве	3	4
62	другой стороны	2	4
63	жизни и	3	4
64	что в	7	4
65	одним из	4	3
66	и то	2	3
67	тем же	1	3
68	в сущности	8	3
69	и он	5	3
70	во всех	17	3
71	в этой	8	3
72	в нем	16	3
73	в глазах	1	3
74	но лишь	1	3
75	перестает быть	1	3
76	в их	1	3
77	с точки	2	3
78	не столько	1	3
79	путь и	1	3
80	никогда не	8	3
81	ничего не	1	3
82	по земле	1	3
83	и его	13	3
84	данном случае	2	3
85	в себя	1	3
86	и с	16	3
87	в другом	4	3
88	но с	2	3
89	а в	4	3
90	так как	10	3
91	себе и	1	3
92	этом отношении	3	3
93	и др	10	3
94	не знали	1	3
95	в данном	3	3
96	а именно	2	3
97	по существу	1	3
98	но это	3	3
99	в начале	3	3
100	и для	3	3
101	и как	4	3
102	что он	6	3
103	о себе	1	3
104	отношению к	1	3
105	как на	1	3
106	ту же	1	2
107	и до	7	2
108	той же	5	2
109	это прежде	2	2
110	на первом	1	2
111	из своих	1	2
112	жизни как	1	2
113	из того	2	2
114	к своему	1	2
115	в истории	2	2
116	все же	4	2
117	и наконец	4	2
118	и к	1	2
119	на войну	1	2
120	но в	8	2
121	в противоположность	1	2
122	то в	1	2
123	со своей	1	2
124	в целом	1	2
125	в нашем	1	2
126	как он	2	2
127	и сам	3	2
128	на этом	2	2
129	в каждом	1	2
130	а затем	4	2
131	пути от	1	2
132	в жизни	1	2
133	но уже	2	2
134	в них	7	2
135	с этой	3	2
136	с тем	1	2
137	а за	2	2
138	он и	1	2
139	как бы	7	2
140	мысли и	1	2
141	одном из	1	2
142	свою деятельность	1	2
143	не раз	1	2
144	из ведущих	2	2
145	в основе	4	2
146	но только	1	2
147	не вполне	1	2
148	в образах	9	2
149	могут быть	1	2
150	восходит к	1	2
151	для того	1	2
152	с образом	2	2
153	в ее	5	2
154	это как	1	2
155	за то	1	2
156	еще не	1	2
157	для этого	2	2
158	о том	9	2
159	и что	5	2
160	для нас	2	2
161	а также	5	2
162	а потому	1	2
163	в него	3	2
164	было бы	3	2
165	могло бы	1	2
166	и одновременно	1	2
167	тот же	4	2
168	одной из	3	2
169	потому что	3	2
170	уже не	1	2
171	уже в	4	2
172	свидетельствует о	1	2
173	из них	5	2
174	был бы	2	2
175	одно из	1	2
176	ведь это	2	2
177	в одном	5	2
178	в конце	2	2
179	что и	1	2
180	вовсе не	7	2
181	граница между	1	2
182	у него	7	2
183	как раз	2	2
184	себя и	1	2
185	что не	3	2
186	не было	1	2
187	до конца	2	2
188	черты в	1	2
189	было сказано	1	2
190	в руках	1	2
191	мира в	2	2
192	как это	2	2
193	жизни а	1	2
194	и каждый	1	2
195	и столь	1	2
196	над ним	1	2
197	под названием	1	2
198	и нет	1	2
199	не является	1	2
200	в результате	4	2
201	а к	1	2
202	в третьем	3	2
203	с ним	4	2
204	не знает	1	2
205	героя в	1	2
206	сила и	2	2
207	к этой	1	2
208	все что	4	2
209	потом и	1	1
210	с жизнью	1	1
211	на поле	1	1
212	что образ	5	1
213	сглаженной и	1	1
214	сын и	1	1
215	его здесь	1	1
216	это и	2	1
217	здесь и	8	1
218	в первом	3	1
219	если б	2	1
220	в строгом	1	1
221	нас на	1	1
222	у каждой	1	1
223	должна быть	2	1
224	из всех	1	1
225	и само	2	1
226	это совершенно	1	1
227	и себя	1	1
228	как мы	12	1
229	что уже	1	1
230	он как	1	1
231	а для	2	1
232	ему в	1	1
233	слово он	1	1
234	до звезд	1	1
235	меньшей степени	4	1
236	он был	4	1
237	он сам	3	1
238	в чем	3	1
239	его так	2	1
240	сказать и	1	1
241	самом деле	4	1
242	для жизни	1	1
243	то он	2	1
244	целом ряде	1	1
245	свою жизнь	1	1
246	остаются в	1	1
247	в новом	2	1
248	за пределы	2	1
249	и я	1	1
250	других произведениях	1	1
251	и вовсе	2	1
252	друг мой	1	1
253	как в	4	1
254	стороны и	2	1
255	она как	1	1
256	есть в	3	1
257	огонь и	1	1
258	что по	1	1
259	в круг	1	1
260	по утверждению	1	1
261	в действительности	1	1
262	искусство и	1	1
263	и хотя	1	1
264	в этот	1	1
265	они воспринимаются	1	1
266	в земной	2	1
267	где все	2	1
268	в самом	10	1
269	мы чувствуем	1	1
270	в литературном	1	1
271	что это	5	1
272	все эти	11	1
273	во многих	1	1
274	еще один	1	1
275	рассказ о	1	1
276	но он	5	1
277	и те	2	1
278	этот день	1	1
279	конце концов	1	1
280	всех этих	2	1
281	и вот	1	1
282	вы в	1	1
283	никак не	3	1
284	на земле	1	1
285	этой темы	1	1
286	и по	1	1
287	образа и	1	1
288	таким образом	17	1
289	различие между	1	1
290	со всеми	2	1
291	его не	1	1
292	на протяжении	1	1
293	с другими	3	1
294	как пример	3	1
295	это не	1	1
296	он есть	1	1
297	должен был	1	1
298	в огонь	1	1
299	был задуман	2	1
300	понятий в	1	1
301	для смертных	1	1
302	далеко не	1	1
303	мы видели	2	1
304	между собою	5	1
305	и было	1	1
306	в этих	2	1
307	явления как	1	1
308	в своей	2	1
309	индивидуальной жизни	1	1
310	два по	1	1
311	он должен	1	1
312	место в	1	1
313	от его	1	1
314	но эта	2	1
315	времени не	1	1
316	их в	2	1
317	как от	1	1
318	вещей и	1	1
319	того кто	1	1
320	в историческом	1	1
321	в отношении	1	1
322	в тело	1	1
323	но они	4	1
324	не имеет	1	1
325	того как	1	1
326	и снова	1	1
327	казалось бы	1	1
328	во всем	5	1
329	у кого	2	1
330	связи с	2	1
331	этот канон	1	1
332	этот образ	7	1
333	за ними	1	1
334	бывает весьма	1	1
335	строительным материалом	1	1
336	которых он	1	1
337	все то	5	1
338	места для	1	1
339	не могут	2	1
340	и вполне	1	1
341	это конечно	1	1
342	в других	1	1
343	является одним	1	1
344	в последующие	2	1
345	мудростью и	1	1
346	приходит к	1	1
347	и о	1	1
348	более не	1	1
349	того чтобы	4	1
350	здесь не	1	1
351	говорит и	1	1
352	и всякой	2	1
353	в особенности	7	1
354	только то	1	1
355	в пределах	1	1
356	и когда	2	1
357	же касается	1	1
358	здесь происходит	1	1
359	в образе	6	1
360	можно было	1	1
361	на нее	1	1
362	не за	1	1
363	в последующих	1	1
364	мог бы	1	1
365	во второй	1	1
366	жизнь и	1	1
367	основана на	1	1
368	поэтому в	1	1
369	нас и	1	1
370	в таком	1	1
371	и перед	1	1
372	искусства и	1	1
373	одного из	1	1
374	на что	1	1
375	после того	1	1
376	можно сказать	1	1
377	основе своей	1	1
378	времени в	1	1
379	второй половины	2	1
380	нет у	1	1
381	переходит в	2	1
382	во втором	3	1
383	и хорошо	1	1
384	бы в	2	1
385	чем и	1	1
386	выступает как	1	1
387	в ту	1	1
388	лица в	1	1
389	в литературе	5	1
390	развивается в	1	1
391	землю и	2	1
392	он стал	2	1
393	в эти	2	1
394	человека с	2	1
395	таких же	1	1
396	а то	1	1
397	плана в	1	1
398	мир в	1	1
399	земли и	4	1
400	себе в	2	1
401	тогда он	1	1
402	мы находим	2	1
403	в пространстве	1	1
404	в землю	1	1
405	и продолжает	1	1
406	образом не	1	1
407	ее на	1	1
408	рядом с	5	1
409	нет и	1	1
410	границы и	1	1
411	и стал	1	1
412	или иной	1	1
413	границу между	1	1
414	как у	3	1
415	что человек	2	1
416	не просто	1	1
417	именно в	4	1
418	к которому	1	1
419	и прежде	2	1
420	мы встретились	1	1
421	текст в	1	1
422	еще и	1	1
423	а с	1	1
424	по всей	1	1
425	и прямо	1	1
426	в романе	2	1
427	говорит о	1	1
428	более того	4	1
429	все время	4	1
430	подобного рода	1	1
431	а так	1	1
432	что мы	2	1
433	которой он	1	1
434	для этой	1	1
435	этой же	1	1
436	него в	1	1
437	так же	5	1
438	и потому	2	1
439	мы говорим	1	1
440	он говорит	1	1
441	наряду с	1	1
442	с миром	3	1
443	что же	1	1
444	в развитии	2	1
445	он мыслит	1	1
446	в своем	5	1
447	его в	1	1
448	и от	4	1
449	в основном	1	1
450	в смысле	1	1
451	не мог	3	1
452	этом же	1	1
453	и другим	1	1
454	на самом	1	1
455	в пределе	2	1
456	он по	1	1
457	он чувствовал	1	1
458	мира и	2	1
459	от него	2	1
460	и все	9	1
461	др на	1	1
462	той или	1	1
463	еще более	2	1
464	в индивидуальном	2	1
465	в системе	1	1
466	от лица	1	1
467	от всех	2	1
468	к его	1	1
469	из этого	4	1
470	у которых	1	1
471	есть и	2	1
472	на груди	1	1
473	они не	3	1
