N	3gram	Vygotskiy__7	Vladivir
1	в том что	13	10
2	тем не менее	3	9
3	о том что	4	8
4	с точки зрения	21	6
5	вместе с тем	4	6
6	не может быть	4	6
7	это значит что	1	6
8	как раз и	1	5
9	в конце концов	1	5
10	и в этом	1	5
11	точно так же	2	4
12	и то что	3	4
13	содержит в себе	3	4
14	в то время	2	4
15	том что в	2	3
16	в этом смысле	1	3
17	только в том	1	3
18	во всяком случае	1	3
19	с одной стороны	5	3
20	в то же	1	3
21	в отличие от	2	3
22	само по себе	1	3
23	как мы видели	3	3
24	что и в	1	3
25	что несмотря на	1	2
26	что в этом	2	2
27	также и в	1	2
28	есть прежде всего	1	2
29	одной стороны и	3	2
30	сам по себе	1	2
31	на самом же	1	2
32	в этом отношении	3	2
33	нельзя сказать что	1	2
34	так же как	7	2
35	в данном случае	5	2
36	то время как	2	2
37	с другой стороны	1	2
38	самом же деле	1	2
39	и вместе с	2	2
40	на то что	4	2
41	к тому что	6	2
42	таким образом если	1	1
43	что иное как	1	1
44	потому что он	2	1
45	а следовательно и	1	1
46	сказать что в	1	1
47	и в своей	1	1
48	потому что в	1	1
49	мы действительно находим	1	1
50	как и для	1	1
51	том что это	1	1
52	наконец то что	1	1
53	что с этой	1	1
54	так как в	1	1
55	к учению о	1	1
56	в том и	3	1
57	так что в	1	1
58	внимание на то	1	1
59	том что он	2	1
60	с которым мы	1	1
61	в том же	1	1
62	может и не	1	1
63	в этом случае	14	1
64	то что с	1	1
65	же как и	2	1
66	то что является	1	1
67	его мышления и	1	1
68	до сих пор	3	1
69	тому что мы	1	1
70	и то и	1	1
71	находится в состоянии	1	1
72	того что мы	1	1
73	сама по себе	1	1
74	в первую очередь	1	1
75	в рассматриваемом нами	1	1
76	же самое время	1	1
77	и заключается что	1	1
78	не иначе как	2	1
79	можно было бы	1	1
80	отличается тем что	1	1
81	благодаря тому что	2	1
82	что это единство	1	1
83	с этой точки	4	1
84	то и другое	3	1
85	одно и то	3	1
86	по этому поводу	3	1
87	ни в какой	2	1
88	и что в	1	1
89	в этой области	1	1
90	если бы мы	1	1
91	не только в	1	1
92	то к чему	1	1
93	в какой бы	1	1
94	и то же	3	1
95	в известном смысле	2	1
96	и никак не	1	1
97	но и не	3	1
98	в последнее время	2	1
99	но вместе с	1	1
100	что он как	1	1
101	том и заключается	1	1
102	и другое в	1	1
103	обобщения и в	1	1
104	о которых мы	2	1
105	понятий как таковых	1	1
106	потому что они	1	1
107	и должно быть	1	1
108	этой точки зрения	4	1
109	тем обстоятельством что	1	1
110	мы не можем	3	1
111	не содержит в	1	1
112	это и есть	1	1
113	она нуждается в	1	1
114	с самого начала	7	1
115	не только не	9	1
116	в самом деле	4	1
117	той или иной	1	1
118	он еще не	1	1
119	включает в себя	1	1
120	как это делают	1	1
121	заключается в том	4	1
122	в том числе	1	1
123	не что иное	1	1
124	для того чтобы	18	1
125	точки зрения того	1	1
126	прежде всего не	1	1
127	то же самое	5	1
