N	3gram	Vygotskiy__3	Dialekti
1	и т д	4	15
2	с точки зрения	9	9
3	в том что	11	9
4	не может быть	1	6
5	для того чтобы	8	5
6	не в том	2	4
7	это не есть	1	4
8	подобно тому как	1	4
9	и той же	1	3
10	одной и той	1	3
11	и в этом	3	3
12	что это есть	1	3
13	на то что	12	3
14	о том как	2	2
15	если так то	1	2
16	как и все	1	2
17	мы не имеем	1	2
18	есть в сущности	1	2
19	я говорю о	1	2
20	не имеет никакого	3	2
21	с этой точки	1	2
22	то и другое	3	2
23	потому что здесь	1	2
24	этой точки зрения	1	2
25	по сравнению с	1	2
26	вовсе не в	2	2
27	в свою очередь	2	2
28	и можно сказать	1	2
29	мы видим что	7	2
30	никакого отношения к	1	2
31	ни о каких	1	1
32	тот же самый	1	1
33	из которых один	1	1
34	что в этом	1	1
35	та же самая	1	1
36	на этом примере	2	1
37	в силу того	1	1
38	на этом последнем	1	1
39	он не может	1	1
40	но если вы	1	1
41	в лучшем случае	2	1
42	и то и	3	1
43	в зависимости от	1	1
44	в ней как	1	1
45	только для того	1	1
46	в той же	1	1
47	в отличие от	1	1
48	он пришел к	1	1
49	и та же	2	1
50	можно сказать что	1	1
51	мы видим в	2	1
52	не было бы	1	1
53	к себе отношение	1	1
54	с тем что	1	1
55	совершенно ясно что	5	1
56	в основе своей	1	1
57	что если бы	1	1
58	и в сердце	1	1
59	и что это	1	1
60	в том случае	1	1
61	и то что	3	1
62	как и на	1	1
63	она должна быть	3	1
64	все может быть	1	1
65	в данном случае	2	1
66	если бы мы	1	1
67	это было бы	1	1
68	в сущности это	1	1
69	и в сущности	1	1
70	или в другой	1	1
71	и при этом	1	1
72	заключается не в	2	1
73	в виду конечно	1	1
74	и как бы	2	1
75	мы отнюдь не	1	1
76	я не могу	2	1
77	и на этом	1	1
78	как бы в	1	1
79	то что тут	1	1
80	указать на то	1	1
81	видим что именно	1	1
82	то что так	1	1
83	не знаем как	1	1
84	имел в виду	1	1
85	том что они	1	1
86	другой стороны мы	1	1
87	одна и та	1	1
88	о том что	3	1
89	и вместе с	2	1
90	мы можем сказать	1	1
91	не имеет с	1	1
92	ней как в	1	1
93	хотя бы в	1	1
94	не только не	1	1
95	легко заметить что	1	1
96	в себя и	1	1
97	речь идет о	3	1
98	он как бы	1	1
99	но все же	1	1
100	не более как	1	1
101	с другой стороны	5	1
102	совершенно очевидно что	1	1
103	все время перед	1	1
104	заключается вовсе не	1	1
105	она не имеет	2	1
106	но если бы	1	1
107	время перед нами	1	1
108	эти два плана	2	1
109	том случае если	1	1
