N	3gram	Medvedev_F_1	Myshleni
1	в том что	1	19
2	по сравнению с	1	14
3	по отношению к	4	10
4	с точки зрения	13	10
5	с самого начала	1	7
6	к тому что	1	7
7	так же как	1	6
8	от того что	1	6
9	в зависимости от	2	5
10	заключается в том	1	5
11	и тем самым	1	5
12	тому что он	1	4
13	в самом начале	1	4
14	как мы видели	2	4
15	до сих пор	6	3
16	в этом отношении	1	3
17	состоит в том	1	2
18	в этом смысле	1	2
19	и не может	2	2
20	вместе с тем	1	2
21	в последнее время	1	2
22	в нашем примере	1	2
23	с другой стороны	1	2
24	вместо того чтобы	1	2
25	и в их	2	2
26	не только не	2	2
27	в связи с	2	2
28	если бы оно	2	2
29	не может быть	5	2
30	нет и не	2	1
31	и развитие в	1	1
32	только это не	1	1
33	на самом деле	6	1
34	имеет первостепенное значение	1	1
35	в том числе	1	1
36	в этом пункте	2	1
37	в том и	1	1
38	таким образом оказывается	1	1
39	гораздо большей степени	1	1
40	же как и	1	1
41	друг от друга	2	1
42	как раз и	1	1
43	в самом конце	1	1
44	начало нового направления	1	1
45	что как бы	1	1
46	и во всех	1	1
47	как и все	2	1
48	сами по себе	2	1
49	в отличие от	1	1
50	самих по себе	1	1
51	по аналогии с	3	1
52	том числе и	1	1
53	в гораздо большей	1	1
54	до последнего времени	1	1
55	влияния на развитие	1	1
56	с этой точки	1	1
57	к нашему примеру	1	1
58	устанавливает связь между	1	1
59	может быть уже	1	1
60	как мы знаем	1	1
61	в процессе развития	1	1
62	и на всю	1	1
63	в данном случае	1	1
64	в целом все	1	1
65	с одной стороны	4	1
66	зависимости от того	1	1
67	и в этом	2	1
68	может и должен	1	1
69	в этом первом	1	1
70	но вместе с	1	1
71	а не как	1	1
72	эта точка зрения	1	1
73	возвращаясь к нашему	1	1
74	точки зрения своей	1	1
75	в широком смысле	1	1
76	этой точки зрения	1	1
77	и должен быть	1	1
78	но не с	1	1
79	и как бы	1	1
80	раз и навсегда	1	1
81	в лучшем случае	3	1
82	в процессе их	1	1
83	мы не можем	2	1
84	но не для	1	1
85	совершается в пределах	1	1
86	независимых друг от	1	1
87	в свою очередь	6	1
88	не может не	1	1
89	до конца и	1	1
90	связи с этим	2	1
91	зависимости от этого	1	1
92	не по принципу	1	1
93	но отнюдь не	1	1
94	не непосредственно а	1	1
95	его жизнь и	1	1
96	не с точки	1	1
97	один из важнейших	1	1
98	смысле этого слова	3	1
99	таким образом не	1	1
100	что оно не	1	1
101	как одна из	1	1
102	тех или иных	1	1
103	точки зрения этой	1	1
104	тем не менее	1	1
105	в отдельности и	1	1
106	этом смысле можно	1	1
107	ничего общего с	1	1
108	что и в	1	1
109	и входит в	1	1
110	в настоящее время	10	1
111	в пределах одного	1	1
