N	3gram	Potebnia_M_1	Myshleni
1	в том что	13	19
2	по отношению к	13	10
3	с точки зрения	3	10
4	для того чтобы	2	8
5	с самого начала	3	7
6	к тому что	2	7
7	так же как	1	6
8	от того что	1	6
9	в то время	1	6
10	можно было бы	1	5
11	заключается в том	1	5
12	и тем самым	1	5
13	тех и других	2	5
14	и того же	2	4
15	не иначе как	2	4
16	на то что	1	4
17	одного и того	2	4
18	как мы видели	1	4
19	и той же	3	3
20	до сих пор	1	3
21	в этом отношении	1	3
22	из того что	1	3
23	мы видели что	1	3
24	одной и той	3	3
25	в первом случае	1	3
26	не в состоянии	1	2
27	в этом смысле	4	2
28	и там где	1	2
29	только то что	1	2
30	с тем что	3	2
31	на этот вопрос	2	2
32	одном и том	2	2
33	таким образом мы	1	2
34	отношение слова к	1	2
35	и том же	2	2
36	не могут быть	2	2
37	с другой стороны	5	2
38	оно не имеет	1	2
39	том смысле что	1	2
40	то что мы	1	2
41	не только не	2	2
42	может быть выражена	1	2
43	с тем и	1	2
44	в связи с	1	2
45	в том смысле	4	2
46	не может быть	9	2
47	таким образом что	2	1
48	а потому что	2	1
49	что иное как	2	1
50	было бы невозможно	1	1
51	если б мы	1	1
52	нам остается только	1	1
53	во взаимной зависимости	1	1
54	что если бы	1	1
55	а не на	1	1
56	но и по	1	1
57	так как оно	1	1
58	психологической точки зрения	1	1
59	зависит от того	2	1
60	но так как	1	1
61	имеет свою историю	1	1
62	на самом деле	1	1
63	это все равно	1	1
64	мы действительно видим	1	1
65	в том и	2	1
66	так что в	2	1
67	в ответ на	1	1
68	друг от друга	2	1
69	не могли быть	1	1
70	что как бы	1	1
71	только в том	6	1
72	что мы имеем	1	1
73	мы не имеем	2	1
74	сами по себе	1	1
75	вместе с понятием	1	1
76	по себе и	1	1
77	то что в	1	1
78	в собственном смысле	1	1
79	точно так же	1	1
80	вместе с этим	1	1
81	образования и развития	2	1
82	не может себе	1	1
83	грамматическими формами но	1	1
84	с этой точки	1	1
85	то и другое	2	1
86	тем что мы	1	1
87	там где есть	1	1
88	во внимание что	2	1
89	что мы не	1	1
90	сам по себе	1	1
91	не совпадает с	1	1
92	понятие о предмете	1	1
93	отношения понятий к	1	1
94	можем ли мы	1	1
95	не потому что	1	1
96	не только в	3	1
97	можем представить себе	2	1
98	с одной стороны	3	1
99	выйти из этого	1	1
100	с психологической точки	1	1
101	и не могут	1	1
102	и в этом	6	1
103	не имеет своих	1	1
104	мысли в которой	1	1
105	потому что в	4	1
106	заключить что в	1	1
107	о предмете и	1	1
108	вопрос о том	1	1
109	то окажется что	1	1
110	что при таком	2	1
111	этой точки зрения	1	1
112	не можем представить	2	1
113	и все же	1	1
114	и в отношении	1	1
115	и как бы	3	1
116	но с другой	2	1
117	только тогда когда	4	1
118	мы не можем	1	1
119	не что иное	2	1
120	от того как	1	1
121	свою очередь не	1	1
122	как и в	2	1
123	в свою очередь	4	1
124	в уме человека	1	1
125	тогда когда мы	1	1
126	заключать в себе	1	1
127	ключ ко всем	1	1
128	возможно только в	1	1
129	примем что в	1	1
130	смысле этого слова	1	1
131	то время когда	1	1
132	которые могут быть	1	1
133	но не в	1	1
134	после того как	1	1
135	понятий и их	1	1
136	тем не менее	6	1
137	что во всех	1	1
138	подобно тому как	3	1
139	что и в	3	1
140	не может стать	1	1
