N	2gram	Tiupa_Disk_1	Myshleni
1	речи и	1	28
2	точки зрения	3	26
3	таким образом	3	26
4	в том	23	24
5	и в	16	23
6	том что	19	21
7	в целом	4	20
8	с точки	1	18
9	в этом	15	17
10	то что	5	17
11	не только	28	16
12	того что	3	15
13	как и	16	14
14	может быть	17	14
15	но и	14	14
16	в его	7	14
17	что в	4	14
18	с помощью	1	13
19	не может	9	12
20	представляет собой	17	11
21	сказать что	3	11
22	как бы	5	11
23	с другой	10	10
24	прежде всего	11	10
25	внутренней речи	2	9
26	между тем	4	9
27	в качестве	34	9
28	одной стороны	9	9
29	другой стороны	3	9
30	вместе с	1	9
31	и не	11	9
32	не является	4	9
33	человеческой речи	1	8
34	то же	7	8
35	заключается в	3	8
36	в ходе	3	8
37	самого начала	1	8
38	в процессе	5	8
39	в основе	7	8
40	с самого	1	8
41	и на	5	8
42	с одной	9	8
43	речи как	2	8
44	мы не	1	7
45	вопрос о	1	7
46	по отношению	9	7
47	как уже	3	7
48	в самом	3	7
49	в этой	2	7
50	в другом	2	7
51	с тем	1	7
52	в то	3	7
53	мыслью и	1	7
54	и ее	2	7
55	что он	4	7
56	отношению к	9	7
57	в сущности	2	6
58	столь же	3	6
59	независимо от	1	6
60	с этим	3	6
61	в себе	7	6
62	в силу	5	6
63	лишь в	4	6
64	и тем	2	6
65	с этой	1	6
66	мысли и	2	6
67	и его	2	6
68	о том	8	6
69	только в	7	6
70	мы можем	1	6
71	тем что	3	6
72	от того	1	6
73	именно в	3	6
74	потому что	4	6
75	из того	1	5
76	между собой	2	5
77	перед нами	3	5
78	и как	6	5
79	но в	8	5
80	на то	1	5
81	он не	1	5
82	и более	1	5
83	если бы	1	5
84	тем самым	1	5
85	по себе	3	5
86	по своей	11	5
87	целом и	1	5
88	как мы	2	5
89	и т.д	4	5
90	и что	2	5
91	можно сказать	5	5
92	так и	8	5
93	слова и	1	5
94	и все	2	5
95	тем более	1	5
96	мы должны	1	5
97	в какой	2	5
98	в своих	3	5
99	в котором	5	4
100	в чем	1	4
101	с его	4	4
102	но не	11	4
103	как в	10	4
104	целый ряд	2	4
105	и к	4	4
106	что она	1	4
107	при этом	13	4
108	было бы	1	4
109	в своей	5	4
110	не столько	1	4
111	не в	7	4
112	этом отношении	1	4
113	к тому	5	4
114	между мыслью	1	4
115	для себя	4	4
116	приводит к	2	4
117	по мере	2	4
118	для всех	1	4
119	в одном	2	4
120	как раз	1	4
121	до сих	1	4
122	а с	5	4
123	в теории	1	4
124	одну из	2	4
125	этого слова	1	4
126	сих пор	1	4
127	в результате	1	4
128	хотя бы	3	4
129	в свою	3	4
130	к этому	2	4
131	отношения к	2	3
132	не остается	1	3
133	сам по	1	3
134	и то	1	3
135	самом деле	1	3
136	как известно	1	3
137	мы называем	1	3
138	я не	1	3
139	мы и	1	3
140	в их	5	3
141	в новом	2	3
142	что они	1	3
143	в одной	3	3
144	в своем	6	3
145	все же	3	3
146	в которой	1	3
147	что это	1	3
148	он в	1	3
149	из этих	1	3
150	учение о	1	3
151	речи но	1	3
152	всей его	2	3
153	в первую	1	3
154	том чтобы	2	3
155	на все	1	3
156	и мы	1	3
157	в которых	4	3
158	должны были	1	3
159	образом и	1	3
160	не могло	2	3
161	во всем	1	3
162	в области	1	3
163	в каком	1	3
164	могут быть	4	3
165	себе дорогу	1	3
166	же самое	2	3
167	говоря словами	1	3
168	и это	1	3
169	свою очередь	3	3
170	не могу	1	3
171	в поведении	1	3
172	об этом	2	3
173	одного из	2	3
174	этих двух	1	3
175	которое мы	1	3
176	мере развития	1	3
177	в новых	1	3
178	связи с	4	3
179	уже в	2	3
180	то и	1	3
181	и других	1	3
182	всяком случае	1	3
183	общения и	2	3
184	во всех	5	3
185	а не	22	3
186	значения слова	1	3
187	и от	1	3
188	для современной	1	3
189	первую очередь	1	3
190	значение в	1	3
191	во всяком	2	3
192	речь идет	1	2
193	жизни сознания	2	2
194	и должны	1	2
195	идет о	1	2
196	между двумя	1	2
197	и до	1	2
198	едва ли	2	2
199	той же	1	2
200	которое не	1	2
201	что его	1	2
202	как таковая	1	2
203	в ее	3	2
204	со всеми	1	2
205	себе и	1	2
206	из важнейших	1	2
207	за пределы	2	2
208	как говорит	1	2
209	тех случаях	1	2
210	хотя и	2	2
211	когда он	2	2
212	сознания в	2	2
213	в противоположность	2	2
214	от этого	1	2
215	в первом	3	2
216	бы и	1	2
217	в нашем	1	2
218	и те	1	2
219	в общении	1	2
220	это понятие	3	2
221	всех этих	1	2
222	различные формы	1	2
223	не к	1	2
224	на этом	2	2
225	одно и	1	2
226	но все	1	2
227	значительной степени	2	2
228	есть все	1	2
229	речью и	1	2
230	с другими	1	2
231	ближе к	1	2
232	который по	1	2
233	в них	4	2
234	несмотря на	1	2
235	мы видели	1	2
236	иначе говоря	2	2
237	потому и	1	2
238	как таковой	1	2
239	в научной	1	2
240	в этих	1	2
241	и при	1	2
242	равной мере	1	2
243	представление о	1	2
244	и эти	1	2
245	не могли	1	2
246	что с	2	2
247	не имеет	1	2
248	дело в	1	2
249	говорить о	1	2
250	никогда не	2	2
251	же время	4	2
252	своей природе	2	2
253	в изложении	1	2
254	на него	1	2
255	всех прочих	1	2
256	лежит в	1	2
257	про себя	1	2
258	и другим	1	2
259	представляют собой	1	2
260	в конце	1	2
261	значения и	1	2
262	быть сведено	1	2
263	данном случае	2	2
264	исследований и	1	2
265	не с	3	2
266	строго говоря	2	2
267	поэтому в	1	2
268	на примере	1	2
269	все прочие	1	2
270	в значительной	2	2
271	вслед за	1	2
272	наконец в	1	2
273	в современной	1	2
274	известном смысле	1	2
275	один из	3	2
276	с двумя	1	2
277	уже не	4	2
278	вопроса о	1	2
279	в виде	1	2
280	в равной	2	2
281	или даже	2	2
