N	3gram	Losev_Prob_2	Dialekti
1	и т д	6	19
2	это значит что	3	9
3	ни в каком	4	8
4	сама по себе	4	8
5	в том что	4	7
6	не есть ни	3	6
7	само по себе	2	5
8	можно было бы	2	4
9	по крайней мере	6	4
10	и то же	1	4
11	с другой стороны	5	4
12	в каком случае	3	4
13	той или другой	4	4
14	несмотря на всю	2	4
15	на то что	4	4
16	в то же	4	4
17	только потому что	1	3
18	более или менее	4	3
19	имеет ничего общего	2	3
20	в этом смысле	5	3
21	значит что он	1	3
22	да и то	2	3
23	не имеет никакого	2	3
24	только то что	3	3
25	что в нем	1	3
26	может быть и	2	3
27	в конце концов	7	3
28	и в этом	3	3
29	иметь в виду	1	3
30	не может быть	3	3
31	содержит в себе	2	3
32	та или иная	2	3
33	ничего общего с	2	3
34	можно сказать что	3	3
35	не имеет ничего	2	3
36	той или иной	1	3
37	то это значит	2	2
38	на самом деле	2	2
39	одной стороны и	3	2
40	до сих пор	4	2
41	и в то	1	2
42	по себе и	2	2
43	потому что и	1	2
44	в этом отношении	1	2
45	тех или других	3	2
46	или хотя бы	2	2
47	точно так же	3	2
48	несмотря на то	1	2
49	то или иное	2	2
50	то и другое	1	2
51	и в частности	3	2
52	значит ли это	1	2
53	не просто как	3	2
54	с одной стороны	5	2
55	несет на себе	1	2
56	как один из	1	2
57	или по крайней	3	2
58	друг к другу	2	2
59	во всяком случае	10	2
60	случае не есть	1	2
61	если иметь в	1	2
62	что не есть	1	2
63	и при условии	1	2
64	это и есть	2	2
65	о том что	14	2
66	и ни в	2	2
67	ни о чем	1	2
68	каком случае не	2	2
69	по себе но	1	2
70	ли это что	1	2
71	в каждом из	1	2
72	один из видов	1	2
73	и с другой	1	2
74	был бы выражением	1	1
75	связаны между собою	1	1
76	крайней мере в	2	1
77	и есть то	2	1
78	в чистом виде	3	1
79	уже не есть	1	1
80	это совершенно неверно	1	1
81	и не требует	1	1
82	какой мере не	1	1
83	в той или	1	1
84	отнюдь не в	1	1
85	если я скажу	1	1
86	в какой мере	1	1
87	и об этом	1	1
88	то время как	1	1
89	и той же	2	1
90	ни в каких	1	1
91	должны сказать что	1	1
92	это было бы	1	1
93	и учения об	1	1
94	что в данном	1	1
95	в самом деле	2	1
96	только самый принцип	1	1
97	существует и что	1	1
98	но даже и	1	1
99	так или иначе	6	1
100	так что в	2	1
101	и что именно	1	1
102	того или другого	2	1
103	и даже до	1	1
104	как раз и	4	1
105	на том или	2	1
106	вот оказывается что	1	1
107	именно то что	1	1
108	сами по себе	2	1
109	можно говорить о	2	1
110	есть то что	2	1
111	не есть нечто	1	1
112	на самом же	1	1
113	только в том	4	1
114	в каком смысле	1	1
115	так как здесь	1	1
116	дерево есть дерево	1	1
117	но это не	1	1
118	по преимуществу к	1	1
119	если бы не	3	1
120	но если мы	2	1
121	такая простая вещь	1	1
122	станет утверждать что	1	1
123	и потому в	1	1
124	что все это	1	1
125	стороны и с	1	1
126	и ничего не	1	1
127	и вовсе не	4	1
128	и тем не	1	1
129	не существует без	1	1
130	ни в какой	1	1
131	понимать что такое	1	1
132	еще не есть	2	1
133	есть дерево а	1	1
134	не указывает на	1	1
135	не есть только	4	1
136	также и свою	1	1
137	так как иначе	3	1
138	что это за	1	1
139	не есть в	1	1
140	не потому что	1	1
141	тоже не есть	1	1
142	то что она	2	1
143	но эта связь	1	1
144	все равно не	1	1
145	вовсе не есть	10	1
146	в то время	1	1
147	и в отношении	1	1
148	не будет существовать	1	1
149	было бы в	1	1
150	все больше и	1	1
151	конце концов не	1	1
152	чтобы можно было	1	1
153	в связи с	5	1
154	те или иные	3	1
155	но пожалуй даже	1	1
156	когда мы говорим	2	1
157	весьма и весьма	1	1
158	связи с этим	2	1
159	самом же деле	1	1
160	бы не было	3	1
161	даже в этом	1	1
162	что же это	1	1
163	хотя бы даже	1	1
164	дерево а не	1	1
165	а в том	1	1
166	есть не что	3	1
167	нельзя сказать что	1	1
168	не был бы	4	1
169	предмет а не	1	1
170	говорят только о	1	1
171	то что не	2	1
172	тому что например	1	1
173	но вот теперь	1	1
174	не впасть в	1	1
175	с самого начала	2	1
176	хотя бы в	1	1
177	к выводу что	1	1
178	и это тоже	1	1
179	но никак не	2	1
180	не существует и	1	1
181	ничего нового не	2	1
182	что иное как	3	1
183	но все же	1	1
184	же это за	1	1
185	а на самом	1	1
186	друг от друга	2	1
187	ни тем более	1	1
188	в этих случаях	1	1
189	то или другое	1	1
190	больше и больше	1	1
191	есть прежде всего	4	1
192	имеется в виду	2	1
193	в то или	1	1
194	есть нечто более	2	1
195	одной и той	2	1
196	не что иное	3	1
197	мы сказали что	1	1
198	которая хотя и	1	1
199	тем не менее	12	1
200	тот смысл что	1	1
201	для того чтобы	2	1
202	том или ином	2	1
203	даже и вовсе	1	1
204	на первый взгляд	1	1
205	то же самое	5	1
206	не есть просто	2	1
