N	2gram	Medvedev_V_1	KulturaY
1	и т	23	39
2	потому что	1	25
3	т п	9	24
4	и в	26	23
5	т е	18	22
6	не только	25	20
7	в том	15	19
8	в этом	26	18
9	и не	19	16
10	было бы	7	15
11	может быть	22	15
12	ни к	1	15
13	т д	14	14
14	точки зрения	3	14
15	все эти	6	12
16	если бы	3	12
17	у нас	2	12
18	в самом	4	12
19	но в	2	11
20	том что	8	11
21	того чтобы	3	11
22	в области	2	11
23	по себе	2	10
24	в русском	1	10
25	а не	7	10
26	что в	10	10
27	самом деле	1	9
28	вопрос о	1	9
29	хотя бы	19	9
30	то что	6	9
31	можно было	2	9
32	вовсе не	3	9
33	для того	3	9
34	не может	17	9
35	не в	6	8
36	и что	1	8
37	в качестве	11	8
38	уже не	1	8
39	прежде всего	13	8
40	с другой	11	8
41	все же	5	7
42	в силу	11	7
43	не менее	2	7
44	но и	10	7
45	другой стороны	8	7
46	то же	10	6
47	но не	2	6
48	в этой	4	6
49	да и	1	6
50	это не	7	6
51	по крайней	2	6
52	ту же	2	6
53	между тем	5	6
54	крайней мере	2	6
55	этот вопрос	3	6
56	что не	3	6
57	что мы	2	6
58	и то	1	5
59	также и	2	5
60	мы имеем	3	5
61	зависимости от	5	5
62	еще не	2	5
63	целый ряд	1	5
64	не следует	8	5
65	по существу	3	5
66	что все	3	5
67	об этом	9	5
68	лишь в	2	5
69	несмотря на	1	5
70	не могут	7	5
71	приводит к	5	5
72	в его	14	5
73	один из	5	5
74	что он	4	5
75	только в	7	5
76	должен быть	4	5
77	всяком случае	1	5
78	вместе с	7	5
79	как это	12	5
80	подобного рода	1	5
81	слова и	1	5
82	все это	10	5
83	этом смысле	1	5
84	таким образом	31	5
85	во всяком	1	5
86	вряд ли	1	4
87	в зависимости	6	4
88	говорить о	2	4
89	в данном	1	4
90	отнюдь не	3	4
91	перед нами	4	4
92	хотя и	2	4
93	бы и	6	4
94	на то	1	4
95	в нем	6	4
96	так и	5	4
97	должно быть	2	4
98	к примеру	1	4
99	эта не	2	4
100	можно ли	2	4
101	в то	6	4
102	на себе	1	4
103	но только	1	4
104	не имеет	1	4
105	что на	1	4
106	к тому	4	4
107	в пределах	5	4
108	от того	2	4
109	или в	3	4
110	могут быть	5	4
111	можно сказать	4	4
112	для нас	1	4
113	в нашей	4	4
114	мы знаем	3	4
115	ни в	1	4
116	в конце	3	4
117	в них	4	4
118	в особенности	2	4
119	в каком	1	4
120	не было	7	4
121	в связи	3	4
122	как бы	5	4
123	в результате	5	4
124	этой области	3	4
125	сказать что	5	4
126	к этому	9	4
127	так же	3	4
128	в сфере	2	3
129	это и	6	3
130	как не	1	3
131	меньшей степени	2	3
132	нашей фразеологии	1	3
133	а только	1	3
134	не все	1	3
135	или иное	1	3
136	как в	1	3
137	с этим	3	3
138	то или	1	3
139	всего лишь	3	3
140	главным образом	7	3
141	в статье	4	3
142	он не	2	3
143	всех этих	2	3
144	и по	3	3
145	на этом	1	3
146	что она	2	3
147	этого не	1	3
148	что такое	2	3
149	в которые	1	3
150	знаем что	2	3
151	в таких	1	3
152	в процессе	16	3
153	слова не	1	3
154	казалось бы	1	3
155	же время	5	3
156	п в	3	3
157	и его	6	3
158	связи с	4	3
159	следует что	1	3
160	уже о	1	3
161	отличается от	2	3
162	что оно	3	3
163	как мы	1	3
164	в виду	4	3
165	в ней	2	3
166	здесь не	1	3
167	а в	3	3
168	на это	2	3
169	для этого	1	3
170	сводится к	3	3
171	вот почему	4	3
172	никак не	1	3
173	а также	1	3
174	аналогии с	1	3
175	знает что	1	3
176	что и	3	3
177	в форме	3	3
178	конце концов	2	3
179	того что	3	3
180	большей или	3	3
181	есть в	1	3
182	уже в	1	3
183	же в	6	3
184	у него	6	3
185	как раз	3	3
186	тем что	1	3
187	или иначе	1	3
188	именно в	2	3
189	или меньшей	3	3
190	в соответствии	1	3
191	из которых	2	3
192	но для	2	3
193	в большей	2	3
194	этом отношении	13	3
195	но это	1	3
196	совершенно не	1	3
197	к этой	1	3
198	и это	1	3
199	смысле слова	2	2
200	также что	2	2
201	речь идет	1	2
202	же как	2	2
203	чтобы не	2	2
204	и потому	2	2
205	и есть	5	2
206	можно говорить	1	2
207	в году	6	2
208	что если	1	2
209	бы например	1	2
