N	2gram	Medvedev_F_3	Myshleni
1	в том	7	42
2	том что	4	35
3	с помощью	8	31
4	в процессе	15	27
5	таким образом	18	25
6	в развитии	1	25
7	в этом	18	24
8	точки зрения	16	24
9	в качестве	1	21
10	и в	27	20
11	что в	8	19
12	в основе	3	17
13	то же	15	16
14	не только	9	15
15	то что	8	15
16	что они	5	14
17	как мы	8	13
18	в их	1	12
19	при этом	8	12
20	может быть	25	12
21	с другой	6	12
22	потому что	7	12
23	с точки	14	11
24	в его	7	11
25	так же	9	11
26	этого слова	2	11
27	в целом	4	11
28	мы должны	2	11
29	и то	1	10
30	на основе	1	10
31	в истории	5	10
32	в себе	3	10
33	в отношении	2	10
34	своего развития	1	10
35	того что	3	10
36	мы видим	1	10
37	только в	8	10
38	если мы	7	10
39	так как	9	10
40	того же	3	9
41	и как	4	9
42	как и	14	9
43	между тем	7	9
44	что и	2	9
45	тот же	1	9
46	с одной	1	9
47	слова в	1	9
48	одной стороны	1	9
49	как это	4	9
50	другой стороны	5	9
51	но и	10	9
52	и тем	3	8
53	было бы	6	8
54	этом смысле	2	8
55	тогда когда	4	8
56	и что	3	8
57	вместе с	6	8
58	и не	30	8
59	значения слова	1	8
60	в результате	5	8
61	самом деле	16	7
62	собственном смысле	1	7
63	один и	1	7
64	и тот	1	7
65	в своей	6	7
66	и более	3	7
67	тем самым	1	7
68	с другом	1	7
69	могут быть	4	7
70	же самое	3	7
71	того чтобы	5	7
72	в собственном	1	7
73	тем что	5	7
74	этом отношении	3	7
75	а не	17	7
76	что мы	1	7
77	смысле этого	2	7
78	как бы	8	7
79	друг с	1	7
80	же как	3	6
81	в самом	11	6
82	той же	3	6
83	и на	3	6
84	этот процесс	3	6
85	одно и	1	6
86	те же	3	6
87	с тем	7	6
88	мы видели	4	6
89	одного и	1	6
90	к одному	1	6
91	к тому	4	6
92	можно было	1	6
93	его в	7	6
94	что он	6	6
95	уже в	4	6
96	и между	5	6
97	не может	24	6
98	слово в	2	6
99	сказать что	3	6
100	мы уже	3	5
101	готовом виде	1	5
102	между собой	4	5
103	друг на	1	5
104	как в	4	5
105	с этим	1	5
106	все же	6	5
107	в действительности	9	5
108	увидим что	2	5
109	все эти	6	5
110	на то	1	5
111	одной и	2	5
112	это не	3	5
113	это положение	1	5
114	на друга	1	5
115	и того	1	5
116	только не	2	5
117	и его	19	5
118	в школьном	1	5
119	не является	5	5
120	никогда не	5	5
121	так и	21	5
122	если бы	12	5
123	о том	4	5
124	говорит он	5	5
125	не совпадают	1	5
126	мы можем	4	5
127	для того	4	5
128	в частности	1	5
129	слова и	4	5
130	в готовом	1	5
131	тем же	7	4
132	в сущности	2	4
133	первый план	1	4
134	в своем	2	4
135	в нашем	1	4
136	и те	4	4
137	как он	2	4
138	ключ к	1	4
139	и с	3	4
140	с этой	1	4
141	на первый	1	4
142	в первую	1	4
143	и при	1	4
144	и той	1	4
145	не в	12	4
146	тому что	3	4
147	представляется нам	1	4
148	роль в	4	4
149	по мере	1	4
150	и только	2	4
151	все время	6	4
152	с нашей	1	4
153	в сознании	1	4
154	является не	2	4
155	из них	2	4
156	друг друга	5	4
157	в области	2	4
158	процесса развития	2	4
159	в речи	1	4
160	в смысле	4	4
161	и для	6	4
162	для нас	3	4
163	между ними	15	4
164	к этому	2	4
165	во всяком	6	4
166	этой точки	1	4
167	как известно	1	3
168	не имеют	1	3
169	отдельных элементов	2	3
170	с таким	2	3
171	на место	1	3
172	в виду	3	3
173	столь же	3	3
174	тем как	1	3
175	совершенно прав	1	3
176	а только	1	3
177	себе и	1	3
178	отнюдь не	8	3
179	не являются	2	3
180	следующим образом	1	3
181	но в	6	3
182	это утверждение	2	3
183	в этой	2	3
184	на этом	2	3
185	на все	2	3
186	знает что	1	3
187	и других	1	3
188	ни в	8	3
189	чем в	1	3
190	в этих	3	3
191	одним и	2	3
192	мы говорили	1	3
193	слова к	1	3
194	не менее	7	3
195	что эта	1	3
196	и является	4	3
197	связи с	5	3
198	не могут	10	3
199	и другой	1	3
200	оно может	1	3
201	должно быть	1	3
202	развития как	2	3
203	является в	2	3
204	и во	2	3
205	и история	1	3
206	один из	1	3
207	одной из	2	3
208	но не	5	3
209	в какой	3	3
210	всяком случае	6	3
211	одни и	3	3
212	себя в	1	3
213	так что	1	3
214	значения слов	1	3
215	этого понятия	1	3
216	от тех	1	3
217	от того	2	3
218	со стороны	4	3
219	нас в	1	3
220	именно в	1	3
221	к которому	2	3
222	только к	1	3
223	самое слово	1	3
224	в связи	4	3
225	одновременно с	1	3
226	по существу	1	3
227	этом случае	1	3
228	в условиях	3	3
229	к пониманию	1	3
230	формы и	3	3
231	и от	11	3
232	к одной	2	3
233	бы в	6	3
234	основе их	1	3
235	совершенно не	7	3
236	одним из	3	2
237	переход от	1	2
238	между двумя	1	2
239	ту же	2	2
240	должна быть	3	2
241	высшей степени	2	2
242	видеть в	1	2
243	для построения	1	2
244	мы имеем	1	2
245	с более	1	2
246	что уже	2	2
247	нам в	1	2
248	место в	10	2
249	мы и	3	2
250	зависимости от	5	2
251	в ней	5	2
252	и связь	1	2
253	видели что	2	2
254	он говорит	1	2
255	находит в	1	2
256	отличие от	2	2
257	не просто	1	2
258	и речи	2	2
259	они действительно	1	2
260	стороны и	2	2
261	более и	1	2
262	из этих	2	2
263	следующей главе	2	2
264	остановиться на	1	2
265	предметов и	1	2
266	не есть	4	2
267	вообще не	2	2
268	в нем	15	2
269	все другие	1	2
270	этого вопроса	1	2
271	подобно тому	4	2
272	в основу	2	2
273	в каждом	5	2
274	факт что	1	2
275	же не	1	2
276	и второй	1	2
277	входит в	8	2
278	может стать	3	2
279	действительности в	3	2
280	в ином	1	2
281	в высшей	2	2
282	в слове	4	2
283	такой же	2	2
284	и тогда	2	2
285	нисколько не	2	2
286	таким же	2	2
287	никаких оснований	3	2
288	целом и	1	2
289	в отличие	2	2
290	для объяснения	1	2
291	их в	3	2
292	том же	1	2
293	что этот	2	2
294	в той	3	2
295	того как	1	2
296	установку на	1	2
297	к этим	1	2
298	и отдельных	1	2
299	слово и	1	2
300	находятся в	2	2
301	же слова	2	2
302	в своеобразном	1	2
303	того обстоятельства	1	2
304	отличается от	2	2
305	нашего рассмотрения	1	2
306	в наши	1	2
307	что при	1	2
308	и это	2	2
309	и сами	2	2
310	здесь не	2	2
311	данном случае	4	2
312	никак не	3	2
313	ясно что	3	2
314	еще не	6	2
315	даны в	1	2
316	является по	1	2
317	и здесь	1	2
318	настоящее время	1	2
319	к другой	1	2
320	связь между	4	2
321	в языке	2	2
322	рассмотренное нами	1	2
323	языка мы	1	2
324	в него	3	2
325	в современной	1	2
326	он что	1	2
327	но так	2	2
328	образом как	1	2
329	которое мы	1	2
330	от одной	1	2
331	и у	1	2
332	вопроса о	1	2
333	в нашей	1	2
334	целого ряда	1	2
335	от других	2	2
336	в данной	2	2
337	от понятия	1	2
338	для него	1	2
339	случае не	1	2
340	которые могут	1	2
341	только на	4	2
342	в каком	2	2
343	и тех	2	2
344	с той	1	2
345	прежде всего	4	2
346	понятие о	1	2
347	благодаря чему	1	2
348	нашей точки	1	2
349	под влиянием	1	2
350	все более	1	2
351	стадии своего	1	2
352	в данном	6	2
353	что это	3	2
354	отчетливо выступает	1	2
355	тому как	5	2
356	а потом	1	2
357	эта проблема	1	2
358	это значит	2	2
359	в реальном	5	2
360	даже в	2	2
361	обстоятельства что	1	2
362	в начале	1	2
363	числе и	1	2
364	но для	2	2
365	в следующей	2	2
366	мы найдем	1	2
367	в настоящее	1	2
368	то при	1	2
369	а в	1	2
370	не знает	1	2
371	а другой	1	2
372	это в	1	2
373	совершается в	3	2
374	в таком	2	2
375	том числе	1	2
376	они не	4	2
377	не наоборот	1	1
378	смысле слова	2	1
379	не иначе	1	1
380	другим приемом	1	1
381	человека и	2	1
382	функции в	3	1
383	на самом	14	1
384	он может	2	1
385	тех же	1	1
386	это построение	1	1
387	отношения между	2	1
388	от конкретной	1	1
389	уже указывали	1	1
390	оно было	1	1
391	к созданию	1	1
392	в зависимости	5	1
393	прав когда	1	1
394	одной области	1	1
395	процесс а	1	1
396	его не	1	1
397	который в	1	1
398	мы не	4	1
399	связи в	1	1
400	что между	1	1
401	всех его	1	1
402	не делает	1	1
403	та же	1	1
404	среды и	1	1
405	так чтобы	2	1
406	совпадает с	2	1
407	говорить о	2	1
408	оно есть	1	1
409	этим словом	1	1
410	действительности с	1	1
411	но даже	1	1
412	ему в	1	1
413	и со	2	1
414	же что	2	1
415	стороны его	3	1
416	произведение и	1	1
417	же мере	1	1
418	стороны на	1	1
419	бы то	4	1
420	во всех	3	1
421	то мы	3	1
422	и существенного	1	1
423	совсем не	5	1
424	то он	3	1
425	смысле мы	1	1
426	не входит	1	1
427	значение и	1	1
428	только тогда	1	1
429	по отношению	3	1
430	оно является	1	1
431	связи и	2	1
432	исторически и	2	1
433	независимо от	5	1
434	что именно	5	1
435	это понятие	2	1
436	в различные	1	1
437	этом же	1	1
438	является тем	1	1
439	может получить	1	1
440	историческая действительность	1	1
441	можно сделать	1	1
442	то в	2	1
443	но эта	2	1
444	случае они	1	1
445	бы не	2	1
446	к самому	2	1
447	более подробно	1	1
448	прямой и	1	1
449	только один	2	1
450	связи как	1	1
451	а новые	1	1
452	так сказать	5	1
453	роли в	1	1
454	с новым	1	1
455	а вовсе	4	1
456	взятые в	1	1
457	путем абстракции	1	1
458	а просто	1	1
459	он не	1	1
460	говорили в	1	1
461	различные формы	1	1
462	действительности и	6	1
463	новой формы	1	1
464	переходит от	1	1
465	мы полагаем	1	1
466	его значением	1	1
467	в понятии	1	1
468	ни были	1	1
469	смысле как	1	1
470	и по	1	1
471	особенно отчетливо	1	1
472	или иных	1	1
473	без исключения	5	1
474	что она	2	1
475	находящийся в	1	1
476	спрашивается что	1	1
477	анализе мы	1	1
478	но все	1	1
479	в одну	1	1
480	не из	1	1
481	то ни	4	1
482	распространяется на	1	1
483	главным образом	2	1
484	и может	1	1
485	является необходимой	1	1
486	являются для	1	1
487	условий его	1	1
488	является конечно	1	1
489	входя в	2	1
490	с другими	1	1
491	тем то	1	1
492	известно что	1	1
493	это противоречие	2	1
494	за другой	1	1
495	должен был	1	1
496	ее формы	1	1
497	даже что	2	1
498	для них	7	1
499	он является	2	1
500	о которых	1	1
501	сущность ее	1	1
502	эту особенность	1	1
503	можем сказать	1	1
504	оно предполагает	1	1
505	друга в	2	1
506	заставляют нас	1	1
507	при которых	1	1
508	как таковой	3	1
509	не больше	1	1
510	общее с	1	1
511	ничего принципиально	1	1
512	на развитие	1	1
513	в такой	2	1
514	мы конечно	1	1
515	бы к	2	1
516	самого слова	1	1
517	рядом других	1	1
518	и конкретных	1	1
519	и неизбежным	1	1
520	это подтверждается	1	1
521	дальнейшее развитие	1	1
522	не как	2	1
523	в которых	3	1
524	знаем что	2	1
525	от его	3	1
526	должны были	1	1
527	значение для	1	1
528	в основном	2	1
529	значение может	1	1
530	в одном	1	1
531	развития у	1	1
532	но он	1	1
533	тем не	2	1
534	становится основной	1	1
535	тому чтобы	1	1
536	мере и	1	1
537	по себе	4	1
538	с определенными	2	1
539	задачи и	1	1
540	этом не	1	1
541	раз и	3	1
542	случае в	3	1
543	дня и	1	1
544	самого начала	1	1
545	в то	7	1
546	как о	2	1
547	ними не	1	1
548	и притом	2	1
549	на него	1	1
550	когда они	1	1
551	отнесенности к	1	1
552	вытекает из	2	1
553	ничего не	2	1
554	в разных	1	1
555	больше чем	1	1
556	в самой	2	1
557	момент этой	1	1
558	и лишь	2	1
559	другой как	1	1
560	эти связи	1	1
561	как она	1	1
562	камень и	1	1
563	убедиться в	1	1
564	так например	1	1
565	ничто не	3	1
566	наша задача	1	1
567	здесь же	1	1
568	существуют в	2	1
569	исторического процесса	3	1
570	однако это	1	1
571	у нас	3	1
572	слова является	1	1
573	формы слова	1	1
574	в момент	1	1
575	комбинировании этих	1	1
576	и именно	2	1
577	и часто	1	1
578	во все	1	1
579	лежит в	1	1
580	виде как	1	1
581	его с	1	1
582	свое значение	1	1
583	слова с	1	1
584	понятиях в	1	1
585	утверждать что	1	1
586	и самое	1	1
587	но по	1	1
588	еще более	1	1
589	вывод что	1	1
590	и та	1	1
591	совершенно ясно	1	1
592	говорит об	1	1
593	последнее время	1	1
594	указывали на	1	1
595	только то	3	1
596	в себя	1	1
597	с самого	1	1
598	так в	2	1
599	в дальнейшем	5	1
600	речи то	1	1
601	и совершенно	1	1
602	данной конкретной	1	1
603	который он	1	1
604	раз он	1	1
605	котором мы	1	1
