N	2gram	Tiupa_Lite_2	Problema
1	и в	19	44
2	вовсе не	2	37
3	и не	11	35
4	то есть	5	34
5	может быть	17	28
6	потому что	2	25
7	не просто	1	23
8	то что	7	23
9	в том	10	21
10	а не	20	18
11	в этом	9	17
12	даже и	2	16
13	для нас	2	16
14	и то	3	14
15	не только	8	14
16	и даже	8	14
17	и т	2	13
18	то же	12	13
19	не в	4	13
20	но в	2	12
21	том что	7	12
22	той или	1	12
23	так что	4	12
24	не является	2	11
25	отнюдь не	4	10
26	так и	7	10
27	как и	10	10
28	тем не	2	10
29	не менее	6	10
30	у нас	5	10
31	в виду	2	10
32	но и	10	10
33	не имеет	1	9
34	в нем	3	9
35	и с	3	9
36	это не	1	9
37	в то	9	9
38	никак не	1	9
39	в его	4	9
40	что и	2	9
41	что он	3	9
42	так как	3	9
43	в данном	3	9
44	как бы	2	9
45	же самое	1	9
46	таким образом	1	9
47	и от	1	9
48	в себе	6	8
49	он не	5	8
50	было бы	2	8
51	но это	3	8
52	только и	1	8
53	как раз	2	8
54	связи с	1	8
55	как мы	1	8
56	здесь не	1	8
57	того что	5	8
58	или иной	1	8
59	а именно	3	8
60	что же	1	8
61	что мы	1	8
62	что в	4	8
63	это и	1	7
64	мы не	4	7
65	на самом	1	7
66	все эти	1	7
67	ничего общего	1	7
68	данном случае	3	7
69	с ним	2	7
70	и что	2	7
71	с другой	8	7
72	уже не	2	7
73	мы находим	1	7
74	еще и	1	7
75	не может	9	7
76	и потому	1	7
77	в целом	2	6
78	все же	2	6
79	и к	2	6
80	о том	2	6
81	то ни	1	6
82	но только	2	6
83	никогда не	3	6
84	для этого	2	6
85	можно сказать	1	6
86	и только	2	6
87	такого рода	9	6
88	нет ничего	1	6
89	жизни и	4	6
90	едва ли	4	5
91	есть не	1	5
92	еще не	2	5
93	за пределы	1	5
94	в своем	1	5
95	в нашем	2	5
96	с тем	2	5
97	и сам	2	5
98	точки зрения	4	5
99	в своей	1	5
100	тем самым	3	5
101	тех или	1	5
102	и его	3	5
103	и вполне	1	5
104	и о	1	5
105	которое мы	1	5
106	в ней	4	5
107	крайней мере	2	5
108	только на	1	5
109	то и	3	5
110	гораздо более	1	5
111	в конце	2	5
112	не было	2	5
113	по крайней	2	5
114	этом случае	2	5
115	так же	1	5
116	как в	1	5
117	а в	3	5
118	другой стороны	4	5
119	в таком	1	5
120	но даже	1	4
121	он сам	1	4
122	бы то	1	4
123	в чем	1	4
124	но как	2	4
125	и вовсе	1	4
126	при этом	6	4
127	образа и	1	4
128	же касается	1	4
129	и без	2	4
130	тому что	1	4
131	и притом	1	4
132	или иных	1	4
133	в ее	2	4
134	можно было	1	4
135	мы в	1	4
136	с полным	1	4
137	ни с	1	4
138	тем что	4	4
139	мы говорим	1	4
140	а также	2	4
141	в искусстве	4	4
142	отношения к	1	3
143	же как	2	3
144	то в	2	3
145	здесь и	1	3
146	из того	2	3
147	но не	5	3
148	общего с	1	3
149	в художественном	2	3
150	и как	3	3
151	в самом	1	3
152	что это	1	3
153	в этой	3	3
154	на то	1	3
155	конце концов	1	3
156	одно и	2	3
157	его в	1	3
158	с другими	1	3
159	но уже	2	3
160	все равно	2	3
161	себе как	1	3
162	имеет ничего	1	3
163	себе а	1	3
164	но эта	1	3
165	на себе	1	3
166	ничего не	3	3
167	во всей	1	3
168	не так	2	3
169	в качестве	5	3
170	самом деле	1	3
171	есть в	1	3
172	уже в	2	3
173	а то	1	3
174	для него	4	3
175	могло бы	2	3
176	отличие от	1	3
177	жизни а	2	3
178	прежде всего	4	3
179	именно так	1	3
180	подобного рода	1	3
181	с первого	1	3
182	с этой	2	3
183	слова и	7	3
184	она уже	1	3
185	и все	1	3
186	ни к	1	3
187	хотя бы	2	3
188	ни было	2	3
189	же в	2	3
190	из этого	1	3
191	к тому	1	3
192	того же	4	2
193	и до	2	2
194	его не	1	2
195	мы имеем	1	2
196	мы и	1	2
197	нам представляется	2	2
198	во всех	3	2
199	то он	1	2
200	и будет	1	2
201	в известном	1	2
202	и нет	2	2
203	когда он	1	2
204	это тоже	1	2
205	тем же	3	2
206	себе не	2	2
207	что слово	1	2
208	например как	1	2
209	с чем	1	2
210	но именно	1	2
211	слова а	1	2
212	всех этих	1	2
213	в другом	3	2
214	он есть	1	2
215	модель художественного	1	2
216	чего бы	1	2
217	например и	1	2
218	в слове	1	2
219	он и	2	2
220	мы видели	1	2
221	между собою	1	2
222	в этих	1	2
223	этого необходимо	1	2
224	с точки	3	2
225	в их	3	2
226	не столько	3	2
227	в отличие	1	2
228	от себя	1	2
229	от его	1	2
230	является в	1	2
231	однако в	6	2
232	однако несомненно	1	2
233	в отношении	1	2
234	в основе	2	2
235	например не	1	2
236	и всегда	1	2
237	и по	1	2
238	со своим	1	2
239	а мы	1	2
240	однако это	1	2
241	свое собственное	1	2
242	могут быть	2	2
243	в стихотворении	13	2
244	и за	2	2
245	для себя	2	2
246	с ее	2	2
247	только то	1	2
248	остается только	1	2
249	жизнь и	1	2
250	трактуется как	1	2
251	искусства и	1	2
252	не стоит	1	2
253	на отдельные	1	2
254	переходит в	1	2
255	но тут	1	2
256	но с	3	2
257	который в	1	2
258	с одной	7	2
259	себя в	6	2
260	нас и	1	2
261	в начале	3	2
262	из них	2	2
263	друг друга	2	2
264	нам не	1	2
265	бывает весьма	1	2
266	именно в	1	2
267	не знали	3	2
268	а с	1	2
269	и своего	1	2
270	в частности	4	2
271	эти слова	1	2
272	вместе с	5	2
273	как это	2	2
274	из которых	2	2
