N	2gram	Bakhtin_Pr_1	Problemy
1	из подполья	11	36
2	и в	23	34
3	и не	34	29
4	как бы	28	27
5	что он	10	23
6	в его	24	22
7	к другому	2	20
8	в нем	20	19
9	может быть	21	19
10	не может	11	19
11	и все	3	19
12	как и	8	18
13	о себе	9	18
14	себе самому	3	18
15	к себе	2	17
16	в этом	25	16
17	но в	4	16
18	и его	13	16
19	все это	7	16
20	он не	4	15
21	и с	4	15
22	что я	1	15
23	прежде всего	7	15
24	то же	10	14
25	с самим	1	14
26	к нему	3	14
27	самом деле	5	13
28	человека из	4	13
29	для него	15	13
30	у достоевского	24	13
31	по замыслу	1	12
32	и к	4	12
33	в то	10	12
34	же время	7	12
35	потому что	12	12
36	но и	11	12
37	на самом	4	11
38	в сущности	5	11
39	вовсе не	8	11
40	себя самого	4	11
41	то что	18	11
42	не только	13	10
43	слова и	1	10
44	самим собою	2	9
45	не в	6	9
46	в отношении	2	9
47	героя и	5	9
48	а не	20	9
49	в двойнике	1	8
50	с самого	2	8
51	самого начала	3	8
52	никогда не	5	8
53	в речах	1	8
54	с ним	6	8
55	в самом	8	8
56	себя и	2	8
57	так же	6	8
58	что же	1	8
59	и слово	1	8
60	о мире	1	8
61	и для	3	8
62	точки зрения	21	8
63	слово о	2	7
64	я не	3	7
65	к герою	1	7
66	замыслу достоевского	1	7
67	знает и	1	7
68	на него	2	7
69	как будто	3	7
70	я сам	1	7
71	как мы	5	7
72	человек из	3	7
73	и даже	3	7
74	что не	1	7
75	там где	6	7
76	этого слова	2	7
77	все же	5	7
78	отношении к	2	7
79	что в	8	7
80	мы уже	2	6
81	и на	10	6
82	с его	6	6
83	с собою	2	6
84	отношение к	1	6
85	что они	1	6
86	своему предмету	1	6
87	в пределах	9	6
88	что у	1	6
89	в плане	5	6
90	от себя	1	6
91	у меня	1	6
92	для себя	2	6
93	так и	10	6
94	в себе	5	6
95	только в	8	6
96	стремится к	1	6
97	не знает	1	6
98	отношению к	11	6
99	он сам	3	5
100	в чем	1	5
101	по отношению	11	5
102	и наконец	5	5
103	и у	4	5
104	что это	1	5
105	в целом	4	5
106	и вот	2	5
107	но все	4	5
108	лишь в	3	5
109	он и	5	5
110	нему и	2	5
111	в конце	5	5
112	даже в	2	5
113	это слово	1	5
114	таким образом	11	5
115	к тому	1	5
116	себе самом	6	5
117	и сам	2	5
118	и что	1	5
119	что и	5	5
120	это не	10	5
121	все время	1	5
122	того что	2	5
123	обращаться к	1	5
124	так что	1	5
125	из них	2	5
126	творчестве достоевского	5	5
127	всяком случае	3	5
128	в одном	9	5
129	себе и	3	5
130	к своему	1	5
131	другого человека	4	5
132	дело идет	6	5
133	и от	1	5
134	ни одного	2	5
135	мы должны	2	5
136	хотя бы	2	5
137	самому и	1	5
138	а в	7	5
139	героя в	4	5
140	во всяком	4	5
141	из его	3	4
142	он как	1	4
143	еще не	5	4
144	бы то	3	4
145	но не	8	4
146	но как	3	4
147	как в	6	4
148	как другой	3	4
149	героев достоевского	3	4
150	бы и	4	4
151	он в	2	4
152	все эти	8	4
153	но на	1	4
154	на его	2	4
155	при этом	3	4
156	он старается	1	4
157	ни был	1	4
158	последнее слово	9	4
159	то ни	3	4
160	что все	3	4
161	в мире	7	4
162	его в	4	4
163	с другими	7	4
164	этом смысле	9	4
165	ни в	3	4
166	рядом с	13	4
167	все равно	2	4
168	его слово	1	4
169	с точки	15	4
170	но это	5	4
171	друг другу	2	4
172	ничего не	6	4
173	как раз	4	4
174	стиль и	1	4
175	его с	1	4
176	с алешей	1	4
177	и это	5	4
178	если бы	10	4
179	герой из	1	4
180	на вопрос	2	4
181	тотчас же	1	4
182	в начале	1	4
183	так как	7	4
184	не о	1	4
185	у него	6	4
186	с другой	2	4
187	тем что	3	4
188	вместе с	2	4
189	слова о	1	4
190	мы остановимся	3	4
191	да и	2	4
192	как к	1	4
193	к чужому	1	4
194	бы он	1	4
195	из своего	3	4
196	для достоевского	6	4
197	я в	1	4
198	ни было	4	4
199	слово героя	6	4
200	и то	1	3
201	за собой	1	3
