N	3gram	Losev_Dial_2	FransuaR
1	то же время	4	8
2	в то же	3	8
3	как и все	2	5
4	как мы уже	1	5
5	мы уже говорили	1	5
6	в конце концов	1	4
7	и в то	1	4
8	более или менее	2	3
9	но и в	1	3
10	это и есть	1	3
11	с другой стороны	4	3
12	с самого начала	2	3
13	подобно тому как	1	3
14	имеется в виду	2	2
15	с точки зрения	8	2
16	на самом же	1	2
17	с одной стороны	1	2
18	самом же деле	1	2
19	не только в	2	2
20	в то время	3	2
21	о том что	4	2
22	можно сказать что	3	1
23	но это конечно	1	1
24	но как раз	1	1
25	уже знаем что	1	1
26	мы уже сказали	1	1
27	и до сих	1	1
28	то же самое	2	1
29	одной стороны и	1	1
30	важно то что	1	1
31	то что эти	1	1
32	до сих пор	2	1
33	и не может	1	1
34	мы уже не	1	1
35	в этом отношении	1	1
36	и то что	1	1
37	о чем мы	1	1
38	и все в	2	1
39	за то что	1	1
40	есть и в	1	1
41	со всех сторон	1	1
42	появляется уже в	1	1
43	так как все	1	1
44	одно и то	4	1
45	в это время	1	1
46	как раз в	1	1
47	то время как	3	1
48	есть в том	1	1
49	в данном случае	2	1
50	что на самом	1	1
51	с тех пор	2	1
52	можем судить о	1	1
53	на первый взгляд	1	1
54	и все его	1	1
55	в сущности это	1	1
56	в литературе как	1	1
57	и то же	4	1
58	же как мы	1	1
59	может быть и	3	1
60	в узком и	1	1
61	это как мы	1	1
62	содержащий в себе	1	1
63	и как бы	1	1
64	все же не	1	1
65	уже в древнейших	1	1
66	в связи с	4	1
67	всех людей на	1	1
68	это не значит	2	1
69	в виду что	2	1
70	так же и	1	1
71	не может быть	3	1
72	данном случае в	1	1
73	другой стороны эта	1	1
74	мы уже знаем	3	1
75	но важно то	1	1
76	перед нами как	1	1
77	говорить о том	1	1
78	никто никогда не	1	1
79	и независимо от	1	1
80	мы можем сказать	1	1
81	но даже и	1	1
82	и в литературе	1	1
83	но это не	2	1
84	ведь как раз	1	1
85	но мы уже	1	1
86	на самом деле	1	1
87	все на свете	4	1
88	и будущих времен	1	1
89	в том что	6	1
90	все это не	1	1
91	что и в	1	1
92	к тому же	1	1
93	можем сказать что	1	1
94	и делает его	1	1
95	вы же не	1	1
