N	2gram	Bakhtin_Pr_4	StatiiOP
1	борисе годунове	1	32
2	и в	46	29
3	в борисе	1	28
4	том что	4	27
5	в том	9	27
6	в этом	16	21
7	не только	14	19
8	но и	12	19
9	что в	4	19
10	пушкина в	1	18
11	о том	5	17
12	в его	9	13
13	что он	6	13
14	у пушкина	2	12
15	то что	4	11
16	все это	6	11
17	таким образом	4	10
18	к тому	2	10
19	в своем	3	9
20	он не	4	9
21	потому что	4	9
22	так и	4	9
23	и не	27	9
24	как на	1	9
25	но в	6	8
26	как раз	7	8
27	и пр	2	8
28	письме к	1	8
29	по поводу	1	8
30	в ней	1	7
31	в самом	9	7
32	но все	2	7
33	в своей	3	7
34	в котором	5	7
35	не столько	1	7
36	тому что	1	7
37	того как	2	7
38	в виду	4	7
39	вместе с	2	7
40	одним из	3	6
41	вопрос о	2	6
42	и на	11	6
43	все же	4	6
44	вовсе не	9	6
45	того чтобы	1	6
46	и его	6	6
47	об этом	2	6
48	и что	3	6
49	пушкина не	1	6
50	в одном	11	6
51	до сих	8	6
52	было бы	3	5
53	точки зрения	11	5
54	была бы	1	5
55	в языке	2	5
56	между тем	2	5
57	своего рода	4	5
58	в письме	1	5
59	прежде всего	9	5
60	а не	11	5
61	в той	3	5
62	как бы	19	5
63	сих пор	8	5
64	кроме того	4	4
65	хотя и	6	4
66	и к	9	4
67	в нем	17	4
68	что у	1	4
69	в другом	2	4
70	и с	7	4
71	должен был	1	4
72	не в	10	4
73	дело в	3	4
74	пушкина но	1	4
75	ничего не	2	4
76	у шекспира	1	4
77	и о	3	4
78	времени и	2	4
79	после того	1	4
80	но с	2	4
81	связи с	1	4
82	для него	2	4
83	с другой	3	4
84	именно в	1	4
85	в речи	3	4
86	в частности	1	4
87	работы над	1	4
88	еще более	3	4
89	а как	2	4
90	в романе	6	4
91	к этому	1	4
92	например в	4	3
93	же как	2	3
94	самом деле	4	3
95	на самом	1	3
96	сцена в	3	3
97	в их	4	3
98	хотя бы	2	3
99	подчеркнуть что	1	3
100	и он	6	3
101	не был	1	3
102	но не	4	3
103	могло быть	1	3
104	в общем	2	3
105	как в	4	3
106	с этим	2	3
107	не было	2	3
108	что это	1	3
109	тому же	1	3
110	отношений между	1	3
111	ни в	6	3
112	в этих	4	3
113	одном из	2	3
114	но он	3	3
115	по себе	7	3
116	не менее	2	3
117	самого начала	1	3
118	что ему	1	3
119	иметь в	1	3
120	не могло	2	3
121	никогда не	6	3
122	на себя	4	3
123	и по	2	3
124	это слово	5	3
125	тем что	3	3
126	у нас	2	3
127	у меня	3	3
128	ни у	3	3
129	с самого	1	3
130	на нее	1	3
131	в келье	1	3
132	и здесь	4	3
133	наконец в	1	3
134	но это	6	3
135	так что	2	3
136	с нею	2	3
137	кажется что	3	3
138	всяком случае	1	3
139	что на	1	3
140	и даже	3	3
141	еще и	4	3
142	а с	1	3
143	до конца	4	3
144	так же	3	3
145	относятся к	1	3
146	другой стороны	3	3
147	отношении к	2	3
148	во всяком	2	3
149	также и	3	2
150	того же	3	2
151	тем же	3	2
152	из его	1	2
153	то же	6	2
154	как следствие	1	2
155	это время	1	2
156	с его	5	2
157	отличие от	3	2
158	нет и	2	2
159	на то	3	2
160	к сожалению	1	2
161	там где	2	2
162	в одной	2	2
163	и как	2	2
164	более или	3	2
165	все эти	4	2
166	в этой	3	2
167	в себе	7	2
168	в словаре	1	2
169	как он	3	2
170	на его	1	2
171	при этом	5	2
172	если бы	3	2
173	первой части	1	2
174	не к	3	2
175	полемики с	1	2
176	о мире	1	2
177	значительной степени	1	2
178	том же	4	2
179	а затем	1	2
180	не дает	2	2
181	его в	1	2
182	на почве	2	2
183	в это	1	2
184	о которых	2	2
185	как и	12	2
186	несмотря на	1	2
187	в один	1	2
188	или менее	3	2
189	которую он	2	2
190	себя внимание	2	2
191	что такое	2	2
192	два слова	2	2
193	в отношении	3	2
194	с точки	9	2
195	в отличие	3	2
196	века и	1	2
197	что я	6	2
198	что было	1	2
199	не могли	2	2
200	где нет	1	2
201	в устах	1	2
202	даже в	1	2
203	и вся	1	2
204	суждения о	1	2
205	но они	1	2
206	в то	5	2
207	дело не	1	2
208	в процессе	4	2
209	вообще нет	1	2
210	и всегда	1	2
211	не может	19	2
212	только с	1	2
213	в области	1	2
214	языка в	2	2
215	в духе	2	2
216	поэтического языка	1	2
217	на это	1	2
218	и это	3	2
219	в ее	1	2
220	лучше сказать	1	2
221	и сам	5	2
222	особенно в	5	2
223	во многом	1	2
224	еще в	1	2
225	даны в	3	2
226	говорят что	1	2
227	никак не	3	2
228	в значительной	1	2
229	что и	3	2
230	отметить что	1	2
231	до ее	1	2
232	этот вопрос	2	2
233	в какой	1	2
234	только в	6	2
235	бы ни	2	2
236	раз в	2	2
237	сами по	2	2
238	в конце	3	2
239	так как	5	2
240	на меня	1	2
241	свое выражение	1	2
242	может быть	23	2
243	в них	1	2
244	в роман	1	2
245	со стороны	1	2
246	и речи	1	2
247	о своей	1	2
248	и др	1	2
249	только к	2	2
250	и самый	1	2
251	в некоторых	1	2
252	на этот	2	2
253	не на	1	2
254	его как	2	2
255	взаимоотношения между	1	2
256	и вообще	1	2
257	и потому	1	2
258	как это	1	2
259	отрывок из	1	2
260	к своему	3	2
261	в данном	2	2
262	что за	1	2
263	в тех	1	2
264	по существу	3	2
265	как своего	1	2
266	всегда будет	1	2
267	в результате	2	2
268	а к	1	2
269	конечно и	3	2
270	не должен	1	2
271	находим в	2	2
272	во время	1	2
273	ни было	1	2
274	очень хорошо	1	2
275	сказать что	2	2
276	совершенно не	4	2
277	и другие	3	2
278	уже после	3	2
279	они не	2	2
280	для рассмотрения	1	1
281	а между	2	1
282	ту же	2	1
283	сам по	3	1
284	и то	1	1
285	к своей	1	1
286	в приведенном	3	1
287	в первом	1	1
288	с выражением	1	1
289	по преимуществу	1	1
290	и до	3	1
291	в конкретном	2	1
292	в какой-то	1	1
293	народ на	1	1
294	для понимания	2	1
295	высшей степени	1	1
296	той же	3	1
297	из всех	1	1
298	на материале	1	1
299	нуждаются в	1	1
300	мы не	4	1
301	замечательно что	1	1
302	точкой зрения	1	1
303	с абсолютной	1	1
304	в сущности	7	1
305	совпадает с	1	1
306	не вполне	1	1
307	на тему	1	1
308	из того	1	1
309	как не	1	1
310	к брату	1	1
311	в каждой	1	1
312	требуют совершенно	1	1
