N	3gram	Voloshinov_1	Dialekti
1	с точки зрения	5	8
2	в том что	2	6
3	то или иное	1	4
4	одно и то	3	4
5	и то же	2	4
6	в связи с	1	4
7	только то что	1	4
8	то же время	1	4
9	с другой стороны	2	4
10	что иное как	2	3
11	в самом деле	2	3
12	в то же	1	3
13	может быть и	1	3
14	не что иное	2	3
15	не может быть	4	3
16	иметь в виду	1	2
17	в виду что	1	2
18	более или менее	1	2
19	в зависимости от	2	2
20	в данном случае	2	2
21	тем не менее	1	2
22	есть не что	2	2
23	не должно быть	1	2
24	само по себе	1	2
25	та или иная	1	2
26	с самого начала	2	2
27	потому что они	1	2
28	то же самое	1	2
29	точки зрения и	1	1
30	том что в	1	1
31	тех пор пока	3	1
32	только потому что	1	1
33	равно как и	1	1
34	на самом деле	1	1
35	подобно тому как	1	1
36	выйти за пределы	1	1
37	но это конечно	1	1
38	только одно из	1	1
39	и не может	1	1
40	в поэзии же	1	1
41	в этом отношении	1	1
42	есть одно и	1	1
43	так как все	1	1
44	движение может иметь	1	1
45	ту или иную	1	1
46	и следовательно в	1	1
47	так же как	1	1
48	не только его	2	1
49	с одной стороны	2	1
50	но что же	1	1
51	в последнее время	1	1
52	все же есть	1	1
53	может привести только	1	1
54	поставить вопрос возможна	1	1
55	того или иного	2	1
56	вопрос возможна ли	1	1
57	и как бы	1	1
58	то не только	1	1
59	и вместе с	1	1
60	это и не	1	1
61	привести только к	1	1
62	несмотря на все	1	1
63	до тех пор	4	1
64	собственно говоря даже	1	1
65	не только на	1	1
66	выключить из него	1	1
67	есть прежде всего	3	1
68	к тому что	1	1
69	может и должно	1	1
70	по себе а	1	1
