N	2gram	Bakhtin_Fr_5	Problema
1	и в	45	44
2	вовсе не	8	37
3	и не	15	35
4	то есть	25	34
5	может быть	2	28
6	потому что	7	25
7	не просто	1	23
8	то что	2	23
9	в том	10	21
10	только в	4	19
11	а не	4	18
12	в этом	14	17
13	также и	7	16
14	если мы	2	16
15	сказать что	4	16
16	не только	14	14
17	и даже	4	14
18	то же	11	13
19	не в	7	13
20	но в	14	12
21	том что	7	12
22	той или	1	12
23	то это	1	10
24	так и	6	10
25	как и	10	10
26	тем не	1	10
27	не менее	3	10
28	у нас	1	10
29	но и	10	10
30	что всякий	1	9
31	не имеет	3	9
32	в нем	10	9
33	и с	10	9
34	это не	3	9
35	в то	11	9
36	и это	4	9
37	никак не	1	9
38	в его	13	9
39	что и	7	9
40	что он	6	9
41	так как	6	9
42	в данном	2	9
43	как бы	12	9
44	же самое	2	9
45	таким образом	8	9
46	и от	4	9
47	во всяком	1	9
48	перед нами	4	8
49	в себе	1	8
50	он не	6	8
51	было бы	2	8
52	ни в	3	8
53	но это	5	8
54	и вообще	2	8
55	как раз	5	8
56	связи с	6	8
57	как мы	8	8
58	здесь не	6	8
59	того что	3	8
60	или иной	1	8
61	а именно	2	8
62	что в	12	8
63	это и	5	7
64	мы не	4	7
65	в связи	5	7
66	на самом	5	7
67	все эти	5	7
68	указывает на	1	7
69	ничего общего	1	7
70	данном случае	2	7
71	с ним	5	7
72	и что	2	7
73	мы находим	4	7
74	еще и	3	7
75	не может	5	7
76	и потому	1	7
77	здесь только	2	7
78	в целом	2	6
79	все же	2	6
80	и к	5	6
81	о том	4	6
82	и если	2	6
83	никогда не	1	6
84	для этого	1	6
85	другими словами	1	6
86	можно сказать	2	6
87	и только	2	6
88	мы можем	2	6
89	в виде	1	6
90	жизни и	8	6
91	и есть	2	5
92	есть не	1	5
93	еще не	1	5
94	значение и	2	5
95	за пределы	1	5
96	что они	1	5
97	в своем	11	5
98	хотя и	5	5
99	с тем	2	5
100	и сам	1	5
101	точки зрения	4	5
102	в своей	3	5
103	и его	13	5
104	и о	4	5
105	которое мы	1	5
106	в ней	8	5
107	и здесь	4	5
108	в конце	7	5
109	не было	3	5
110	так же	8	5
111	как в	3	5
112	да и	1	5
113	этого слова	1	5
114	все это	7	5
115	а в	4	5
116	в таком	1	5
117	не что	1	4
118	не имеют	1	4
119	мы уже	4	4
120	что иное	1	4
121	иное как	1	4
122	в чем	2	4
123	но как	1	4
124	тут же	2	4
125	чем же	4	4
126	то время	3	4
127	при этом	2	4
128	образа и	1	4
129	и без	2	4
130	тому что	1	4
131	раз и	1	4
132	дело в	3	4
133	и притом	2	4
134	и является	1	4
135	можно было	4	4
136	это вовсе	1	4
137	всякого рода	2	4
138	никакого отношения	1	4
139	тем что	1	4
140	же деле	1	4
141	нас в	2	4
142	на этот	3	4
143	мы говорим	1	4
144	дело здесь	3	4
145	самом же	1	4
146	а также	4	4
147	метафоры и	1	4
148	же как	4	3
149	то в	1	3
150	здесь и	5	3
151	и больше	2	3
152	говорить о	2	3
153	и ее	1	3
154	но не	4	3
155	общего с	1	3
156	кроме того	4	3
157	и как	5	3
158	в самом	4	3
159	что это	2	3
160	в этой	6	3
161	на то	1	3
162	как оно	1	3
163	что у	1	3
164	но все	1	3
165	значение в	1	3
166	об этом	4	3
167	его в	5	3
168	только о	1	3
169	но уже	1	3
170	о которых	1	3
171	этого произведения	1	3
172	бы к	1	3
173	в которых	3	3
174	и символом	1	3
175	но эта	2	3
176	необходимо сказать	1	3
177	теми или	1	3
178	чем не	2	3
179	ничего не	4	3
180	как будто	1	3
181	именно потому	1	3
182	и такие	1	3
183	как только	1	3
184	для его	1	3
185	свое значение	1	3
186	образы и	2	3
187	без всякого	1	3
188	имеет никакого	1	3
189	когда в	2	3
190	если бы	1	3
191	во всей	1	3
192	быть и	1	3
193	образов и	4	3
194	вся эта	1	3
195	в качестве	2	3
196	самом деле	5	3
197	есть в	3	3
198	для него	3	3
199	случае не	1	3
200	отличие от	2	3
201	жизни а	1	3
202	здесь в	4	3
203	являются только	1	3
204	что для	1	3
205	прежде всего	10	3
206	его как	4	3
207	ни о	1	3
208	если не	1	3
209	но оно	1	3
210	ни на	1	3
211	в той	1	3
212	слова и	2	3
213	в условиях	2	3
214	в заключение	3	3
215	это уже	1	3
216	формы и	1	3
217	и все	7	3
218	из себя	1	3
219	и ни	3	3
220	тем более	1	3
221	хотя бы	2	3
222	находим в	3	3
223	петра i	1	3
224	но вот	1	3
225	понимать как	1	3
226	из этого	1	3
227	и другие	3	3
228	к тому	2	3
229	того же	3	2
230	и до	2	2
231	почти всегда	3	2
232	поэтому и	3	2
233	случае нельзя	1	2
234	его не	4	2
235	именно здесь	1	2
236	только благодаря	1	2
237	целое и	1	2
238	во всех	13	2
239	и будет	1	2
240	друг от	1	2
241	с этим	4	2
242	когда он	2	2
243	это тоже	1	2
244	тем же	1	2
245	не будем	2	2
246	мы сразу	1	2
247	он в	2	2
248	нами в	1	2
249	в наших	1	2
250	время и	1	2
251	но именно	2	2
252	всех этих	6	2
253	из него	1	2
254	что все	2	2
255	в другом	3	2
256	зрения на	4	2
257	а как	1	2
258	для них	2	2
259	он и	3	2
260	мы видели	7	2
261	между собою	4	2
262	жизни но	1	2
263	нисколько не	3	2
264	и при	1	2
265	в котором	1	2
266	с точки	2	2
267	в их	4	2
268	мы говорили	2	2
269	не столько	2	2
270	в отличие	2	2
271	от его	3	2
272	и более	1	2
273	для нее	1	2
274	нас к	1	2
275	в отношении	2	2
276	с которой	2	2
277	на котором	2	2
278	в процессе	1	2
279	в основе	4	2
280	будет уже	1	2
281	и всегда	1	2
282	в самой	8	2
283	и по	1	2
284	как она	1	2
285	ровно ничего	1	2
286	со своим	1	2
287	всегда есть	1	2
288	и за	2	2
289	что при	1	2
290	с ее	5	2
291	от друга	1	2
292	и образ	3	2
293	и сами	1	2
294	том как	2	2
295	что дело	1	2
296	жизнь и	2	2
297	это было	4	2
298	и во	4	2
299	переходит в	2	2
300	очень мало	1	2
301	и можно	1	2
302	своему содержанию	1	2
303	но с	1	2
304	себя в	1	2
305	одна с	1	2
306	и у	5	2
307	в начале	2	2
308	является не	1	2
309	за счет	1	2
310	из них	1	2
311	роль и	2	2
312	в известной	2	2
313	здесь перед	2	2
314	друг друга	1	2
315	много и	1	2
316	от того	3	2
317	правды и	1	2
318	до сих	3	2
319	нельзя сказать	1	2
320	именно в	3	2
321	и своего	1	2
322	человеческой жизни	1	2
323	о чем	3	2
324	когда она	1	2
325	произведение в	2	2
326	в частности	1	2
327	вместе с	3	2
328	происходит в	2	2
329	как это	4	2
330	по своему	4	2
331	и там	2	2
332	и всей	1	2
333	по существу	3	2
334	не дана	1	2
335	сих пор	3	2
336	о его	1	2
337	и для	3	2
338	только тогда	1	2
339	котором он	1	2
340	к одной	1	2
341	ее и	1	2
342	от него	1	2
343	вот это	2	2
344	бы в	4	2
345	все они	4	2
346	этих образов	7	2
347	есть и	5	2
348	по поводу	4	2
349	это в	2	2
350	как на	4	2
351	одним из	5	1
352	не остается	1	1
353	и символами	1	1
354	он может	1	1
355	не идет	1	1
356	и всеми	1	1
357	они вовсе	2	1
358	оно было	2	1
359	акт а	1	1
360	и этот	1	1
361	жизни для	1	1
362	той же	4	1
363	например в	5	1
364	от всякой	1	1
365	нам в	1	1
366	почти все	3	1
367	который был	1	1
368	и говорят	1	1
369	конечно и	2	1
370	похожи на	1	1
371	подчеркнуть что	2	1
372	и он	3	1
373	стихотворение в	1	1
374	и на	5	1
375	образов с	1	1
376	мысли и	6	1
377	бы не	1	1
378	то мы	1	1
379	своего рода	4	1
380	есть о	1	1
381	в юности	1	1
382	видели что	1	1
383	эти произведения	1	1
384	в сторону	2	1
385	не все	1	1
386	одно существенное	1	1
387	отвлеченная мысль	1	1
388	и речи	1	1
389	красота и	1	1
390	не существенно	1	1
391	после всего	2	1
