N	2gram	Voloshinov_1	Myslijsy
1	потому что	1	52
2	и в	13	39
3	в языке	2	33
4	может быть	8	27
5	в том	2	26
6	только в	6	25
7	не может	8	22
8	что в	3	22
9	не только	6	21
10	так как	3	21
11	а не	2	21
12	в нем	2	20
13	но и	3	20
14	и не	8	18
15	языка и	5	17
16	язык есть	1	17
17	что язык	1	16
18	том что	2	16
19	в этом	2	15
20	не в	3	15
21	если бы	2	14
22	по отношению	3	13
23	в себе	3	13
24	таким образом	6	13
25	так и	3	13
26	отношению к	3	13
27	было бы	4	12
28	и язык	1	11
29	мы не	4	10
30	как в	2	10
31	по себе	1	10
32	и что	1	10
33	то что	6	10
34	речи и	1	10
35	но в	4	9
36	как и	3	9
37	мысли в	1	9
38	могут быть	2	9
39	мысли и	1	9
40	тем что	2	9
41	но не	1	8
42	точки зрения	7	8
43	в одном	3	8
44	вместе с	1	8
45	в ней	2	7
46	в истории	1	7
47	с этим	3	7
48	на язык	2	7
49	должны быть	1	7
50	с другой	2	7
51	должно быть	1	7
52	то же	4	6
53	все же	5	6
54	и как	1	6
55	при этом	2	6
56	между собою	2	6
57	и наоборот	1	6
58	не менее	2	6
59	того как	1	6
60	тем не	1	6
61	языка в	1	6
62	еще не	1	6
63	по мере	1	6
64	в природе	1	6
65	как бы	6	6
66	то это	1	5
67	мысль что	1	5
68	не имеют	1	5
69	несмотря на	2	5
70	возможно только	1	5
71	не имеет	2	5
72	и его	12	5
73	что при	1	5
74	между тем	2	5
75	в его	7	5
76	для всех	1	5
77	языка как	3	5
78	вовсе не	2	5
79	так же	2	5
80	но это	1	5
81	и для	3	5
82	а в	2	5
83	другой стороны	2	5
84	вопрос о	1	4
85	с духом	1	4
86	в каждом	4	4
87	и языка	1	4
88	бы быть	1	4
89	в то	1	4
90	никогда не	3	4
91	же время	1	4
92	во всем	2	4
93	к тому	2	4
94	остается только	1	4
95	бы в	2	4
96	слов и	4	4
97	и других	1	4
98	для него	2	4
99	само по	1	4
100	не было	1	4
101	в действительности	2	4
102	прежде всего	9	4
103	там где	2	4
104	что мы	1	4
105	тому как	1	4
106	быть не	1	4
107	слова и	2	4
108	при таком	1	4
109	от него	1	4
110	мы видим	2	4
111	в своих	2	4
112	того же	1	3
113	только потому	1	3
114	но тем	1	3
115	и то	3	3
116	столь же	1	3
117	тем как	1	3
118	явлений и	2	3
119	в своем	1	3
120	в самом	2	3
121	думать что	2	3
122	что слово	1	3
123	отношений между	2	3
124	подобно тому	1	3
125	не из	1	3
126	в мире	1	3
127	заключается в	1	3
128	и тем	2	3
129	в них	2	3
130	в этой	1	3
131	не мог	2	3
132	и при	2	3
133	в своей	4	3
134	с точки	5	3
135	о языке	2	3
136	тому что	1	3
137	для того	1	3
138	и другое	1	3
139	самого начала	2	3
140	или же	1	3
141	находятся в	1	3
142	в сознании	4	3
143	для себя	2	3
144	и это	1	3
145	но при	1	3
146	с самого	2	3
147	когда в	1	3
148	из одного	1	3
149	в другой	1	3
150	есть создание	1	3
151	в организме	1	3
152	с одной	2	3
153	только на	1	3
154	или даже	1	3
155	языка но	2	3
156	одно из	1	3
157	и их	7	3
158	никто не	1	3
159	связи с	1	3
160	в самой	1	3
161	одной стороны	2	3
162	к которому	1	3
163	то не	1	3
164	и все	3	3
165	мы должны	6	3
166	сказать что	1	3
167	по поводу	1	3
168	ко всем	1	2
169	одним из	1	2
170	совершенно справедливо	1	2
171	и есть	1	2
172	а как	2	2
173	есть не	2	2
174	что до	1	2
