N	3gram	Vygotskiy__3	KulturaY
1	для того чтобы	7	15
2	в том что	17	15
3	с точки зрения	1	9
4	в том чтобы	1	8
5	по отношению к	2	8
6	то обстоятельство что	3	8
7	только потому что	2	6
8	с другой стороны	3	6
9	о том что	3	5
10	в зависимости от	5	5
11	в этом отношении	3	5
12	во всяком случае	4	5
13	до сих пор	1	4
14	тем не менее	5	4
15	состоит в том	3	3
16	более или менее	1	3
17	в этом смысле	2	3
18	о том как	1	3
19	того или иного	2	3
20	только в том	2	3
21	можно было бы	5	3
22	вместе с тем	10	3
23	не потому что	1	3
24	в связи с	5	3
25	а с другой	3	3
26	в свою очередь	2	3
27	не может быть	2	3
28	и того же	4	2
29	в силу того	2	2
30	на то что	3	2
31	так или иначе	1	2
32	которые говорили бы	1	2
33	в этом случае	1	2
34	потому что так	1	2
35	обратить внимание на	1	2
36	того что они	3	2
37	иначе как с	1	2
38	так и в	2	2
39	силу того что	2	2
40	как с помощью	1	2
41	тогда когда он	1	2
42	заключается в том	7	2
43	хотя бы и	1	2
44	этой точки зрения	2	2
45	и в самом	1	2
46	одного и того	4	2
47	к тому что	1	2
48	мы увидим что	1	2
49	том что она	1	1
50	в том виде	2	1
51	что иное как	1	1
52	в которых оно	1	1
53	всего тем что	1	1
54	ни один из	4	1
55	во многих случаях	1	1
56	с одной стороны	5	1
57	есть в сущности	1	1
58	сами по себе	3	1
59	в действии и	1	1
60	в отличие от	6	1
61	таким образом не	1	1
62	а вместе с	1	1
63	в собственном смысле	6	1
64	к тому чтобы	1	1
65	речи так как	1	1
66	в одинаковых условиях	1	1
67	ни в какой	4	1
68	поэтому было бы	1	1
69	с этой точки	2	1
70	отнюдь не является	1	1
71	речи и не	1	1
72	в качестве основного	1	1
73	в применении к	1	1
74	которые могли бы	1	1
75	вопрос об отношении	2	1
76	стадия в развитии	2	1
77	ничего общего с	1	1
78	в виду не	1	1
79	с их помощью	1	1
80	что мы имеем	1	1
81	не только в	1	1
82	приходится иметь дело	1	1
83	может быть решена	1	1
84	к вопросу о	1	1
85	и в его	1	1
86	потому что оно	2	1
87	всех этих случаях	1	1
88	на том основании	1	1
89	с помощью которого	2	1
90	и вместе с	2	1
91	во всех этих	1	1
92	отношения и связи	1	1
93	та или иная	3	1
94	не может возникнуть	1	1
95	собственном смысле слова	2	1
96	было бы неправильно	2	1
97	само по себе	2	1
98	так же как	6	1
99	в случае с	1	1
100	в совершенно ином	1	1
101	этого слова и	1	1
102	как и всякая	1	1
103	ни в каком	1	1
104	но было бы	1	1
105	целый ряд слов	1	1
106	между тем как	1	1
107	том основании что	1	1
108	на наших глазах	1	1
109	по аналогии с	1	1
110	мы наблюдаем в	1	1
111	не только потому	1	1
112	мы сказали бы	1	1
113	с тем что	3	1
114	той или иной	2	1
115	является то обстоятельство	3	1
116	смысле этого слова	4	1
117	друг от друга	1	1
118	что оно не	1	1
119	и не потому	1	1
120	в силу которого	1	1
121	именно в силу	1	1
122	не что иное	1	1
123	с этим мы	1	1
124	потому что она	1	1
125	по сравнению со	1	1
126	то что они	1	1
127	прямой связи с	1	1
128	на этот раз	1	1
129	точно так же	1	1
130	может рассматриваться как	1	1
131	что и в	5	1
132	тот или иной	1	1
