N	2gram	Bakhtin_Pr_1	Problema
1	и в	29	30
2	в своей	8	22
3	не только	15	18
4	то что	15	18
5	в этом	22	17
6	том что	7	17
7	и даже	2	14
8	таким образом	12	13
9	но и	14	13
10	потому что	8	13
11	о том	1	12
12	в его	24	12
13	а именно	1	12
14	в том	8	12
15	и не	31	12
16	так что	2	11
17	в своем	8	11
18	у него	5	11
19	в этой	4	10
20	точки зрения	19	10
21	все же	9	9
22	но в	7	9
23	который в	1	9
24	только в	10	9
25	и все	1	9
26	сказать что	3	9
27	хотя и	1	8
28	художественного творчества	3	8
29	с точки	13	8
30	никак не	2	8
31	в конце	6	8
32	вовсе не	7	8
33	но не	9	7
34	как и	12	7
35	не в	7	7
36	никогда не	3	7
37	связи с	2	7
38	у нас	1	7
39	здесь не	1	7
40	так и	7	7
41	что он	8	7
42	может быть	24	7
43	в результате	4	7
44	и на	7	6
45	и как	7	6
46	в нем	19	6
47	его в	6	6
48	несмотря на	6	6
49	уже у	1	6
50	можно найти	1	6
51	и его	14	6
52	можно сказать	1	6
53	и что	2	6
54	что и	4	6
55	уже не	13	6
56	так как	6	6
57	с другой	3	6
58	прежде всего	7	6
59	как бы	19	6
60	и для	4	6
61	конце концов	5	6
62	а в	7	6
63	другой стороны	3	6
64	для себя	2	5
65	в которой	2	5
66	и с	4	5
67	он и	5	5
68	нисколько не	2	5
69	но он	2	5
70	и притом	1	5
71	того как	1	5
72	и о	5	5
73	людей в	1	5
74	что у	1	5
75	художественное творчество	1	5
76	и у	3	5
77	и их	1	5
78	а не	22	5
79	не может	12	5
80	так же	6	5
81	как раз	6	5
82	будто бы	1	5
83	в самом	10	5
84	что в	8	5
85	едва ли	1	4
86	и он	1	4
87	и к	2	4
88	в себе	7	4
89	при этом	2	4
90	но все	5	4
91	же не	2	4
92	об этом	1	4
93	а его	2	4
94	было бы	5	4
95	ни в	3	4
96	не так	1	4
97	по крайней	1	4
98	в то	10	4
99	но даже	1	4
100	в трагедии	1	4
101	все еще	1	4
102	и сам	2	4
103	человека из	3	4
104	крайней мере	1	4
105	в качестве	1	4
106	далеко не	3	4
107	а с	1	4
108	нового времени	3	4
109	если не	1	4
110	в частности	1	4
111	и вполне	2	4
112	людей но	1	4
113	в смысле	2	4
114	смысле слова	1	3
115	тем же	1	3
116	на первом	1	3
117	время как	1	3
118	в виду	1	3
119	в ней	2	3
120	и самого	4	3
121	еще не	5	3
122	он сам	3	3
123	в ее	1	3
124	что они	1	3
125	что касается	1	3
126	в противоположность	2	3
127	от этого	1	3
128	он в	3	3
129	он не	5	3
130	в другом	1	3
131	знает что	1	3
132	этом смысле	10	3
133	не всегда	1	3
134	однако в	2	3
135	в отношении	2	3
136	и другое	1	3
137	в русской	1	3
138	но только	1	3
139	в самой	6	3
140	как будто	3	3
141	в духе	3	3
142	то время	1	3
143	с ним	5	3
144	только и	1	3
145	настоящее время	1	3
146	все в	3	3
147	к нему	6	3
148	все время	2	3
149	найти и	1	3
150	же в	2	3
151	того что	1	3
152	тот же	2	3
153	в начале	1	3
154	в одном	10	3
155	для них	1	3
156	в других	1	3
157	для того	1	3
158	именно в	5	3
159	и никогда	1	3
160	жизнь в	1	3
161	мира в	5	3
162	быть только	1	3
163	в настоящее	1	3
164	и другие	1	3
165	перейти к	1	3
166	точно так	1	3
167	и наиболее	1	2
168	самом деле	6	2
169	или к	2	2
170	характерное для	1	2
171	и до	3	2
172	поэтому и	4	2
173	то же	14	2
174	и за	1	2
175	из всех	1	2
176	мы имеем	1	2
177	мы не	1	2
178	трактуется в	1	2
179	я не	3	2
180	и был	1	2
181	в таком	1	2
182	все эти	9	2
183	тем как	4	2
184	не то	1	2
185	не входит	3	2
186	не все	1	2
187	по отношению	8	2
188	отношение к	2	2
189	в одной	6	2
190	как в	6	2
191	что именно	1	2
192	и нет	2	2
193	кроме того	3	2
194	и каждое	1	2
195	духа в	1	2
196	бы с	1	2
197	тоже не	2	2
198	на его	2	2
199	он все	2	2
200	прежде чем	1	2
201	или иных	1	2
202	его на	2	2
203	то ни	2	2
204	что такой	1	2
205	его не	1	2
206	это не	9	2
207	по всему	1	2
208	но уже	1	2
209	в них	3	2
210	о своем	3	2
211	не больше	1	2
212	со всей	1	2
213	раз и	4	2
214	более всего	1	2
215	в котором	2	2
216	себе а	1	2
217	человека но	2	2
218	дело в	1	2
219	и сама	1	2
220	на него	3	2
221	того чтобы	1	2
222	ничего не	5	2
223	тем что	4	2
224	уже и	2	2
225	в области	1	2
226	точке зрения	3	2
227	не могут	6	2
228	к тому	1	2
229	и свое	1	2
230	как мы	4	2
231	данном случае	2	2
232	как с	1	2
233	можно было	2	2
234	здесь как	1	2
235	не кто	1	2
236	является по	1	2
237	по себе	8	2
238	бы то	2	2
239	в драме	5	2
240	между тем	5	2
241	от них	2	2
242	во втором	1	2
243	и только	1	2
244	здесь в	1	2
245	образом как	1	2
246	ли он	1	2
247	в какой	1	2
248	и земли	2	2
249	или же	2	2
250	по этому	1	2
251	именно на	2	2
252	конечно не	2	2
253	уже в	3	2
254	человеческого духа	2	2
255	из них	1	2
256	всяком случае	3	2
257	до сих	2	2
258	ее в	1	2
259	вообще и	1	2
260	человека а	1	2
261	что не	1	2
262	и люди	1	2
263	то и	2	2
264	него не	2	2
265	с помощью	1	2
266	о себе	12	2
267	он говорит	1	2
268	в данном	2	2
269	такого рода	1	2
270	в мир	3	2
271	в первой	2	2
272	по существу	3	2
273	с этой	2	2
274	сих пор	2	2
275	один из	2	2
276	тех или	1	2
277	здесь конечно	2	2
278	мира и	7	2
279	человек и	2	2
280	себя самого	2	2
281	всякого рода	1	2
282	у которого	1	2
283	в большей	1	2
284	хотя бы	2	2
285	не будет	1	2
286	в свою	1	2
287	из тех	2	2
288	была бы	3	2
289	отношению к	8	2
290	жизни и	2	2
291	к этому	1	2
292	во всяком	5	2
293	все что	3	2
294	они не	4	2
295	если б	2	1
296	отношения к	3	1
297	и т	4	1
298	в обычном	2	1
299	должен быть	1	1
300	в христе	1	1
301	на самом	5	1
302	это и	5	1
303	и есть	2	1
304	к другому	2	1
305	из его	2	1
306	не находит	1	1
307	глубине и	1	1
308	в их	3	1
309	мы уже	2	1
310	а как	7	1
311	с теорией	1	1
312	он знает	3	1
313	вопрос о	2	1
314	ценность именно	1	1
315	так чтобы	4	1
316	на себя	2	1
317	жизни как	1	1
318	и ее	2	1
319	идею в	1	1
320	теперь о	1	1
321	разобраться в	2	1
322	предметом и	1	1
323	становится в	1	1
