N	3gram	Bakhtin_Pr_2	Problemy
1	с точки зрения	9	13
2	в этом смысле	5	10
3	то же время	3	9
4	о себе самом	3	9
5	в то же	3	9
6	по отношению к	8	8
7	в его целом	3	6
8	видения и изображения	2	6
9	в том что	4	6
10	и в этом	6	5
11	в одной плоскости	4	5
12	в романе достоевского	1	5
13	в зависимости от	3	5
14	но в то	3	5
15	в романах достоевского	5	5
16	в конце концов	3	5
17	зрения на мир	1	4
18	на самом деле	1	4
19	с их мирами	2	4
20	героя о себе	1	4
21	а не как	1	4
22	в мире достоевского	2	4
23	в творчестве достоевского	1	4
24	себе самом и	1	4
25	не может быть	6	4
26	самом и о	1	4
27	человек из подполья	2	4
28	что она не	1	3
29	в монологическом мире	4	3
30	в произведениях достоевского	3	3
31	подобно тому как	2	3
32	как раз и	1	3
33	видения и понимания	1	3
34	не входит в	2	3
35	же время не	1	3
36	и о своем	1	3
37	сами по себе	1	3
38	дело идет о	2	3
39	потому что она	1	3
40	это не значит	1	3
41	одной плоскости с	3	3
42	в этом отношении	2	3
43	само по себе	2	3
44	была для него	2	3
45	они уже не	1	3
46	с другой стороны	1	3
47	то же что	2	3
48	героя и его	1	3
49	ивана карамазова и	1	3
50	как не выдуман	3	3
51	романа в его	3	3
52	непосредственное выражение в	1	3
53	даже там где	1	2
54	художественного изображения героя	1	2
55	но все же	2	2
56	для него не	1	2
57	литературе о нем	1	2
58	и в сущности	1	2
59	хоть и предположить	2	2
60	записок из подполья	1	2
61	оно может быть	1	2
62	значит конечно что	1	2
63	самосознание как доминанта	1	2
64	полифонический роман достоевского	1	2
65	нести в произведении	2	2
66	слово о себе	1	2
67	в самом деле	3	2
68	зрения на него	1	2
69	и до конца	4	2
70	здесь конечно не	2	2
71	целом ряде других	2	2
72	точку зрения на	3	2
73	до сих пор	2	2
74	уже не как	1	2
75	и не может	2	2
76	из авторского замысла	1	2
77	в лучшем случае	1	2
78	но потому что	1	2
79	отрицаемая чужая мысль	2	2
80	хотя бы и	2	2
81	в самом произведении	1	2
82	художественном мире достоевского	2	2
83	авторской точки зрения	3	2
84	романа достоевского в	1	2
85	слово о мире	2	2
86	авторского изображения и	1	2
87	постановке идеи в	1	2
88	в его мировоззрении	1	2
89	растворяет в себе	1	2
90	одно сознание и	2	2
91	идея здесь действительно	1	2
92	его видения и	1	2
93	он ни был	1	2
94	в творческий замысел	1	2
95	сочетается с ним	1	2
96	герой достоевского не	1	2
97	из одного куска	2	2
98	автора о герое	3	2
99	и человек из	1	2
100	не выдуман герой	2	2
101	в пределах монологического	1	2
102	начала и до	2	2
103	авторская идея может	2	2
104	героя и здесь	1	2
105	ни один элемент	1	2
106	в данном случае	1	2
107	дело идет не	3	2
108	не только в	1	2
109	человека из подполья	1	2
110	перестает быть идеей	2	2
111	превращается в единство	2	2
112	не значит конечно	1	2
113	и в целом	2	2
114	должно быть раскрыто	1	2
115	конца может развить	1	2
116	в его произведениях	1	2
117	с авторским словом	2	2
118	чужая мысль не	2	2
119	идет не об	3	2
120	за пределы одного	1	2
121	человека в человеке	2	2
122	в основе построения	1	2
123	входит в творческий	2	2
124	в полифоническом романе	3	2
125	и в романе	1	2
126	в целом ряде	2	2
127	пределы одного сознания	2	2
128	как бы в	2	2
129	из подполья и	1	2
130	в пределы одного	2	2
131	раскольникова ивана карамазова	1	2
132	по ту сторону	1	2
133	что он есть	1	2
134	но с другой	1	2
135	для него нет	1	2
136	полифоническом романе достоевского	2	2
137	в его мире	1	2
138	до конца может	1	2
139	лежащие в основе	1	2
140	как доминанта построения	1	2
141	и понимания мира	1	2
142	и изображения мира	2	2
143	слово такого героя	2	2
144	не изображаются они	2	2
145	в его творчестве	3	2
146	бы он ни	1	2
147	с начала и	2	2
148	в большинстве случаев	2	2
149	лишь там где	2	2
150	в художественном мире	2	2
151	авторской художественной воли	1	2
152	можно было бы	1	2
153	не сливается с	1	2
154	входит в замысел	3	2
155	а не слово	1	2
156	в одном сознании	1	2
157	и входит в	1	2
158	и не входит	1	2
159	именно потому что	1	2
160	не сливаясь однако	1	1
161	героя изображенного как	1	1
162	деле нет свобода	1	1
163	за принципы? наиболее	1	1
164	изображение всецело установлено	1	1
165	идеи какую бы	1	1
166	же касается полемически	1	1
167	в самом предмете	1	1
168	там где изображение	1	1
169	сознания и если	1	1
170	личности категории самосознания	1	1
171	раз тем что	1	1
172	жалостлив разрешают иные	1	1
173	или исключительного полемизма	1	1
174	авторской индивидуальностью отсюда	1	1
175	то все же	1	1
176	автор говорит всею	1	1
177	акцента неизбежно воспримется	1	1
178	давая ему предрешающего	1	1
179	формой она определяет	1	1
180	другим мыслителем нет	1	1
181	или полемически отрицается	1	1
182	нам важна здесь	4	1
183	свое объективное выражение	1	1
184	другой стороны и	1	1
185	логику и самостоятельность	1	1
186	же в худшем	1	1
187	что у вас	1	1
188	точки зрения должно	1	1
189	и его структурой	1	1
190	в другом месте	1	1
191	становится почти героиней	1	1
192	такого героя и	1	1
193	психологических состояниях и	1	1
194	бы форму оно	1	1
195	как вы наговорили	1	1
196	не допускает произвола	1	1
197	монологического мира чужая	1	1
198	а лишь раскрывает	1	1
199	относится к области	1	1
200	от альфы до	1	1
201	нет это глубокая	1	1
202	их высказывания и	1	1
203	мир достоевского не	1	1
204	некоторому единому системно-монологическому	1	1
205	одному акценту выражать	1	1
206	особенно у голядкина	1	1
207	как своими собственными	1	1
208	моменту нашего тезиса	1	1
209	подчинить единому акценту	1	1
210	личную позицию мыслить	1	1
211	мире достоевского полифоническое	1	1
212	свою прямую значимость	3	1
213	образа говорящего сама	1	1
214	дана вся целиком	1	1
215	будут заседать например	1	1
216	все в нем	1	1
217	идея идея как	1	1
218	потому не допускает	1	1
219	утвердить свою суверенность	1	1
220	сохраняется то они	1	1
221	интересовать лишь проявления	1	1
222	его самостоятельность как	1	1
223	идея в монологическом	1	1
224	среда достоевский сначала	1	1
225	размыкает монологического контекста	1	1
226	сама идея может	1	1
227	только изображают героя	1	1
228	идеи в литературе	1	1
229	единому системно-монологическому контексту	1	1
230	формальные функции этого	1	1
231	невозможна она противоречит	1	1
232	основных элементов на	1	1
233	построение публицистической статьи	1	1
234	или индивидуально характерные	1	1
235	за личностью а	1	1
236	которой строится устойчивый	1	1
237	по всему произведению	1	1
238	просто грубо тенденциозный	1	1
239	своя логика и	1	1
240	кандид вольтера или	1	1
241	конструкциею своего романа	1	1
242	у тургенева вся	1	1
243	вполне понятно что	1	1
244	него но и	1	1
245	две категории одни	1	1
246	но и выражаются	1	1
247	может только диалогическая	1	1
248	познания во множестве	1	1
249	неизбежно одним сознанием	1	1
250	колею авторской точки	1	1
251	даже хоть и	1	1
252	слов о нем	1	1
253	достоевского должно проявиться	1	1
254	логикой выбранного которую	1	1
255	идея вложенная в	1	1
256	личности в каждой	1	1
257	к сознанию монологическая	1	1
258	человека это стремление	1	1
259	вся целиком поэтому	1	1
260	наконец авторская идея	1	1
261	полноценного слова а	1	1
262	манера развивать мысль	1	1
263	должно ощущаться как	1	1
264	роман но если	1	1
265	в своих границах	1	1
266	отрицанием мысли как	1	1
267	для него построение	1	1
268	идея может нести	1	1
269	сознанию монологическая форма	1	1
270	его и не	2	1
271	связь на предметной	1	1
272	свобода героев утверждается	1	1
273	каждой мысли личность	1	1
274	а цельная точка	1	1
275	сознательный вывод из	1	1
276	художественную структуру должна	1	1
277	или неверны в	1	1
278	авторскую точку зрения	1	1
279	хотя и не	1	1
280	особенностей герой например	1	1
281	же это за	1	1
282	худшем случае просто	1	1
283	личностным и страстным	1	1
284	вполне можно допустить	1	1
285	оно до конца	1	1
286	форме вопросов и	1	1
287	обращено к нему	1	1
288	сторона вопроса а	1	1
289	него нет основы	1	1
290	полемизировать и издеваться	1	1
291	то что я	1	1
292	не как значащие	1	1
293	отрицаются или утрачивают	1	1
294	материала принципом идеологической	1	1
295	и заглядывая а	1	1
296	необходимости одного и	1	1
297	образ действительности неизбежно	1	1
298	авторских идеях лежит	1	1
299	только бремя бремя	1	1
300	постоянными умственными качествами	1	1
301	нею в связь	1	1
302	авторской идеологии с	1	1
303	прокурор адвокаты будут	1	1
304	чужое сознание если	1	1
305	в едином объективном	1	1
306	как недостаток ибо	1	1
307	в монологическом художественном	1	1
308	нет нужды и	1	1
309	мы уже говорили	2	1
310	сохраняя всю ее	1	1
311	идея она тяготеет	1	1
312	человеческих сознаний эта	1	1
313	монологическом мире tertium	1	1
314	их носителем чьи	1	1
315	и одна точка	1	1
