N	2gram	Vygotskiy__3	Analitik
1	не только	6	22
2	и в	25	18
3	как и	15	14
4	так и	5	14
5	в этом	14	14
6	и его	2	13
7	но и	4	13
8	том что	20	12
9	в качестве	12	12
10	и не	10	12
11	в частности	4	12
12	при этом	5	11
13	а в	4	10
14	как бы	10	10
15	что в	17	9
16	может быть	13	9
17	а не	1	9
18	в том	23	9
19	с его	2	8
20	не случайно	1	8
21	и даже	1	8
22	по отношению	3	7
23	как раз	1	7
24	в его	15	7
25	с другой	6	7
26	но не	6	7
27	отношению к	2	7
28	еще не	4	6
29	в этой	5	6
30	он не	4	6
31	не в	6	6
32	к тому	4	6
33	для него	5	6
34	о том	5	6
35	в начале	2	6
36	того же	6	5
37	той же	4	5
38	мы имеем	4	5
39	в самом	3	5
40	в случае	3	5
41	в слове	1	5
42	однако в	2	5
43	в мире	2	5
44	или иной	3	5
45	в сущности	1	5
46	что и	10	5
47	между тем	3	5
48	уже не	2	5
49	в конце	1	5
50	никогда не	4	5
51	в свою	3	5
52	прежде всего	4	5
53	не является	8	5
54	такого рода	2	5
55	в результате	3	5
56	другой стороны	3	5
57	представляет собой	6	5
58	и на	6	4
59	столь же	7	4
60	что он	6	4
61	отнюдь не	4	4
62	в своем	4	4
63	и как	5	4
64	что по	2	4
65	по пути	4	4
66	и к	5	4
67	таким образом	17	4
68	приводит к	4	4
69	состоит в	3	4
70	по себе	7	4
71	тем самым	2	4
72	в одном	2	4
73	имеем дело	2	4
74	не менее	6	4
75	свою очередь	2	4
76	в пределах	1	4
77	и сам	3	4
78	внимание на	2	4
79	не есть	3	4
80	в данном	1	4
81	все же	6	4
82	перед нами	10	4
83	едва ли	2	3
84	по его	1	3
85	который в	3	3
86	мы не	9	3
87	в целом	13	3
88	уже в	7	3
89	но как	3	3
90	если в	3	3
91	что они	10	3
92	как говорит	5	3
93	как в	9	3
94	с этим	4	3
95	из этих	4	3
96	с их	2	3
97	роль в	1	3
98	тому же	1	3
99	ключ к	1	3
100	подобно тому	1	3
101	то же	2	3
102	не будет	2	3
103	его в	3	3
104	лишь на	2	3
105	и того	4	3
106	одного и	4	3
107	точки зрения	6	3
108	не столько	4	3
109	все это	6	3
110	в то	4	3
111	дело не	1	3
112	только не	1	3
113	той или	2	3
114	указывает на	2	3
115	с ее	5	3
116	говорит и	2	3
117	в ее	1	3
118	данном случае	1	3
119	путь к	3	3
120	именно в	5	3
121	было бы	10	3
122	дело с	3	3
123	во всем	3	3
124	этом отношении	3	3
125	были бы	3	3
126	что не	1	3
127	вступает в	2	3
128	как это	7	3
129	к жизни	2	3
130	известной степени	1	3
131	по поводу	1	3
132	к этому	3	3
133	отношения к	1	2
134	например в	1	2
135	уже по	2	2
136	есть не	1	2
137	в становлении	1	2
138	на себя	2	2
139	и он	1	2
140	в ней	1	2
141	нам представляется	1	2
142	во всех	1	2
143	ними в	1	2
144	со всеми	6	2
145	очевидно что	1	2
146	иметь дело	1	2
147	отличие от	6	2
148	сама по	1	2
149	и той	2	2
150	когда он	3	2
151	могли бы	11	2
152	как уже	6	2
153	но в	1	2
154	бы и	1	2
155	все эти	7	2
156	в тех	2	2
157	в себе	2	2
158	после чего	1	2
159	на его	2	2
160	что она	5	2
161	в нем	2	2
162	о которой	1	2
163	видеть в	1	2
164	не как	3	2
165	одной и	2	2
166	и по	5	2
167	значительной степени	1	2
168	могла бы	1	2
169	входит в	5	2
170	в жизни	3	2
171	в них	2	2
172	о которых	1	2
173	с тем	16	2
174	несмотря на	1	2
175	иначе говоря	2	2
176	не мог	4	2
177	с точки	1	2
178	в отличие	6	2
179	от его	1	2
180	этих моментов	2	2
181	тем не	5	2
182	но они	2	2
183	даже в	1	2
184	чистом виде	1	2
185	возникает в	1	2
186	все три	1	2
187	одна из	2	2
188	которого он	1	2
189	его части	1	2
190	по своей	7	2
191	сводится к	1	2
192	могут быть	5	2
193	в себя	3	2
194	в дальнейшем	1	2
195	поэтому в	2	2
196	об этом	2	2
197	и здесь	2	2
198	и т.д	5	2
199	в глаза	1	2
200	в новую	1	2
201	в значительной	1	2
202	в конечном	1	2
203	в форме	1	2
204	один из	6	2
205	обе эти	3	2
206	только в	10	2
207	то в	3	2
208	который как	1	2
209	тот или	1	2
210	с одной	5	2
211	все они	2	2
212	для всех	1	2
213	с нею	2	2
214	в большинстве	1	2
215	а напротив	1	2
216	как справедливо	1	2
217	всяком случае	4	2
218	нуждается в	1	2
219	не для	1	2
220	мы можем	7	2
221	тем что	8	2
222	одной стороны	5	2
223	который не	1	2
224	говорит о	1	2
225	на эту	1	2
226	там где	4	2
227	что мы	7	2
228	связь с	3	2
229	не может	6	2
230	вместе с	14	2
231	и потому	2	2
232	по своему	11	2
233	в той	1	2
234	тому как	2	2
235	да и	1	2
236	этого слова	4	2
237	на пути	2	2
238	и для	2	2
239	и от	2	2
240	хотя и	2	2
241	и все	4	2
242	же в	2	2
243	как показывает	2	2
244	но всегда	2	2
245	не предполагает	1	2
246	в готовом	2	2
247	то что	15	2
248	сказать что	4	2
249	а также	2	2
250	во всяком	4	2
251	надобности в	1	1
252	как известно	3	1
253	говоря о	1	1
254	лишь после	1	1
255	человека и	5	1
256	сам по	1	1
257	дело обстоит	1	1
258	тем же	4	1
259	к другому	2	1
260	и до	1	1
261	на две	1	1
262	из его	1	1
263	с таким	1	1
264	знаем о	2	1
265	в зависимости	5	1
266	мы уже	5	1
267	поднимается на	1	1
268	элементы и	1	1
269	готовом виде	2	1
270	при анализе	1	1
271	собой как	1	1
272	что между	1	1
273	части мы	1	1
274	вопрос о	1	1
275	от ряда	1	1
276	что иное	1	1
277	принимает на	1	1
278	мы и	2	1
279	который мог	1	1
280	зависимости от	6	1
281	не способен	1	1
282	бы сказать	3	1
283	в таком	2	1
284	между собой	13	1
285	иное как	1	1
286	этом и	2	1
287	всего этого	1	1
288	тем как	1	1
289	то мы	1	1
290	как если	1	1
291	не требует	1	1
292	мы будем	2	1
293	вступают в	2	1
294	отношение к	1	1
295	происходит ли	2	1
296	друг от	1	1
297	за пределы	1	1
298	которые могли	1	1
299	независимо от	4	1
300	с чисто	1	1
301	этом же	1	1
302	один ряд	2	1
303	самом начале	1	1
304	имеет в	1	1
305	с целым	2	1
306	от этого	6	1
307	моментов в	2	1
308	и хотя	1	1
309	или иную	1	1
310	для которого	1	1
311	сливается с	1	1
312	не можем	3	1
313	та же	1	1
314	и у	6	1
315	идет не	1	1
316	так или	1	1
317	без учета	1	1
318	бы не	1	1
319	в названии	1	1
320	в известном	4	1
321	это тот	2	1
322	во многих	1	1
323	на то	4	1
324	всеми остальными	2	1
325	вследствие этого	1	1
326	или простого	1	1
327	что каждая	1	1
328	отказа от	1	1
329	в восприятии	3	1
330	новой формы	1	1
331	чем у	1	1
332	однако он	1	1
333	в силу	6	1
334	том чтобы	1	1
335	в следующем	2	1
336	чтобы их	2	1
337	здесь мы	2	1
338	этим самым	1	1
339	не станем	4	1
340	всего с	1	1
341	совпадают с	4	1
342	а затем	1	1
343	факт что	5	1
344	свое имя	1	1
345	и может	2	1
346	единое целое	1	1
347	в другом	1	1
348	бы быть	2	1
349	а по	2	1
350	заключается в	9	1
351	с другими	2	1
352	от одного	2	1
353	он есть	1	1
354	этом смысле	2	1
355	есть и	2	1
356	употребления в	1	1
357	только одно	1	1
358	из нее	2	1
359	же образом	1	1
360	в общей	2	1
361	результате чего	1	1
362	во внимание	1	1
363	которой он	1	1
364	должно быть	2	1
365	в один	2	1
366	остается в	1	1
367	со всей	2	1
368	всех этих	2	1
369	или к	1	1
370	и становится	1	1
371	в эту	2	1
372	не выдерживает	1	1
373	этом случае	1	1
374	в своей	2	1
375	таким же	2	1
376	это делает	1	1
377	место в	2	1
378	себе а	1	1
379	от себя	1	1
380	собой и	1	1
381	для данного	1	1
382	теми же	1	1
383	что было	1	1
384	или отсутствие	1	1
385	иметь возможность	1	1
386	для этого	2	1
387	он выступает	1	1
388	ни были	1	1
389	или иного	2	1
390	так называемого	1	1
391	нас к	2	1
392	же самого	1	1
393	этой второй	3	1
394	с ним	4	1
395	с теми	2	1
396	на него	1	1
397	в основе	16	1
398	к изучению	2	1
399	совпадает с	6	1
400	у него	1	1
401	бы мы	1	1
402	повести к	1	1
403	само по	2	1
404	того чтобы	8	1
405	не могло	1	1
406	каждый из	2	1
407	через него	1	1
408	как носитель	1	1
409	слова как	1	1
410	или иная	3	1
411	и является	1	1
412	и чувства	1	1
413	а лишь	1	1
414	потому что	6	1
415	связи с	9	1
416	же слова	2	1
417	и систематизации	1	1
418	и оказывается	1	1
419	ему в	1	1
420	при такой	1	1
421	перед ним	3	1
422	у нас	1	1
423	тем это	1	1
424	наличие или	1	1
425	крайне существенным	1	1
426	очень часто	2	1
427	не могут	4	1
428	встречается в	4	1
429	с полной	1	1
430	что уже	1	1
431	принципиально нового	1	1
432	мы могли	9	1
433	все еще	2	1
434	отношении он	1	1
435	что при	1	1
436	дальнейшем мы	1	1
437	в применении	1	1
438	для себя	1	1
439	следует отнести	1	1
440	как мы	8	1
441	от друга	1	1
442	этот спор	1	1
443	только при	2	1
444	для всего	2	1
445	встречающихся в	1	1
446	степени и	1	1
447	не возникает	1	1
448	мнение что	1	1
449	имя с	1	1
450	это путь	1	1
451	в живых	1	1
452	что у	1	1
453	в поведении	5	1
454	здесь как	1	1
455	особенно в	1	1
456	мог бы	4	1
457	является в	3	1
458	с этого	1	1
459	если бы	5	1
460	состоящий в	1	1
461	в состав	1	1
462	одного из	2	1
463	все его	1	1
464	предыдущей части	1	1
465	в единую	1	1
466	резюмировать что	1	1
467	потом к	1	1
468	того или	2	1
469	связь между	4	1
470	или как	1	1
471	словом которое	1	1
472	отметить что	1	1
473	во всей	1	1
474	и только	2	1
475	на всех	1	1
476	не обязательно	1	1
477	все основания	1	1
478	вслед за	3	1
479	выше в	1	1
480	не свободно	3	1
481	того что	10	1
482	обнаруживают себя	1	1
483	за этой	2	1
484	внутренней стороны	1	1
485	и одновременно	2	1
486	идет по	1	1
487	тот же	2	1
488	с ними	3	1
489	не появляется	2	1
490	т.д в	1	1
491	они могут	1	1
492	по этому	3	1
493	цели и	2	1
494	между отдельными	5	1
495	человека с	1	1
496	так что	2	1
497	есть в	1	1
498	не имеющие	2	1
499	по законам	1	1
500	слова не	2	1
501	каким образом	1	1
502	или даже	1	1
503	по выражению	1	1
504	другой с	1	1
505	к неразрешимым	1	1
506	ту или	1	1
507	последнее утверждение	1	1
508	мы знаем	4	1
509	нее в	2	1
510	одно из	1	1
511	и их	3	1
512	констатировать что	1	1
513	могло бы	4	1
514	слова в	2	1
515	вовсе не	1	1
516	с этими	1	1
517	не о	1	1
518	случае не	1	1
519	в новый	1	1
520	не говорит	1	1
521	и делает	1	1
522	к той	2	1
523	он так	1	1
524	бы это	1	1
525	для того	7	1
526	можем констатировать	1	1
527	существенным для	2	1
528	этой проблемы	2	1
529	до сих	1	1
530	или иначе	2	1
531	связаны с	3	1
532	перестают быть	1	1
533	а именно	1	1
534	тем кто	1	1
535	не сводится	1	1
536	к которому	3	1
537	чем он	1	1
538	и между	1	1
539	а с	3	1
540	но о	1	1
541	целым рядом	2	1
542	и затем	1	1
543	обратить внимание	1	1
544	только по	1	1
545	превращается в	1	1
546	он только	1	1
547	на этот	2	1
548	выступают с	1	1
549	уже давно	1	1
550	без которых	1	1
551	он становится	1	1
552	свое отражение	1	1
553	или с	1	1
554	приводящего к	3	1
555	с помощью	42	1
556	не видит	1	1
557	ясно говорит	1	1
558	все основные	1	1
559	до этого	1	1
560	из трех	1	1
561	оказывается достаточно	1	1
562	не удается	1	1
563	в предыдущей	1	1
564	со словом	1	1
565	будем иметь	1	1
566	этого момента	2	1
567	из которых	5	1
568	судить по	1	1
569	в область	1	1
570	в течение	2	1
571	ведет к	1	1
572	применении к	1	1
573	могут служить	2	1
574	в наличии	1	1
575	стороны с	1	1
576	тот факт	5	1
577	нам еще	1	1
578	с этой	3	1
579	и формы	1	1
580	в гораздо	1	1
581	известном смысле	2	1
582	речевого общения	4	1
583	сих пор	1	1
584	но это	5	1
585	неразрешимым противоречиям	1	1
586	рода но	2	1
587	иерархические отношения	1	1
588	по схеме	1	1
589	в связи	6	1
590	как на	2	1
591	своей природе	1	1
592	от него	1	1
593	бы в	2	1
594	мы должны	6	1
595	хотя бы	1	1
596	в связь	2	1
597	но если	1	1
598	принципиально иного	1	1
599	к ее	1	1
600	не обладает	1	1
601	этот вопрос	3	1
602	в ходе	1	1
603	между ними	3	1
604	принципиально важным	1	1
605	от всех	2	1
606	перейдем к	1	1
607	их с	3	1
608	по одному	1	1
609	не что	1	1
610	оно не	2	1
611	его естественной	1	1
612	которая уже	1	1
613	в своих	2	1
614	не живет	1	1
615	все что	2	1
