N	4gram	Bakhtin_Pr_3	FransuaR
1	в том числе и	10	7
2	в той или иной	1	5
3	той или иной форме	1	4
4	в большей или меньшей	2	4
5	большей или меньшей степени	2	4
6	на самом же деле	1	3
7	карнавальных форм и символов	1	3
8	до сих пор еще	2	3
9	то есть внекарнавальной жизни	1	2
10	том числе и на	1	2
11	в средние века и	2	2
12	как мы уже говорили	2	2
13	с празднествами карнавального типа	1	2
14	обычной то есть внекарнавальной	1	2
15	на народных языках и	1	2
16	в этом достаточно сравнить	1	1
17	связана с празднествами карнавального	1	1
18	к себе самому и	1	1
19	и в новое время	2	1
20	в средние века в	3	1
21	каждый церковный праздник имел	1	1
22	xvii и xviii веков	1	1
23	со второй половины xvii	1	1
24	и в известной мере	1	1
25	карнавальное мироощущение с его	1	1
26	и не может быть	1	1
27	разделения на исполнителей и	1	1
28	в новое время в	1	1
29	на некоторых из них	1	1
30	чтобы убедиться в этом	1	1
31	и xviii веков в	1	1
32	у стерна и у	1	1
33	parodia sacra то есть	1	1
34	и в эпоху возрождения	1	1
35	переходят друг в друга	1	1
36	жизнью в общей сложности	1	1
37	загробных видениях в пародийных	1	1
38	и до сих пор	1	1
39	карнавальная атмосфера господствовала в	1	1
40	под прикрытием узаконенных карнавальных	1	1
41	второй половины xvii века	2	1
42	остановимся на некоторых из	1	1
43	и т.п все эти	1	1
44	но сложное карнавальное мироощущение	1	1
45	вольный фамильярный контакт между	1	1
46	сих пор еще недостаточно	2	1
47	убедиться в этом достаточно	1	1
48	прикрытием узаконенных карнавальных вольностей	1	1
49	его формы и символы	1	1
50	в применении к литературе	1	1
51	и в последующем развитии	1	1
52	но в то же	1	1
53	до сих пор недостаточно	1	1
54	нет и не может	1	1
55	почти каждый церковный праздник	1	1
56	не чем иным как	1	1
57	мир к человеку и	1	1
58	церковный праздник имел свою	1	1
59	единое но сложное карнавальное	1	1
60	все более и более	1	1
61	трех месяцев в году	1	1
62	оказала определяющее влияние на	1	1
63	на исполнителей и зрителей	1	1
64	при всех различиях в	1	1
65	литература на народных языках	1	1
66	и др все эти	2	1
67	карнавальной жизнью в общей	1	1
68	вплоть до наших дней	1	1
69	поэтому они и могли	1	1
70	в то же время	5	1
71	и в разной степени	1	1
72	во всей мировой литературе	2	1
