N	2gram	Bakhtin_Pr_3	Problema
1	и не	29	28
2	то есть	1	27
3	не только	10	24
4	только в	6	23
5	в виде	4	22
6	вовсе не	11	21
7	и в	34	20
8	в том	3	20
9	ни в	4	17
10	не просто	1	16
11	все эти	4	16
12	то что	11	15
13	потому что	12	15
14	точки зрения	8	14
15	той или	2	14
16	было бы	2	14
17	но и	12	14
18	также и	1	13
19	перед нами	1	13
20	не в	9	13
21	даже и	4	13
22	или иной	2	13
23	в себе	6	12
24	том что	3	12
25	с точки	4	11
26	по себе	3	11
27	прежде всего	15	11
28	как будто	7	11
29	отнюдь не	2	10
30	тем не	2	10
31	и его	16	10
32	не менее	3	10
33	так и	6	10
34	не является	2	10
35	есть нечто	1	9
36	в этом	16	9
37	может быть	19	9
38	и даже	7	9
39	все это	16	9
40	но в	16	8
41	таким образом	5	8
42	если бы	4	8
43	что он	23	8
44	в той	2	8
45	и все	19	8
46	во всяком	5	8
47	то же	14	7
48	в ней	3	7
49	еще не	4	7
50	и с	15	7
51	ясно что	1	7
52	это не	5	7
53	здесь не	1	7
54	хотя бы	5	7
55	с другой	4	7
56	сказать что	2	7
57	а не	9	7
58	и потому	2	7
59	как символ	3	6
60	при этом	4	6
61	всех этих	2	6
62	об этом	1	6
63	как и	18	6
64	в данном	1	6
65	и без	2	6
66	по крайней	3	6
67	в виду	3	6
68	и вообще	2	6
69	крайней мере	3	6
70	что здесь	1	6
71	так что	5	6
72	по своему	3	6
73	но это	4	6
74	и от	5	6
75	другой стороны	3	6
76	на самом	11	5
77	но не	4	5
78	как в	4	5
79	хотя и	3	5
80	и если	2	5
81	в нем	19	5
82	да и	4	5
83	в них	2	5
84	в этих	1	5
85	когда мы	1	5
86	и о	1	5
87	в ее	3	5
88	данном случае	1	5
89	каждый раз	1	5
90	о том	2	5
91	можно сказать	1	5
92	жизни и	3	5
93	уже не	2	5
94	так как	4	5
95	случае не	1	5
96	не может	19	5
97	вместе с	4	5
98	так же	8	5
99	или в	1	5
100	и ни	1	5
101	и т	8	4
102	это и	2	4
103	но даже	1	4
104	что его	3	4
105	без всякого	1	4
106	и наконец	5	4
107	уже в	3	4
108	в этой	1	4
109	времени и	1	4
110	с тем	5	4
111	несмотря на	1	4
112	в своей	3	4
113	всяком случае	5	4
114	в одном	5	4
115	в отношении	9	4
116	отличается от	2	4
117	только не	1	4
118	в разных	1	4
119	ни о	1	4
120	нет ни	2	4
121	можно было	1	4
122	жизнь и	2	4
123	с ним	8	4
124	никак не	1	4
125	и во	3	4
126	во всех	2	4
127	и только	2	4
128	одной из	1	4
129	и ее	2	4
130	что не	7	4
131	уже давно	1	4
132	с этим	2	4
133	как бы	27	4
134	как раз	4	4
135	и для	8	4
136	бы даже	1	4
137	у достоевского	13	4
138	а в	5	4
139	в то	12	4
140	самом деле	13	3
141	символ а	1	3
142	и этот	2	3
143	он как	4	3
144	но она	1	3
145	то это	1	3
146	в каждой	1	3
147	и на	6	3
148	он был	1	3
149	а еще	1	3
150	но как	4	3
151	тут же	1	3
152	мы сейчас	1	3
153	чем же	1	3
154	же и	2	3
155	в своем	2	3
156	и к	12	3
157	бы и	4	3
158	сказать о	1	3
159	вообще не	2	3
160	т д	2	3
161	но все	5	3
162	человека в	1	3
163	в другом	8	3
164	того или	2	3
165	с другими	4	3
166	этом смысле	4	3
167	из них	5	3
168	в жизни	2	3
169	все равно	4	3
170	в эпилоге	1	3
171	связи с	1	3
172	если и	2	3
173	правда в	1	3
174	зависимости от	1	3
175	к тому	5	3
176	образы и	1	3
177	себе в	1	3
178	как мы	7	3
179	с собой	1	3
180	и весь	1	3
181	все в	1	3
182	к нему	14	3
183	в его	22	3
184	что и	5	3
185	для всех	1	3
186	конечно не	2	3
187	в начале	4	3
188	здесь мы	1	3
189	не так	1	3
190	для него	13	3
191	себе и	5	3
192	мы можем	1	3
193	тем что	4	3
194	для того	1	3
195	не было	2	3
196	были бы	2	3
197	еще и	1	3
198	меньше всего	1	3
199	если не	3	3
200	нет ничего	1	3
201	о себе	18	3
202	ни на	1	3
203	к его	1	3
204	независимо от	1	3
205	из которых	1	3
206	это произведение	1	3
207	и более	1	3
208	только для	1	3
209	это уже	2	3
210	слова но	1	3
211	сознания и	3	3
212	и как	3	3
213	мы должны	5	3
214	все они	1	3
215	не говоря	1	3
216	является и	1	3
217	из этого	1	3
218	что в	7	3
219	зосимы в	1	2
