N	2gram	Tiupa_Hudo_2	Istorich
1	и в	28	24
2	не только	11	21
3	что он	8	21
4	и т	4	17
5	т д	2	16
6	т е	2	16
7	может быть	8	14
8	не может	4	14
9	что в	5	13
10	в этих	3	13
11	мы имеем	1	12
12	как в	5	12
13	в этом	13	12
14	и здесь	1	12
15	но и	9	11
16	это не	6	10
17	том что	19	10
18	и что	1	10
19	у него	5	10
20	а в	6	10
21	все же	2	9
22	с другой	3	9
23	не в	13	9
24	о том	12	9
25	потому что	2	9
26	и другие	5	9
27	то же	6	8
28	еще не	3	8
29	что и	4	8
30	так как	1	8
31	другой стороны	1	8
32	а не	14	8
33	все это	3	8
34	или в	3	8
35	во всех	1	7
36	то что	6	7
37	одна из	2	7
38	с собой	2	7
39	к нему	3	7
40	один из	2	7
41	в том	15	7
42	вместе с	2	7
43	что это	5	6
44	но не	4	6
45	как он	3	6
46	в нем	3	6
47	он не	4	6
48	об этом	7	6
49	как и	11	6
50	для нас	3	6
51	и все	7	6
52	а именно	1	6
53	того что	1	6
54	только в	4	6
55	ответ на	2	6
56	тем что	6	6
57	так же	3	6
58	с этой	1	6
59	во время	1	6
60	с одной	3	5
61	этого мотива	1	5
62	отношение к	2	5
63	но в	2	5
64	что она	7	5
65	здесь мы	1	5
66	не менее	5	5
67	с ним	7	5
68	дело не	2	5
69	ничего не	5	5
70	так и	8	5
71	одной стороны	3	5
72	там где	1	5
73	видно что	1	5
74	героя и	3	5
75	же как	2	4
76	мы уже	3	4
77	мы не	1	4
78	представляет собой	1	4
79	как бы	5	4
80	при этом	11	4
81	но все	1	4
82	не всегда	1	4
83	точки зрения	2	4
84	своего рода	16	4
85	тем не	4	4
86	по существу	1	4
87	никогда не	5	4
88	со своим	3	4
89	в других	4	4
90	и говорит	1	4
91	что у	3	4
92	то не	1	4
93	после того	1	4
94	с того	2	4
95	ли он	2	4
96	то и	4	4
97	вовсе не	2	4
98	когда герой	1	4
99	ее на	2	4
100	в данном	2	4
101	за него	2	4
102	в состоянии	3	4
103	и не	18	4
104	жениха и	1	4
105	одной из	3	4
106	есть и	3	4
107	например в	1	3
108	и он	3	3
109	в различных	1	3
110	в ответ	3	3
111	с его	5	3
112	тогда как	7	3
113	себе и	1	3
114	тоже не	2	3
115	что они	4	3
116	к себе	3	3
117	хотя и	1	3
118	когда он	1	3
119	этот мотив	2	3
120	из этих	2	3
121	в дальнейшем	1	3
122	том чтобы	1	3
123	а его	1	3
124	его в	2	3
125	в них	3	3
126	которой он	1	3
127	и становится	2	3
128	она в	2	3
129	знаем что	1	3
130	в конце	1	3
131	как мы	2	3
132	того как	2	3
133	не все	3	3
134	и его	5	3
135	дом но	1	3
136	данном случае	2	3
137	не столько	2	3
138	него и	1	3
139	еще одна	2	3
140	приходит к	2	3
141	не знаю	1	3
142	и она	1	3
143	по дороге	1	3
144	в качестве	4	3
145	так что	1	3
146	уже в	1	3
147	не случайно	10	3
148	в другой	1	3
149	и даже	1	3
150	по своим	1	3
151	превращается в	4	3
152	и стал	1	3
153	вступает в	1	3
154	что за	1	3
155	сих пор	2	3
156	но это	1	3
157	в герое	1	3
158	она его	1	3
159	с ней	1	3
160	следующим образом	3	3
161	но тем	2	2
162	здесь и	1	2
163	со своей	2	2
164	к отцу	1	2
165	по его	3	2
166	время как	1	2
167	на себя	3	2
168	и ее	3	2
169	власть над	1	2
170	и на	3	2
171	к которой	1	2
172	если в	2	2
173	со стороны	3	2
174	не просто	1	2
175	в одной	1	2
176	и нет	1	2
177	перед нами	11	2
178	в действительности	1	2
179	в самом	5	2
180	та же	2	2
181	в которой	1	2
182	он в	1	2
183	все эти	1	2
184	нами в	1	2
185	и тот	1	2
186	ее как	1	2
187	в силу	1	2
188	с женой	2	2
189	на земле	1	2
190	жить в	3	2
191	не будет	2	2
192	вместе со	2	2
193	было бы	3	2
194	и тем	1	2
195	участие в	1	2
196	сам он	2	2
197	этого не	1	2
198	может идти	1	2
199	в один	1	2
200	в котором	6	2
201	к этому	1	2
202	с дочерью	1	2
203	но он	1	2
204	для нее	4	2
205	мы пока	1	2
206	нас к	1	2
207	тому что	4	2
208	она не	5	2
209	в то	6	2
210	и другое	1	2
211	на него	3	2
212	не по	2	2
213	в основе	2	2
214	к ней	2	2
215	лежит в	1	2
216	как только	3	2
217	еще яснее	1	2
218	для героя	1	2
219	возвращается домой	1	2
220	и это	3	2
221	не совсем	1	2
222	но по	1	2
223	с невестой	1	2
224	но при	3	2
225	в ее	18	2
226	то время	1	2
227	на том	1	2
228	и когда	1	2
229	случай из	1	2
230	все его	3	2
231	должно было	1	2
232	все в	1	2
233	способность к	2	2
234	здесь не	2	2
235	и дело	1	2
236	согласиться с	1	2
237	и так	1	2
238	это означает	1	2
239	уже не	10	2
240	и у	2	2
241	только на	5	2
242	на свое	1	2
243	что не	2	2
244	не исчезает	1	2
245	или даже	1	2
246	из них	2	2
247	характерно что	3	2
248	ни с	2	2
249	мы знаем	2	2
250	прежде всего	3	2
251	у нее	10	2
252	героя а	1	2
253	героя его	1	2
254	до сих	2	2
255	такое же	1	2
256	говорит о	4	2
257	в лесу	1	2
258	как это	7	2
259	при переходе	1	2
260	видит в	2	2
261	а если	1	2
262	а потом	1	2
263	был в	1	2
264	и такие	1	2
265	только о	1	2
266	и от	2	2
267	и о	4	2
268	отличается от	1	2
269	этом и	3	2
270	но для	1	2
271	сказать что	2	2
272	и эта	2	2
273	во сне	3	2
274	точно так	1	2
275	отношения к	1	1
276	одним из	1	1
277	не остается	1	1
278	весь род	1	1
279	самом деле	3	1
280	она при	1	1
281	бы для	1	1
282	показать что	1	1
283	к этой	1	1
284	свою жену	1	1
285	чего не	2	1
286	от своей	1	1
287	пока он	1	1
288	что если	1	1
289	ответить на	1	1
290	который был	2	1
291	я не	7	1
292	и другая	1	1
293	ему в	2	1
294	а теперь	1	1
295	в ней	3	1
296	он приносит	1	1
297	и этого	1	1
298	он был	1	1
299	между собой	1	1
300	говорит ее	1	1
301	прячется в	1	1
302	бы то	1	1
303	не хотелось	2	1
304	я на	1	1
305	его личной	1	1
306	тем как	2	1
307	иного рода	1	1
308	не знала	2	1
309	то он	1	1
310	о смерти	3	1
311	легко может	1	1
312	свою жизнь	1	1
313	только тогда	1	1
314	его во	1	1
315	по отношению	7	1
316	иногда и	1	1
317	в свои	1	1
318	один и	1	1
319	в поисках	1	1
320	во что	1	1
321	общая картина	1	1
322	хотел чтобы	1	1
323	же с	1	1
324	независимо от	1	1
325	в своем	5	1
326	ее облика	1	1
327	к иному	1	1
328	и к	2	1
329	самом начале	1	1
330	имеет в	1	1
331	за собой	1	1
332	мать или	1	1
333	ни один	1	1
334	мне не	1	1
335	образом и	1	1
336	приобретает характер	1	1
337	в этой	5	1
338	не могла	5	1
339	его но	1	1
340	в поэтике	1	1
341	здесь по-видимому	1	1
342	который подобно	1	1
343	но именно	2	1
344	он все	1	1
345	здесь однако	1	1
346	частности и	1	1
347	состоит в	7	1
348	знак траура	1	1
349	после свадьбы	1	1
350	своего мужа	3	1
351	в каждом	1	1
352	то ни	1	1
353	могла бы	2	1
354	же не	2	1
355	покойников то	1	1
356	в другом	2	1
357	а по	2	1
358	а как	2	1
359	и стала	1	1
360	игра на	1	1
361	за ней	1	1
362	однако здесь	1	1
363	и смерти	1	1
364	к области	1	1
365	когда его	1	1
366	о которых	2	1
367	превращаются в	1	1
368	она и	1	1
369	и уже	4	1
370	для чего	1	1
371	и было	2	1
372	он от	1	1
373	автора и	2	1
374	обратимся к	2	1
375	не мог	1	1
376	на постель	1	1
377	когда в	3	1
378	от своего	2	1
379	и при	1	1
380	в своей	6	1
