N	2gram	Bakhtin_Fr_6	Dialekti
1	и не	3	27
2	а не	2	26
3	точки зрения	2	25
4	и в	41	24
5	есть нечто	2	23
6	не только	10	23
7	по себе	1	20
8	не может	4	19
9	не просто	1	18
10	ничего не	1	17
11	и что	5	15
12	что все	2	14
13	с точки	2	14
14	то что	10	14
15	в таком	1	14
16	таким образом	17	13
17	что он	6	13
18	вовсе не	7	13
19	может быть	2	13
20	и даже	4	13
21	что это	5	12
22	есть только	3	12
23	того что	3	12
24	есть и	2	12
25	не менее	1	11
26	не имеет	1	11
27	что же	1	11
28	в сущности	8	10
29	не существует	1	10
30	то это	1	9
31	ни в	1	9
32	но и	13	9
33	в этом	12	8
34	и как	4	8
35	это есть	1	8
36	так что	2	8
37	прежде всего	10	8
38	что мы	2	8
39	том что	7	8
40	если же	1	8
41	это и	2	7
42	в самом	10	7
43	как и	7	7
44	никогда не	8	7
45	как раз	2	7
46	потому что	3	7
47	ясно что	1	7
48	в особенности	7	7
49	ничем не	1	7
50	и нет	1	7
51	что в	7	7
52	самом деле	4	6
53	должна быть	2	6
54	то же	5	6
55	об этом	1	6
56	и с	16	6
57	вещей и	1	6
58	есть именно	2	6
59	превращается в	2	6
60	что и	1	6
61	о том	9	6
62	так как	10	6
63	не на	2	6
64	и все	9	6
65	все это	11	6
66	кроме того	9	6
67	но если	2	6
68	сам по	1	5
69	что его	1	5
70	хотя и	2	5
71	и к	1	5
72	есть ли	1	5
73	он не	2	5
74	так и	5	5
75	было бы	3	5
76	в них	7	5
77	мы не	2	5
78	и тогда	1	5
79	в том	2	5
80	в то	6	5
81	тогда когда	2	5
82	и его	13	5
83	только в	3	5
84	уже не	1	5
85	одно из	1	5
86	что не	3	5
87	что для	1	5
88	как это	2	5
89	с этой	3	5
90	но это	3	5
91	жизни и	3	5
92	как на	1	5
93	все остальное	1	4
94	и то	2	4
95	и больше	1	4
96	говорить о	2	4
97	первый план	3	4
98	в чем	3	4
99	и мира	1	4
100	нет и	1	4
101	есть просто	1	4
102	в истории	2	4
103	что нет	1	4
104	конечно не	3	4
105	это не	1	4
106	на первый	3	4
107	как о	2	4
108	но только	1	4
109	если только	1	4
110	не могут	2	4
111	и это	1	4
112	нет никакой	1	4
113	то время	1	4
114	жизнь и	1	4
115	о нем	1	4
116	с другой	4	4
117	тело и	3	4
118	для него	1	4
119	что дух	1	4
120	или иной	1	4
121	говорит о	1	4
122	у нас	4	4
123	так же	5	4
124	сказать что	6	4
125	из самых	2	3
126	мы уже	18	3
127	той же	5	3
128	зависимости от	1	3
129	и на	9	3
130	и всякий	1	3
131	за пределы	2	3
132	и я	1	3
133	в одной	3	3
134	что именно	2	3
135	с этим	3	3
136	границы и	1	3
137	в своем	5	3
138	все же	4	3
139	перед нами	3	3
140	все эти	11	3
141	тем более	2	3
142	в нем	16	3
