N	2gram	Losev_Prob_5	FransuaR
1	и в	30	56
2	то есть	21	24
3	в романе	1	21
4	в его	12	18
5	таким образом	13	17
6	все эти	2	15
7	в этом	17	14
8	в том	12	13
9	так и	7	13
10	он был	2	12
11	в то	4	12
12	и его	6	12
13	то же	2	11
14	в них	2	11
15	до конца	1	11
16	как бы	6	11
17	и до	2	10
18	мы уже	1	10
19	еще не	3	10
20	же время	1	10
21	в эпоху	3	10
22	в самом	5	9
23	и не	12	9
24	только в	9	9
25	но и	13	9
26	не только	18	8
27	в нем	6	8
28	и с	5	8
29	и их	5	8
30	и даже	14	8
31	до сих	2	8
32	и др	1	8
33	сих пор	2	8
34	все это	1	8
35	том что	17	8
36	и на	6	7
37	в большинстве	1	7
38	как мы	2	7
39	у него	11	7
40	в частности	4	7
41	в ее	3	6
42	в этой	10	6
43	но в	9	6
44	на его	2	6
45	точки зрения	10	6
46	вовсе не	8	6
47	связи с	7	6
48	большинстве случаев	1	6
49	прежде всего	6	6
50	и все	9	6
51	потому что	13	6
52	с ее	1	5
53	с его	1	5
54	но не	7	5
55	он не	3	5
56	такой же	1	5
57	в отношении	3	5
58	своего рода	1	5
59	никогда не	7	5
60	в области	2	5
61	собственные имена	1	5
62	один из	2	5
63	не было	1	5
64	как и	7	5
65	в результате	7	5
66	что в	5	5
67	и другие	3	5
68	они не	2	5
69	и потому	1	4
70	но по	1	4
71	они были	1	4
72	в ней	3	4
73	не был	1	4
74	и к	4	4
75	в которой	5	4
76	что это	1	4
77	в главе	1	4
78	в себе	4	4
79	при этом	4	4
80	их в	1	4
81	и ее	1	4
82	и более	2	4
83	даже в	1	4
84	того чтобы	2	4
85	по своей	2	4
86	во всем	1	4
87	в духе	3	4
88	времени и	1	4
89	и которые	2	4
90	и других	1	4
91	о том	12	4
92	в ту	1	4
93	с одной	3	4
94	в качестве	4	4
95	конечно не	2	4
96	так как	6	4
97	в третьей	1	4
98	в своих	1	4
99	в году	5	3
100	в их	1	3
101	время в	1	3
102	не просто	5	3
103	в едином	1	3
104	в своем	11	3
105	перед нами	1	3
106	кроме того	2	3
107	и наконец	1	3
108	его к	1	3
109	главным образом	1	3
110	всех этих	1	3
111	и самый	1	3
112	с начала	1	3
113	здесь нет	1	3
114	не мог	4	3
115	во времена	2	3
116	не в	7	3
117	но он	5	3
118	в таких	2	3
119	на рубеже	1	3
120	на волю	1	3
121	в форме	1	3
122	здесь мы	1	3
123	и был	2	3
124	и о	5	3
