N	2gram	Bakhtin_Pr_2	Vladivir
1	и в	45	30
2	в году	1	24
3	в этом	20	20
4	то что	5	20
5	у него	6	19
6	и не	42	18
7	в том	8	18
8	и с	7	14
9	что он	7	13
10	в конце	4	13
11	не только	16	12
12	том что	7	12
13	что в	6	12
14	как мы	8	11
15	в его	22	11
16	а в	3	11
17	сказать что	5	11
18	не было	2	10
19	и даже	3	10
20	письма т	1	9
21	все же	4	9
22	кроме того	1	9
23	было бы	4	9
24	не в	8	9
25	в то	5	9
26	не может	24	9
27	для него	9	9
28	потому что	8	9
29	в своем	5	8
30	но в	6	8
31	что же	4	8
32	связи с	1	8
33	в письме	1	8
34	но и	15	8
35	вместе с	1	8
36	до конца	7	7
37	то есть	50	7
38	ни в	2	7
39	которую он	3	7
40	точки зрения	19	7
41	никогда не	17	7
42	не менее	2	7
43	может быть	18	7
44	а не	10	7
45	как это	2	7
46	и все	1	7
47	хотя и	2	6
48	и к	2	6
49	в себе	5	6
50	об этом	3	6
51	тем не	1	6
52	и его	8	6
53	у нас	2	6
54	то время	1	6
55	его жизни	2	6
56	только в	9	6
57	а именно	3	6
58	прежде всего	11	6
59	о чем	1	6
60	к этому	4	6
61	жизни и	15	6
62	во всяком	1	6
63	того же	1	5
64	с этим	1	5
65	то в	1	5
66	все эти	4	5
67	при этом	2	5
68	же касается	1	5
69	как и	14	5
70	в своей	6	5
71	в котором	7	5
72	по себе	8	5
73	так как	5	5
74	для себя	3	5
75	в дальнейшем	2	5
76	так и	3	5
77	с ним	8	5
78	другими словами	2	5
79	и что	2	5
80	того что	3	5
81	тот же	2	5
82	он уже	2	5
83	так что	2	5
84	как бы	15	5
85	в основном	1	5
86	все это	5	5
87	в результате	3	5
88	то же	5	4
89	той же	1	4
90	я не	6	4
91	и он	3	4
92	в ней	7	4
93	и на	7	4
94	с его	8	4
95	отношение к	8	4
96	в которой	2	4
97	в целом	5	4
98	в этой	1	4
99	и если	1	4
100	на его	5	4
101	в нем	20	4
102	он не	9	4
103	его в	3	4
104	это было	2	4
105	несмотря на	1	4
106	в этих	4	4
107	по крайней	2	4
108	мы должны	4	4
109	не есть	2	4
110	и о	2	4
111	здесь не	2	4
112	можно сказать	2	4
113	о том	3	4
114	с которыми	2	4
115	конечно не	6	4
116	вовсе не	7	4
117	для меня	2	4
118	крайней мере	2	4
119	со стороны	4	4
120	именно в	3	4
121	после смерти	1	4
122	в те	1	4
123	так же	5	4
124	но это	2	4
125	в начале	2	4
126	письме к	1	4
127	и наконец	1	4
128	на этот	1	4
129	него в	1	4
130	по поводу	1	4
131	отношения к	2	3
132	нам кажется	1	3
133	и вот	2	3
134	именно к	1	3
135	быть в	2	3
136	во всех	4	3
137	но не	6	3
138	отличие от	1	3
139	мы сейчас	1	3
140	как в	4	3
141	и как	2	3
142	более или	1	3
143	из этих	1	3
144	в очень	1	3
145	им в	4	3
146	всех этих	1	3
147	в последний	1	3
148	таким образом	11	3
149	те же	2	3
150	в них	4	3
151	должно быть	4	3
152	или менее	1	3
153	в отношении	1	3
154	с точки	9	3
155	в отличие	1	3
156	что я	1	3
157	но он	1	3
158	не могли	1	3
159	только и	1	3
160	же время	3	3
161	в области	2	3
162	он и	4	3
163	где он	1	3
164	никак не	1	3
165	с вами	1	3
166	что и	5	3
167	мы будем	1	3
168	никак нельзя	1	3
169	уже не	6	3
170	уже в	4	3
171	в виде	1	3
172	а это	1	3
173	на этих	1	3
174	сказать о	1	3
175	здесь мы	1	3
176	идея или	1	3
177	даже и	2	3
178	дело в	1	3
179	наконец в	1	3
180	конце концов	3	3
181	в данном	1	3
182	да и	1	3
183	по существу	1	3
184	своей жизни	3	3
185	и для	2	3
