N	3gram	Tiupa_Narr_2	Problema
1	тем не менее	4	18
2	то же самое	1	9
3	для того чтобы	1	8
4	в данном случае	6	8
5	как раз и	1	7
6	в этом смысле	1	6
7	в таком случае	1	6
8	о том что	4	5
9	в том что	8	5
10	точно так же	2	4
11	на самом деле	2	4
12	в связи с	1	4
13	то есть в	1	4
14	той или иной	3	4
15	в то же	3	4
16	иметь в виду	1	3
17	более или менее	1	3
18	с точки зрения	2	3
19	до сих пор	1	3
20	именно то что	2	3
21	и в других	1	3
22	то что он	1	3
23	во всяком случае	1	3
24	и тем самым	2	3
25	не только не	2	3
26	можно сказать что	3	3
27	в виду и	1	2
28	и того же	1	2
29	что иное как	1	2
30	хотя и не	2	2
31	в самом деле	1	2
32	так или иначе	1	2
33	свидетельствует о том	1	2
34	есть не что	1	2
35	который ничего не	1	2
36	и что в	1	2
37	так же как	2	2
38	а не только	1	2
39	однако и здесь	1	2
40	а также и	1	2
41	не может быть	2	2
42	того или иного	3	2
43	здесь не только	1	2
44	одного и того	1	2
45	не что иное	1	2
46	можно было бы	1	2
47	подобно тому как	2	2
48	на том что	1	2
49	ее внутренняя жизнь	1	1
50	таким образом что	1	1
51	а между тем	1	1
52	при встрече с	3	1
53	сказать что он	1	1
54	в данный момент	1	1
55	в чем же	1	1
56	мы имеем дело	2	1
57	одним и тем	1	1
58	в этом последнем	1	1
59	том что ни	1	1
60	не верили в	1	1
61	он об этом	1	1
62	начала и конца	1	1
63	себя не только	2	1
64	и в то	1	1
65	в смысловом отношении	1	1
66	что человек есть	1	1
67	что все эти	1	1
68	в этом отношении	3	1
69	того и другого	1	1
70	к тому или	1	1
71	и т п	2	1
72	тем самым в	1	1
73	во всей его	1	1
74	в основе своей	1	1
75	как в жизни	1	1
76	то что было	1	1
77	как раз в	1	1
78	то время как	1	1
79	и тем же	1	1
80	что же было	1	1
81	не только в	6	1
82	и с точки	1	1
83	на первый взгляд	1	1
84	так и в	1	1
85	в известном смысле	3	1
86	том как он	1	1
87	может и должен	1	1
88	содержащий в себе	1	1
89	несет в себе	1	1
90	не для того	1	1
91	ничего не знает	1	1
92	тем что они	1	1
93	поры до времени	1	1
94	как бы желая	1	1
95	в определенный момент	1	1
96	это пока еще	1	1
97	но в конце	1	1
98	в то время	1	1
99	в этом втором	1	1
100	отношения между людьми	1	1
101	тому или иному	1	1
102	и такого рода	2	1
103	что никогда не	1	1
104	обычно имеет место	1	1
105	к тому что	3	1
106	определенный момент времени	1	1
107	никак не может	1	1
108	в разговоре с	1	1
109	к тому же	4	1
110	до поры до	1	1
111	мы встречаемся в	1	1
112	и в другом	1	1
