N	3gram	Bakhtin_fo_1	Problemy
1	к себе самому	4	13
2	то же время	9	10
3	в то же	6	10
4	с самого начала	2	8
5	с самим собою	3	7
6	с самим собой	2	7
7	по отношению к	3	6
8	себе самому и	1	5
9	мы уже говорили	3	5
10	самому и к	1	4
11	в той или	1	4
12	но в то	1	4
13	во всяком случае	1	4
14	на протяжении всего	1	4
15	и прежде всего	2	4
16	той или иной	2	4
17	друг с другом	1	4
18	и в самом	1	3
19	к герою и	1	3
20	одно и то	3	3
21	в высшей степени	1	3
22	и то же	3	3
23	друг к другу	2	3
24	и для себя	2	3
25	не может быть	3	3
26	к тому же	2	3
27	и к другому	1	3
28	смысле этого слова	1	2
29	вполне понятно что	4	2
30	протяжении всего романа	1	2
31	как раз и	2	2
32	с точки зрения	2	2
33	и в то	5	2
34	поэтому нет и	1	2
35	в отличие от	2	2
36	друг на друга	2	2
37	или иной степени	1	2
38	и в этом	1	2
39	в его целом	2	2
40	самого героя и	1	2
41	так и в	1	2
42	но все же	2	2
43	как мы уже	8	2
44	героя и его	1	2
45	в том что	2	2
46	все более и	1	1
47	но кроме того	1	1
48	одних и тех	2	1
49	в чем не	2	1
50	или хотя бы	1	1
51	самим собою в	1	1
52	каков бы он	1	1
53	то есть не	2	1
54	а вовсе не	1	1
55	дело в том	2	1
56	понятно что в	2	1
57	в самом деле	1	1
58	и в особенности	2	1
59	громадное значение в	1	1
60	а не о	1	1
61	в том же	1	1
62	в самом содержании	1	1
63	в этом случае	1	1
64	же время он	1	1
65	нам еще придется	1	1
66	я для себя	1	1
67	до сих пор	3	1
68	для себя и	1	1
69	как мы сказали	1	1
70	и в других	4	1
71	то есть именно	2	1
72	вместе с тем	2	1
73	лишь в пределах	2	1
74	не входит в	1	1
75	в строгом смысле	2	1
76	что в нем	1	1
77	возможно лишь в	1	1
78	он ни был	1	1
79	власть в этом	1	1
80	со всех сторон	1	1
81	как если бы	2	1
82	у него нет	1	1
83	главным образом в	1	1
84	форме сохраняется и	1	1
85	и тех же	2	1
86	таким образом весь	1	1
87	может быть и	2	1
88	иной характер и	1	1
89	в значительной степени	1	1
90	то время как	2	1
91	и со всеми	1	1
92	мы уже указывали	4	1
93	в данном случае	1	1
94	в противоречии с	1	1
95	и все его	1	1
96	но она не	1	1
97	все без исключения	1	1
98	и как бы	1	1
99	и ничего не	1	1
100	смысле и в	1	1
101	в этот момент	1	1
102	особенно в его	1	1
103	я и другого	1	1
104	то есть такого	1	1
105	в нем не	3	1
106	на третий день	1	1
107	прежде всего в	1	1
108	характер и не	1	1
109	можно прямо сказать	2	1
110	в начале романа	2	1
111	и в том	1	1
112	этим и определяется	1	1
113	и во всяком	1	1
114	в то время	3	1
115	с одной из	1	1
116	то новое что	1	1
117	между этими двумя	3	1
118	в нем нет	2	1
119	как и в	2	1
120	имел в виду	1	1
121	то есть все	1	1
122	в свою очередь	1	1
123	и того же	5	1
124	о том что	1	1
125	никогда не бывает	1	1
126	внутренние и внешние	1	1
127	но все эти	2	1
128	более и более	1	1
129	потому что ты	1	1
130	но в этом	1	1
131	ни в чем	2	1
132	или во всяком	1	1
133	одного и того	5	1
134	бы он ни	1	1
135	оставляем в стороне	1	1
136	и в последующем	2	1
137	как мы говорили	1	1
138	для других так	2	1
139	сама по себе	1	1
140	для того чтобы	5	1
141	в них не	1	1
142	и человек в	1	1
143	в этом отношении	3	1
144	мы еще не	1	1
