N	2gram	Bakhtin_Fr_5	Myshleni
1	и в	45	28
2	в том	10	28
3	то что	2	28
4	в этом	14	27
5	того что	3	24
6	потому что	7	22
7	том что	7	19
8	не может	5	19
9	таким образом	8	18
10	что он	6	18
11	только в	4	18
12	что в	12	17
13	не только	14	16
14	так же	8	15
15	точки зрения	4	13
16	может быть	2	13
17	с помощью	3	13
18	сказать что	4	13
19	понятия как	1	12
20	тому что	1	11
21	и не	15	11
22	как бы	12	11
23	но не	4	10
24	по отношению	1	10
25	с точки	2	10
26	в отношении	2	10
27	того чтобы	6	10
28	к тому	2	10
29	как мы	8	10
30	развития и	1	10
31	так как	6	10
32	от того	3	10
33	но и	10	10
34	отношению к	1	10
35	было бы	2	9
36	в процессе	1	9
37	мы можем	2	9
38	в самом	4	8
39	мы видели	7	8
40	никогда не	1	8
41	тем что	1	8
42	для того	6	8
43	еще не	1	8
44	того же	3	7
45	то же	11	7
46	в сущности	4	7
47	в своем	11	7
48	он не	6	7
49	в нем	10	7
50	путь развития	1	7
51	можно было	4	7
52	если бы	1	7
53	мы видим	5	7
54	мышления и	1	7
55	там где	3	7
56	вместе с	3	7
57	между ними	1	7
58	же как	4	6
59	связи между	1	6
60	мы не	4	6
61	в чем	2	6
62	и как	5	6
63	и к	5	6
64	как и	10	6
65	для него	3	6
66	не имеет	3	6
67	тогда когда	1	6
68	же самое	2	6
69	то время	3	6
70	приводит к	1	6
71	так и	6	6
72	и что	2	6
73	можно сказать	2	6
74	его в	5	6
75	как раз	5	6
76	в области	1	6
77	вообще не	3	6
78	в то	11	6
79	том же	2	5
80	и на	5	5
81	но в	14	5
82	то в	1	5
83	в этой	6	5
84	что все	2	5
85	на этой	1	5
86	с тем	2	5
87	не могли	1	5
88	того как	1	5
89	с другом	2	5
90	один раз	2	5
91	не могут	2	5
92	в пределах	2	5
93	это не	3	5
94	в свете	2	5
95	друг с	2	5
96	становится возможным	2	5
97	и все	7	5
98	речи и	1	5
99	например в	5	4
100	той же	4	4
101	во всех	13	4
102	же самые	1	4
103	только тогда	1	4
104	относится к	2	4
105	в одной	3	4
106	в той	1	4
107	с этим	4	4
108	целый ряд	1	4
109	самом начале	1	4
110	в себе	1	4
111	на то	1	4
112	в наших	1	4
113	на этом	5	4
114	и того	1	4
115	одного и	1	4
116	он должен	2	4
117	не в	7	4
118	нас к	1	4
119	что на	3	4
120	что при	1	4
121	связь между	1	4
122	что и	7	4
123	именно в	3	4
124	между этими	1	4
125	в качестве	2	4
126	мы знаем	1	4
127	которые в	1	4
128	друг друга	1	4
129	на этот	3	4
130	в частности	1	4
131	ко всем	1	4
132	к жизни	1	4
133	они не	1	4
134	ту же	2	3
135	это и	5	3
136	с его	7	3
137	из этих	3	3
138	видели что	1	3
139	одном и	1	3
140	независимо от	2	3
141	как в	3	3
142	хотя и	5	3
143	от этого	2	3
144	на его	1	3
145	как оно	1	3
146	связанные с	3	3
147	при этом	2	3
148	раз в	2	3
149	одной и	1	3
150	и по	1	3
151	в каждом	2	3
152	для всей	1	3
153	должен был	1	3
154	в них	6	3
155	в их	4	3
156	и той	1	3
157	до известной	4	3
158	что с	1	3
159	в основе	4	3
160	больше чем	2	3
161	связи с	6	3
162	не по	1	3
163	этом отношении	5	3
164	в себя	5	3
165	но мы	2	3
166	те же	1	3
167	образом в	1	3
168	и здесь	4	3
169	и т.д	2	3
170	до сих	3	3
171	в его	13	3
172	и только	2	3
173	слов и	1	3
174	в сферу	1	3
175	один из	2	3
176	и его	13	3
177	есть в	3	3
178	до конца	1	3
179	нуждается в	3	3
180	связано с	1	3
181	а не	4	3
182	же точно	1	3
183	но как	1	3
184	на фоне	2	3
185	как это	4	3
186	сих пор	3	3
187	в целом	2	3
188	бы в	4	3
189	в системе	2	3
190	в ходе	1	3
191	не знает	1	3
192	как на	4	3
193	и завершается	1	2
194	одним из	5	2
195	а из	1	2
196	самом деле	5	2
197	он может	1	2
198	которыми он	1	2
199	мы уже	4	2
200	что уже	1	2
201	в возможности	1	2
202	принадлежит к	1	2
203	всего сказанного	2	2
204	что они	1	2
205	мы обязаны	1	2
206	прежде всего	10	2
207	все же	2	2
208	когда он	2	2
209	и наконец	2	2
210	нами в	1	2
211	все эти	5	2
212	но на	3	2
213	мысли и	6	2
214	освобождение от	4	2
215	как они	3	2
216	в другом	3	2
217	раз он	1	2
218	известно что	1	2
219	несмотря на	2	2
220	раз и	1	2
221	которая является	1	2
222	в своей	3	2
223	в котором	1	2
224	что всякий	1	2
225	и том	1	2
226	в которых	3	2
227	что я	1	2
228	всей истории	1	2
229	из области	2	2
230	точку зрения	2	2
231	но это	5	2
232	но он	3	2
233	и более	1	2
234	и вообще	2	2
235	что эта	2	2
236	не менее	3	2
237	и функции	1	2
238	же самую	1	2
239	на котором	2	2
240	не могло	3	2
241	казалось бы	1	2
242	к определенному	1	2
243	именно потому	1	2
244	у нас	1	2
245	этот путь	2	2
246	значительной мере	1	2
247	и от	4	2
248	на том	2	2
249	что у	1	2
250	еще в	2	2
251	том как	2	2
252	в новую	1	2
253	для этого	1	2
254	с ним	5	2
255	вот почему	1	2
256	на вопрос	1	2
257	мысли мы	1	2
258	в значительной	2	2
259	нас в	2	2
260	видим из	1	2
261	в настоящей	1	2
262	представления о	1	2
263	эти последние	2	2
264	но с	1	2
265	в новой	1	2
266	природе в	1	2
267	с ними	1	2
268	и является	1	2
269	которое мы	1	2
270	для всех	3	2
271	если мы	2	2
272	является не	1	2
273	из них	1	2
274	в одном	3	2
275	в конце	7	2
276	у него	4	2
277	мы назвали	1	2
278	в других	1	2
279	и человека	1	2
280	к которому	1	2
281	во второй	2	2
282	и др	8	2
283	на ней	1	2
284	более того	1	2
285	и своего	1	2
286	в любой	1	2
287	в связи	5	2
288	законов и	1	2
289	мы говорим	1	2
290	по своему	4	2
291	в данном	2	2
292	и там	2	2
293	по существу	3	2
294	этого слова	1	2
295	как только	1	2
296	все это	7	2
297	известной степени	4	2
298	форм и	5	2
299	от него	1	2
300	именно поэтому	1	2
301	а в	4	2
302	всех тех	1	2
303	из этого	1	2
304	ее в	1	2
305	и другие	3	2
306	это в	2	2
307	обнаруживают свою	1	1
308	и через	1	1
309	не остается	1	1
310	выражения в	1	1
311	это будущее	1	1
312	верно и	1	1
313	и до	2	1
314	из его	2	1
315	сливается с	1	1
316	такие понятия	1	1
317	есть не	1	1
318	этого нет	1	1
319	нашу мысль	1	1
320	совершенно так	2	1
321	нам в	1	1
322	что иное	1	1
323	на другой	1	1
324	к началу	3	1
325	ему в	1	1
326	и он	3	1
327	свою очередь	1	1
328	и сами	1	1
329	ему надо	1	1
330	иное как	1	1
331	в различных	2	1
332	видим таким	1	1
333	на самом	5	1
334	одном случае	1	1
335	не просто	1	1
336	друг от	1	1
337	нет и	2	1
338	из важнейших	2	1
339	человеку и	1	1
340	за пределы	1	1
341	нет как	1	1
342	после всего	2	1
343	что во	1	1
344	его на	1	1
345	общего с	1	1
346	чем мы	1	1
347	выйти из	3	1
348	как вокруг	1	1
349	перед нами	4	1
350	кроме того	4	1
351	находящиеся в	1	1
352	кто не	2	1
353	далее и	1	1
354	в приведенном	3	1
355	связанный с	1	1
356	тем же	1	1
357	и одностороннее	1	1
358	имеет в	1	1
359	в этот	2	1
360	не можем	1	1
361	что это	2	1
362	мы сразу	1	1
363	он в	2	1
364	так было	1	1
365	переходит на	1	1
366	всей системы	1	1
367	им в	2	1
368	другом случае	1	1
369	ее как	1	1
370	как он	3	1
371	что она	3	1
372	не его	1	1
373	он ни	1	1
374	но именно	2	1
375	эту задачу	1	1
376	формы но	1	1
377	и еще	1	1
378	в понимании	1	1
379	включающее в	1	1
380	не как	1	1
381	он пользуется	1	1
382	то как	1	1
383	характер в	1	1
384	но вместе	1	1
385	этой сфере	1	1
386	в нее	1	1
387	последнее слово	1	1
388	но все	1	1
389	и за	2	1
390	об этом	4	1
391	связанных с	3	1
392	и с	10	1
393	в ход	1	1
394	особенности в	2	1
395	на все	2	1
396	всех областях	1	1
397	осознанию и	1	1
398	это было	4	1
399	речью и	1	1
400	и всей	1	1
401	ко второму	1	1
402	но то	1	1
403	поэтому можно	1	1
404	ни в	3	1
405	но уже	1	1
406	рядом с	2	1
407	далеко не	1	1
408	он действительно	1	1
409	он и	3	1
410	является основой	1	1
411	потому и	1	1
412	или иными	1	1
413	обратимся к	1	1
414	языка но	2	1
415	всех этих	6	1
416	во время	12	1
417	но до	1	1
418	и при	1	1
419	теми или	1	1
420	и без	2	1
421	оказывается для	1	1
422	жизнь и	2	1
423	не столько	2	1
424	в отличие	2	1
425	от его	3	1
426	сегодня в	1	1
427	тем не	1	1
428	их в	1	1
429	не должно	1	1
430	на всю	1	1
431	даже в	2	1
432	играют и	1	1
433	но они	3	1
434	все три	1	1
435	что ему	1	1
436	дело в	3	1
437	одна из	1	1
438	и конкретности	1	1
439	и притом	2	1
440	к этим	1	1
441	это всегда	1	1
442	и внутренней	1	1
443	о таких	2	1
444	для всего	1	1
445	этого явления	1	1
446	нами раньше	1	1
447	этих двух	1	1
448	дать только	1	1
449	видим что	2	1
450	связь и	1	1
451	имеет совершенно	1	1
452	же он	1	1
453	не принадлежит	1	1
454	связаны со	1	1
455	в живой	1	1
456	детей в	1	1
457	очень часто	4	1
458	в специальном	1	1
459	начиная с	2	1
460	человека в	1	1
461	числе и	2	1
462	для его	1	1
463	он оказывается	2	1
464	они и	2	1
465	обращение к	1	1
466	в последующие	1	1
467	ничего общего	1	1
468	особенности этого	1	1
469	и это	4	1
470	и самое	1	1
471	вещами и	1	1
472	и о	4	1
473	от друга	1	1
474	без всякого	1	1
475	данном случае	2	1
476	под руководством	1	1
477	еще два	1	1
478	это для	1	1
479	и характер	1	1
480	не мог	4	1
481	самому существу	2	1
482	и когда	1	1
483	он правда	1	1
484	ибо она	1	1
485	здесь он	1	1
486	эти факты	1	1
487	хорошо известны	1	1
488	собой и	1	1
489	находится в	1	1
490	о том	4	1
491	для человека	1	1
492	никак не	1	1
493	этого центрального	1	1
494	это первый	1	1
495	после того	1	1
496	все его	1	1
497	самому себе	1	1
498	ни на	1	1
499	на всех	2	1
500	он его	3	1
501	к нему	2	1
502	и всю	1	1
503	между тем	2	1
504	вся эта	1	1
505	и большая	1	1
506	и под	1	1
507	у другого	1	1
508	образом связаны	1	1
509	и можно	1	1
510	в середине	1	1
511	действует по	1	1
512	поэтому проблема	1	1
513	он еще	1	1
514	условия для	1	1
515	и самые	1	1
516	связанными между	1	1
517	в двух	1	1
518	в ряде	2	1
519	тот же	1	1
520	время когда	1	1
521	и образов	5	1
522	не идет	1	1
523	выяснили выше	1	1
524	и ее	1	1
525	именно на	1	1
526	в эти	2	1
527	земного шара	1	1
528	оказывается в	1	1
529	конечно не	2	1
530	и у	5	1
531	в виде	1	1
532	в начале	2	1
533	времени когда	1	1
534	его и	1	1
535	отличны от	1	1
536	и их	5	1
537	но вот	1	1
538	в известной	2	1
539	это место	1	1
540	и должна	1	1
541	вовсе не	8	1
542	с этими	1	1
543	к первой	1	1
544	отличие от	2	1
545	могли не	1	1
546	во всей	1	1
547	к той	1	1
548	а потому	1	1
549	рост и	1	1
550	этот момент	3	1
551	нужно было	1	1
552	без всякой	1	1
553	и даже	4	1
554	или иной	1	1
555	и частные	1	1
556	живой и	1	1
557	говорили что	2	1
558	и из	1	1
559	как у	1	1
560	нельзя сказать	1	1
561	здесь в	4	1
562	он это	1	1
563	еще и	3	1
564	наконец в	1	1
565	говорит о	1	1
566	процесс в	1	1
567	она вполне	1	1
568	а главное	1	1
569	своего возникновения	1	1
570	отрывается от	1	1
571	на весь	3	1
572	заимствованными из	1	1
573	и осмысленное	1	1
574	о чем	3	1
575	в ущерб	2	1
576	и слово	2	1
577	под влиянием	1	1
578	если не	1	1
579	эти особенности	2	1
580	и специфическую	2	1
581	с трудом	1	1
582	и во	4	1
583	до этого	1	1
584	содержание но	1	1
585	но этот	3	1
586	над ним	1	1
587	к своему	1	1
588	человека смысле	1	1
589	что за	1	1
590	мы говорили	2	1
591	происходит в	2	1
592	который он	1	1
593	мы сказали	1	1
594	в это	1	1
595	тенденцию к	1	1
596	сейчас же	1	1
597	в истории	2	1
598	благодаря этому	2	1
599	он занимался	1	1
600	которые были	1	1
601	глядит в	1	1
602	на одной	1	1
603	в более	1	1
604	в следующей	1	1
605	является одним	1	1
606	на улице	2	1
607	не существует	1	1
608	включает в	1	1
609	на стороне	1	1
610	котором он	1	1
611	своему содержанию	1	1
612	как она	1	1
613	совершенно иной	1	1
614	есть система	1	1
615	бы он	1	1
616	той или	1	1
617	тем более	1	1
618	на языке	1	1
619	показывает в	1	1
620	противоречии с	1	1
621	развития когда	1	1
622	в целях	1	1
623	должен быть	2	1
624	и начинается	1	1
625	слово в	1	1
626	в свою	1	1
627	слова с	1	1
628	две стороны	1	1
629	самое существенное	1	1
630	того на	1	1
631	одновременно и	2	1
632	не что	1	1
633	есть и	5	1
634	только о	1	1
635	уже выяснили	1	1
636	в заключение	3	1
637	настоящей главе	1	1
638	но эти	1	1
639	к этому	2	1
640	значение в	1	1
641	том числе	4	1
