N	3gram	Vygotskiy__2	Problemy
1	на самом деле	2	9
2	с самого начала	1	8
3	по отношению к	5	6
4	мы уже говорили	3	5
5	в той или	1	4
6	но на самом	1	4
7	во всяком случае	6	4
8	на протяжении всего	2	4
9	той или иной	1	4
10	друг с другом	2	4
11	в этом смысле	2	3
12	он не может	1	3
13	и в самом	2	3
14	бы то ни	1	3
15	его внутренней речи	1	3
16	то ни было	1	3
17	в высшей степени	7	3
18	друг к другу	1	3
19	с другой стороны	1	3
20	не может быть	6	3
21	к тому же	1	3
22	смысле этого слова	3	2
23	сводится к тому	1	2
24	и к тому	1	2
25	с точки зрения	18	2
26	как и все	1	2
27	в сущности в	1	2
28	сам по себе	1	2
29	в отличие от	3	2
30	друг на друга	1	2
31	к тому чтобы	2	2
32	можно было бы	5	2
33	что все это	1	2
34	там где он	1	2
35	где он не	1	2
36	на этот раз	1	2
37	в такой же	1	2
38	подобно тому как	2	2
39	я не хочу	1	2
40	как мы уже	3	2
41	на всю жизнь	1	2
42	в том что	21	2
43	мы увидим что	2	2
44	именно потому что	1	2
45	если бы он	1	1
46	все более и	1	1
47	может быть с	1	1
48	не может ни	1	1
49	как в отношении	1	1
50	или хотя бы	1	1
51	с таким же	2	1
52	прежде всего как	1	1
53	и что только	1	1
54	дело в том	1	1
55	в самом деле	4	1
56	в том и	1	1
57	том что он	1	1
58	в том же	2	1
59	ибо как мы	1	1
60	самом деле не	1	1
61	до сих пор	1	1
62	что он не	2	1
63	не входит в	1	1
64	и т.п но	1	1
65	мы могли бы	4	1
66	оно вообще не	1	1
67	самим по себе	1	1
68	то что в	1	1
69	из которого мы	1	1
70	но для этого	1	1
71	и т.д и	2	1
72	было бы привести	1	1
73	но в ином	1	1
74	за то что	1	1
75	рано или поздно	1	1
76	или даже в	1	1
77	благодаря тому что	1	1
78	говорит он не	1	1
79	как если бы	1	1
80	особенно в начале	1	1
81	и то что	1	1
82	ту сторону этой	1	1
83	ибо и в	1	1
84	что он так	1	1
85	о том как	1	1
86	его к тому	1	1
87	из только что	1	1
88	то что оно	1	1
89	в данном случае	3	1
90	то что уже	1	1
91	все без исключения	1	1
92	с ним и	1	1
93	видели что в	1	1
94	и т.д но	1	1
95	бы привести еще	1	1
96	то что он	2	1
97	переходит в речь	1	1
98	мы видели что	3	1
99	в свое время	1	1
100	что же это	1	1
101	по ту сторону	2	1
102	к чему бы	1	1
103	что в сущности	3	1
104	как и в	1	1
105	в такой форме	1	1
106	что оно вообще	1	1
107	о том что	4	1
108	как и во	1	1
109	не только не	1	1
110	более и более	1	1
111	по его мнению	1	1
112	еще один пример	1	1
113	можно сказать что	1	1
114	или во всяком	2	1
115	как бы ни	1	1
116	друг от друга	2	1
117	вопрос о том	2	1
118	на всем протяжении	2	1
119	какого бы то	1	1
120	для самого себя	1	1
121	сама по себе	2	1
122	как мы видели	1	1
123	для того чтобы	10	1
124	в результате получается	1	1
125	он не видит	1	1
126	его с одной	1	1
127	что это действительно	1	1
128	мысли но в	1	1
129	то же самое	2	1
130	сказать что это	1	1
131	в этом отношении	3	1
