N	3gram	Vygotskiy__1	Dialekti
1	и т д	8	15
2	с точки зрения	2	9
3	в том что	9	9
4	что иное как	1	8
5	не что иное	1	8
6	не может быть	8	6
7	сама по себе	2	5
8	для того чтобы	5	5
9	в этом смысле	2	4
10	того что он	1	4
11	само по себе	5	4
12	не в том	5	4
13	это и есть	1	4
14	подобно тому как	5	4
15	ни в каком	1	4
16	только тогда когда	4	4
17	и той же	3	3
18	есть прежде всего	1	3
19	т д и	1	3
20	то или иное	2	3
21	одной и той	3	3
22	лежит в основе	1	3
23	и в этом	1	3
24	на то что	8	3
25	в чем же	1	2
26	если так то	1	2
27	мы не имеем	1	2
28	есть в сущности	2	2
29	ни в коем	1	2
30	в собственном смысле	3	2
31	точно так же	3	2
32	с этой точки	4	2
33	в коем случае	1	2
34	ту или иную	1	2
35	д и т	1	2
36	т д все	1	2
37	потому что мы	1	2
38	этой точки зрения	5	2
39	по сравнению с	1	2
40	что оно есть	1	2
41	от того что	2	2
42	коем случае не	1	2
43	в свою очередь	1	2
44	та или иная	1	2
45	и в частности	1	2
46	между искусством и	1	2
47	мы видим что	2	2
48	тем не менее	2	2
49	но прежде всего	1	1
50	в виду и	1	1
51	даже тогда когда	1	1
52	не может не	1	1
53	что в этом	3	1
54	от себя и	1	1
55	другой стороны в	1	1
56	сказать что в	3	1
57	мы имеем дело	1	1
58	та же самая	2	1
59	дело в том	1	1
60	от тех или	1	1
61	зачем же тогда	1	1
62	ясно что с	1	1
63	не только о	1	1
64	сознательно или бессознательно	1	1
65	точки зрения в	1	1
66	в силу того	2	1
67	же как и	1	1
68	он не может	1	1
69	может быть только	1	1
70	мы всегда можем	1	1
71	может быть иной	1	1
72	быть иной раз	1	1
73	что с точки	1	1
74	имеет в виду	2	1
75	в зависимости от	5	1
76	в отличие от	3	1
77	и при помощи	1	1
78	так как мы	1	1
79	и что даже	1	1
80	можно сказать что	1	1
81	мы видим в	1	1
82	не было бы	2	1
83	того и другого	1	1
84	так как только	1	1
85	то что я	2	1
86	и не будет	1	1
87	совершенно ясно что	14	1
88	но я не	1	1
89	в одинаковой мере	2	1
90	во всей его	1	1
91	в основе своей	1	1
92	к жизни и	1	1
93	в том случае	2	1
94	и тем не	1	1
95	и то что	1	1
96	можно найти в	1	1
97	только в силу	1	1
98	в это время	1	1
99	во внимание что	1	1
100	могут быть в	1	1
101	если бы мы	1	1
102	так что если	1	1
103	не только в	1	1
104	мы не знаем	1	1
105	вслед за ним	1	1
106	в конце концов	3	1
107	об одной и	1	1
108	и в сущности	1	1
109	заключается не в	2	1
110	если мы хотим	1	1
111	и главным образом	1	1
112	в нем не	1	1
113	в связи с	1	1
114	уже не может	1	1
115	в своем существе	1	1
116	и так как	3	1
117	как бы в	1	1
118	того что нужно	1	1
119	по себе не	2	1
120	а вместе с	1	1
121	вовсе не есть	1	1
122	имел в виду	1	1
123	что я вижу	1	1
124	в самом корне	1	1
125	о том что	7	1
126	и вместе с	1	1
127	с и вот	1	1
128	которое может быть	1	1
129	если мы не	1	1
130	не только не	3	1
131	легко заметить что	1	1
132	вопрос о том	1	1
133	в себя и	1	1
134	речь идет о	1	1
135	включает в себя	1	1
136	с другой стороны	5	1
137	совершенно очевидно что	2	1
138	точки зрения она	1	1
139	новой точки зрения	1	1
140	тех или иных	2	1
141	мы не в	1	1
142	может быть в	1	1
143	по себе а	2	1
144	поскольку речь идет	1	1
145	думается что это	1	1
146	том случае если	1	1
147	и в области	1	1
148	д все это	1	1
