N	2gram	Bakhtin_Pr_1	StatiiOP
1	и в	23	25
2	в этом	25	24
3	в том	11	20
4	что он	10	19
5	может быть	21	19
6	тем что	3	19
7	что в	8	19
8	что это	1	16
9	том что	9	15
10	в этой	4	14
11	и пр	1	13
12	не только	13	12
13	в его	24	12
14	то что	18	12
15	в этих	2	11
16	так что	1	11
17	таким образом	11	10
18	прежде всего	7	10
19	и не	34	10
20	у него	6	9
21	но и	11	9
22	все это	7	8
23	о том	2	8
24	как например	2	8
25	это было	1	8
26	в своих	2	8
27	из его	3	7
28	с этим	1	7
29	это не	10	7
30	было бы	6	7
31	в то	10	7
32	не может	11	7
33	что касается	1	7
34	точки зрения	21	7
35	что такое	1	7
36	место в	1	6
37	и на	10	6
38	как в	6	6
39	из этих	2	6
40	не в	6	6
41	в русской	1	6
42	в трагедии	1	6
43	между тем	5	6
44	пушкиным в	1	6
45	только в	8	6
46	в конце	5	6
47	в области	3	6
48	в россии	1	6
49	как бы	28	6
50	а в	7	6
51	как на	2	6
52	отношения между	2	5
53	в году	1	5
54	то же	10	5
55	ответ на	1	5
56	но в	4	5
57	он не	4	5
58	об этом	1	5
59	на почве	1	5
60	ни в	3	5
61	в котором	2	5
62	потому что	12	5
63	и это	5	5
64	так и	10	5
65	в них	3	5
66	у шекспира	1	5
67	с другой	2	5
68	а не	20	5
69	в речах	1	5
70	такого рода	1	5
71	того что	2	5
72	другой стороны	2	5
73	например в	3	4
74	в которой	4	4
75	время как	1	4
76	из которых	2	4
77	в чем	1	4
78	точка зрения	7	4
79	все же	5	4
80	не было	3	4
81	и к	4	4
82	то в	1	4
83	в целом	4	4
84	на его	2	4
85	в каждом	8	4
86	лишь в	3	4
87	этом смысле	9	4
88	и тем	2	4
89	в жизни	6	4
90	как и	8	4
91	в эту	1	4
92	а как	6	4
93	у нас	1	4
94	по крайней	2	4
95	в устах	1	4
96	с точки	15	4
97	ничего не	6	4
98	к ней	1	4
99	этом отношении	5	4
100	в каком	1	4
101	отличается от	2	4
102	в ней	1	4
103	и с	4	4
104	если бы	10	4
105	можно сказать	2	4
106	к нему	3	4
107	мы видим	3	4
108	всего в	1	4
109	в качестве	1	4
110	в начале	1	4
111	всяком случае	3	4
112	отношение к	1	4
113	то время	2	4
114	крайней мере	2	4
115	должна была	4	4
116	он говорит	2	4
117	в смысле	2	4
118	и для	3	4
119	но это	5	4
120	сказать что	5	4
121	была бы	2	4
122	в своей	11	4
123	из этого	1	4
124	это в	2	4
125	во всяком	4	4
126	он хотел	1	3
127	говорить о	2	3
128	подчеркнуть что	1	3
129	с его	6	3
130	своего рода	1	3
131	кроме того	3	3
132	в творчестве	5	3
133	и наконец	5	3
134	все эти	8	3
135	всех этих	3	3
136	нет в	1	3
137	несмотря на	6	3
138	в их	3	3
139	что я	1	3
140	но он	2	3
141	и более	1	3
142	тому что	2	3
143	на язык	1	3
144	трагедии в	1	3
145	же время	7	3
146	это слово	1	3
147	и далее	1	3
148	и здесь	3	3
149	что все	3	3
150	со стороны	2	3
151	на вопрос	2	3
152	и что	1	3
153	по этому	2	3
154	нельзя сказать	1	3
155	у которого	1	3
156	и его	13	3
157	вот что	2	3
158	уже не	8	3
159	уже в	5	3
160	не так	1	3
161	для него	15	3
162	так как	7	3
163	в некоторых	1	3
164	как раз	4	3
165	к которому	1	3
166	драме и	1	3
167	что для	2	3
168	до конца	5	3
169	что мы	1	3
170	его как	5	3
171	каждая из	1	3
172	быть это	1	3
173	с этой	1	3
174	работа над	1	3
175	тем более	1	3
176	находит свое	1	3
177	конце концов	4	3
178	все они	1	3
179	к этому	2	3
180	в какой	1	3
181	самом деле	5	2
182	он может	3	2
183	и за	1	2
184	той же	6	2
185	этой статье	1	2
186	в сущности	5	2
187	в каждой	2	2
188	во всех	5	2
189	тем как	4	2
190	то он	3	2
191	но как	3	2
192	к слову	1	2
193	вступают в	1	2
194	нет и	1	2
195	что они	1	2
196	в произведениях	2	2
197	что именно	2	2
198	не удалась	1	2
199	его к	4	2
200	в самом	8	2
201	он делает	1	2
202	так сказать	3	2
203	он считает	1	2
204	не как	12	2
205	том чтобы	1	2
206	чтобы в	1	2
207	в плане	5	2
208	и по	2	2
209	но все	4	2
210	то есть	24	2
211	заключается в	2	2
212	ее в	1	2
213	а с	1	2
214	он и	5	2
215	между собою	1	2
216	с не	1	2
217	мы не	2	2
218	в развитии	1	2
219	такой же	1	2
220	и тогда	1	2
221	можно найти	1	2
222	эта тема	1	2
223	не столько	3	2
224	в которых	2	2
225	взгляд на	1	2
226	точку зрения	4	2
227	смертной казни	1	2
228	для этого	1	2
229	не была	1	2
230	сам он	3	2
231	произведения и	1	2
232	этих трех	1	2
233	если и	1	2
234	в отношении	2	2
235	не менее	1	2
236	но они	4	2
237	как можно	2	2
238	самого начала	3	2
239	на котором	2	2
240	тогда когда	1	2
241	одна из	2	2
242	к этим	1	2
243	так чтобы	1	2
244	этот тип	1	2
245	никогда не	5	2
246	найти в	1	2
247	более что	1	2
248	на себе	2	2
249	от того	2	2
250	могут быть	1	2
251	к тому	1	2
252	для его	3	2
253	для того	2	2
254	на это	1	2
255	должен быть	1	2
256	как мы	5	2
257	с ее	2	2
258	нужно сказать	1	2
259	с самого	2	2
260	что у	1	2
261	времени и	1	2
262	и которые	1	2
263	здесь нет	1	2
264	во многом	1	2
265	он писал	3	2
266	это объясняется	1	2
267	и во	2	2
268	в драме	5	2
269	от них	1	2
270	борьба с	1	2
271	а потому	2	2
272	в форме	6	2
273	и только	1	2
274	и других	5	2
275	все время	1	2
276	состоянием общества	1	2
277	еще не	5	2
278	есть в	3	2
279	и у	4	2
280	то и	2	2
281	что если	1	2
282	во втором	1	2
283	при помощи	1	2
284	одно из	1	2
285	в новом	1	2
286	вовсе не	8	2
287	при всей	1	2
288	заметить что	2	2
289	до сих	2	2
290	слово в	2	2
291	не потому	2	2
292	себя и	2	2
293	что не	1	2
294	но есть	1	2
295	не на	3	2
296	что из	2	2
297	ни на	2	2
298	вместе с	2	2
299	в одной	4	2
300	в рамках	2	2
301	но не	8	2
302	к такому	1	2
303	предисловии к	1	2
304	несколько раз	1	2
305	своего времени	2	2
306	этого слова	2	2
307	сих пор	2	2
308	является как	1	2
309	один из	2	2
310	которые были	3	2
311	в результате	4	2
312	этого термина	1	2
313	его не	1	2
314	в духе	3	2
315	только что	1	2
316	именно поэтому	1	2
317	одной из	1	2
318	к смертной	1	2
319	быть назван	1	2
320	гораздо более	1	2
321	за пределы	6	1
322	в обычном	2	1
323	одним из	8	1
324	до него	1	1
325	так резко	1	1
326	и то	1	1
327	смысле слова	1	1
328	на самом	4	1
329	е годы	2	1
330	идет о	3	1
331	по этим	1	1
332	тем же	1	1
333	в первом	2	1
334	это однако	1	1
335	по преимуществу	3	1
336	и до	1	1
337	на западе	2	1
338	должна быть	2	1
339	видеть в	1	1
340	для этих	1	1
341	уже по	1	1
342	из всех	1	1
343	отношения к	2	1
344	есть не	2	1
345	на материале	3	1
346	для своего	2	1
347	ни у	1	1
348	положения в	1	1
349	вопрос о	4	1
350	этом не	1	1
351	трактуется в	1	1
352	почти все	1	1
353	он действует	1	1
354	совпадает с	2	1
355	на себя	3	1
356	я их	1	1
357	и он	1	1
358	во мне	1	1
359	теряя своей	1	1
360	приговоренный к	1	1
361	но этого	1	1
362	является таким	1	1
363	и другие	2	1
364	со всеми	1	1
365	не все	1	1
366	остаются в	1	1
367	а и	1	1
368	автора но	1	1
369	это почти	1	1
370	писал не	1	1
371	которые не	1	1
372	чем же	1	1
373	в истории	2	1
374	что как	1	1
375	в своем	8	1
376	и нет	1	1
377	что совершается	1	1
378	однако не	2	1
379	и как	8	1
380	и внутреннюю	1	1
381	не являются	1	1
382	но эта	4	1
383	себе дело	1	1
384	и художественного	1	1
385	материалом и	1	1
386	от этого	1	1
387	поэтому и	2	1
388	тяготеет к	1	1
389	духа в	1	1
390	тон в	1	1
391	время во	1	1
392	в известном	1	1
393	в дальнейшем	1	1
394	всего необходимо	1	1
395	другом случае	1	1
396	чем его	1	1
397	частности на	1	1
398	как он	2	1
399	но на	1	1
400	всей его	2	1
401	что она	2	1
402	в нем	20	1
403	это третье	1	1
404	и больше	1	1
405	него были	1	1
406	он должен	1	1
407	же это	1	1
408	непосредственных предшественников	1	1
409	не к	1	1
410	какой бы	2	1
411	что ни	1	1
412	находит себе	1	1
413	автора от	1	1
414	его произведения	1	1
415	об элементах	2	1
416	также является	2	1
417	него при	1	1
418	самого автора	6	1
419	к другу	1	1
420	не трудно	1	1
421	решал в	1	1
422	слов о	1	1
423	этих форм	1	1
424	зрения на	8	1
425	первая глава	1	1
426	подходит к	4	1
427	следить за	1	1
428	которая как	1	1
429	переносит центр	1	1
430	не делал	1	1
431	делает его	1	1
432	между отдельными	2	1
433	этим образом	1	1
434	был очень	1	1
435	я считаю	1	1
436	он является	1	1
437	рядом с	13	1
438	чем в	2	1
439	даже там	1	1
440	которые я	1	1
441	нисколько не	2	1
442	их на	1	1
443	не употребляет	1	1
444	как по	1	1
445	и при	1	1
446	их он	1	1
447	сказать так	1	1
448	не во	3	1
449	новую форму	3	1
450	к истории	1	1
451	почти не	1	1
452	сам и	1	1
453	не выступает	1	1
454	этому пути	1	1
455	в черновиках	1	1
456	они уже	3	1
457	от себя	1	1
458	могло бы	1	1
459	это своеобразие	1	1
460	и политический	1	1
461	одном из	2	1
462	поэтому в	2	1
463	но во	1	1
464	творчества и	2	1
465	друг другу	2	1
466	что настоящей	1	1
467	не могли	2	1
468	бы быть	1	1
469	важно лишь	1	1
470	по себе	7	1
471	даже в	2	1
472	наказания в	1	1
473	особенно хорошо	1	1
474	не раз	2	1
475	не о	1	1
476	может служить	1	1
477	дело в	1	1
478	на него	2	1
479	которого он	1	1
