N	3gram	Vygotskiy__2	Istorich
1	и т д	2	22
2	мы видим что	2	8
3	не может быть	8	7
4	тем не менее	4	6
5	более или менее	1	5
6	с другой стороны	2	5
7	до сих пор	5	5
8	мы увидим что	1	5
9	с одной стороны	1	4
10	на то что	6	4
11	в том что	17	4
12	то же самое	6	3
13	точно так же	3	3
14	то время как	2	3
15	в то время	3	3
16	в связи с	1	3
17	друг с другом	1	3
18	надо сказать что	2	3
19	с того что	1	3
20	о том что	4	3
21	можно было бы	4	3
22	в зависимости от	1	2
23	бы то ни	2	2
24	но и в	1	2
25	на этот вопрос	2	2
26	вместе с тем	1	2
27	и тем не	1	2
28	так же как	4	2
29	здесь мы имеем	1	2
30	то ни было	1	2
31	же самое что	2	2
32	как будто бы	1	2
33	в отличие от	1	2
34	все же не	1	2
35	один и тот	1	2
36	и когда он	2	2
37	само по себе	3	2
38	и должен быть	1	2
39	с самого начала	1	2
40	за тридевять земель	1	2
41	по этому поводу	1	2
42	и тот же	1	2
43	том что она	3	1
44	до наших дней	1	1
45	поставлен перед необходимостью	1	1
46	если бы в	1	1
47	идет только о	1	1
48	все дело в	1	1
49	мы никогда не	1	1
50	не зависит от	1	1
51	это было бы	2	1
52	подобно тому как	2	1
53	в этом смысле	1	1
54	никак не может	1	1
55	о том как	1	1
56	в этом случае	1	1
57	в силу того	1	1
58	же как и	1	1
59	как раз наоборот	1	1
60	сами по себе	3	1
61	при этом он	1	1
62	т д мы	1	1
63	только то что	1	1
64	к тому или	1	1
65	но он не	1	1
66	и т п	8	1
67	такая точка зрения	1	1
68	за то что	1	1
69	не только все	1	1
70	указанием на то	1	1
71	в противном случае	1	1
72	же как нельзя	1	1
73	в том случае	4	1
74	редко и что	1	1
75	и они-то и	1	1
76	все эти вещи	1	1
77	едва ли не	1	1
78	пролить свет на	1	1
79	приводит к тому	1	1
80	а не только	1	1
81	именно потому что	1	1
82	бы так же	1	1
83	в том чтобы	3	1
84	дело не с	1	1
85	тому или иному	2	1
86	то что она	3	1
87	таким образом и	3	1
88	ответ на этот	1	1
89	если взглянуть на	1	1
90	она никогда не	1	1
91	только из анализа	1	1
92	в том как	1	1
93	приблизительно так же	1	1
94	он должен был	1	1
95	а не как	1	1
96	в одном случае	1	1
97	не в том	2	1
98	и точно так	1	1
99	не могут быть	1	1
100	та же самая	1	1
101	мы не найдем	1	1
102	но так как	2	1
103	лишь тогда когда	1	1
104	по себе не	1	1
105	мы могли бы	1	1
106	силу того что	1	1
107	есть не что	1	1
108	таким образом в	2	1
109	жизнь так и	1	1
110	не само по	1	1
111	до тех пор	1	1
112	на другом материале	1	1
113	именно из этого	1	1
114	одной стороны оно	1	1
115	никогда не может	3	1
116	в первом случае	1	1
117	того или иного	2	1
118	мы знаем что	4	1
119	легко заметить что	1	1
120	не только на	1	1
121	что иное как	1	1
122	если бы не	1	1
123	по себе но	1	1
124	после того как	1	1
125	может быть признано	1	1
126	к тому что	2	1
127	не значит что	1	1
128	не что иное	1	1
129	и что он	1	1
130	может быть объяснено	1	1
131	то же что	2	1
132	для того чтобы	13	1
133	ясно что это	1	1
134	что и в	3	1
135	по себе а	1	1
136	в этом отношении	5	1
