N	3gram	Bakhtin_Fr_8	Myshleni
1	с точки зрения	2	21
2	для того чтобы	2	18
3	в том что	6	13
4	не только не	2	9
5	по сравнению с	1	7
6	с самого начала	1	7
7	по отношению к	1	5
8	то же самое	1	5
9	в данном случае	2	5
10	с одной стороны	2	5
11	в самом деле	1	4
12	вместе с тем	1	4
13	не может быть	2	4
14	заключается в том	1	4
15	о том что	2	4
16	состоит в том	1	3
17	одной стороны и	1	3
18	до сих пор	8	3
19	в этом отношении	1	3
20	и то что	1	3
21	мы не можем	1	3
22	в самом начале	1	3
23	можно сказать что	2	3
24	как и в	4	3
25	как мы видели	2	3
26	том что она	1	2
27	прежде всего в	1	2
28	на самом деле	1	2
29	по своему значению	1	2
30	в известном смысле	1	2
31	в той же	3	2
32	в отличие от	1	2
33	в большинстве случаев	6	2
34	в то время	2	2
35	и является в	1	2
36	и вместе с	1	2
37	мы стремились показать	1	2
38	таким образом в	1	2
39	друг с другом	1	2
40	стремились показать что	1	2
41	стороны и все	1	1
42	это нашло свое	1	1
43	выражение и в	1	1
44	а следовательно и	1	1
45	мы видим в	1	1
46	сказать что в	1	1
47	в которой он	1	1
48	тем же законам	1	1
49	совершенно иначе чем	1	1
50	того чтобы показать	1	1
51	подобно тому как	1	1
52	в том числе	3	1
53	и до конца	4	1
54	в этом смысле	1	1
55	самом же деле	1	1
56	том что это	1	1
57	речи и к	1	1
58	и в современной	1	1
59	том числе и	2	1
60	можно было бы	1	1
61	как мы уже	2	1
62	что все это	2	1
63	все это черты	1	1
64	она должна была	1	1
65	вещи и ее	1	1
66	начала и до	3	1
67	если бы мы	1	1
68	но при этом	1	1
69	и в этом	1	1
70	во всех этих	1	1
71	никогда не может	1	1
72	потому что в	1	1
73	с другой стороны	2	1
74	мы уже говорили	7	1
75	сказать что внутренняя	1	1
76	к которой мы	1	1
77	один из моментов	1	1
78	вместо того чтобы	1	1
79	потому что они	1	1
80	на вопрос о	1	1
81	на самом же	1	1
82	к другу и	1	1
83	друг к другу	1	1
84	может и не	1	1
85	том же самом	1	1
86	так и в	1	1
87	включает в себя	1	1
88	той или иной	1	1
89	устной речи и	1	1
90	после того как	1	1
91	иначе чем это	1	1
92	в то же	10	1
