N	2gram	Voloshinov_1	Psycholo
1	в том	6	37
2	и в	19	32
3	и что	1	22
4	том что	3	21
5	потому что	1	21
6	таким образом	17	21
7	то что	8	21
8	что в	4	20
9	может быть	26	18
10	так же	7	18
11	точки зрения	34	17
12	что и	2	17
13	не может	24	17
14	самом деле	10	16
15	того чтобы	5	14
16	то же	7	13
17	в этом	16	13
18	при этом	8	13
19	для того	4	13
20	что он	2	13
21	в самом	10	12
22	не только	8	12
23	по себе	4	12
24	если мы	11	12
25	так как	2	12
26	было бы	4	11
27	с тем	1	11
28	в основе	2	11
29	с точки	20	10
30	при помощи	1	10
31	но и	8	10
32	как и	12	10
33	и не	26	10
34	как в	4	9
35	никогда не	2	9
36	тем что	2	9
37	что все	2	9
38	в своих	2	9
39	той же	2	8
40	что это	1	8
41	не в	5	8
42	не менее	4	8
43	того что	3	8
44	в сущности	3	7
45	и как	3	7
46	все эти	7	7
47	ясно что	5	7
48	и его	19	7
49	к тому	2	7
50	можно было	2	7
51	только в	9	7
52	мы знаем	5	7
53	что для	1	7
54	а не	7	7
55	сказать что	4	7
56	в этой	1	6
57	целый ряд	3	6
58	он не	3	6
59	если бы	2	6
60	формы и	3	6
61	те же	5	6
62	о том	2	6
63	тот же	4	6
64	как бы	15	6
65	же самое	3	6
66	на самом	3	5
67	исходит из	1	5
68	и на	4	5
69	только на	4	5
70	на все	1	5
71	далеко не	4	5
72	все это	3	5
73	в то	3	5
74	в ней	4	5
75	и даже	2	5
76	до сих	8	5
77	отнюдь не	6	5
78	сих пор	8	5
79	как раз	2	5
80	этом отношении	3	5
81	ту же	2	4
82	же как	2	4
83	столь же	1	4
84	в чем	2	4
85	с этим	4	4
86	все же	8	4
87	в действительности	2	4
88	в целом	1	4
89	и те	7	4
90	в нем	10	4
91	к одному	4	4
92	одной и	2	4
93	и по	1	4
94	и с	2	4
95	и тем	1	4
96	в данном	4	4
97	и той	2	4
98	образом и	1	4
99	которые в	1	4
100	и более	2	4
101	тому что	2	4
102	не имеет	3	4
