N	3gram	Bakhtin_Pr_1	KulturaY
1	для того чтобы	2	15
2	в том что	7	15
3	с точки зрения	15	9
4	в том чтобы	1	8
5	по отношению к	11	8
6	в самом деле	2	7
7	с другой стороны	2	6
8	о том что	2	5
9	в зависимости от	3	5
10	в этом отношении	5	5
11	по крайней мере	2	5
12	во всяком случае	3	5
13	до сих пор	2	4
14	не в том	1	4
15	том что он	4	4
16	в этом смысле	9	3
17	того или иного	1	3
18	можно было бы	3	3
19	и тогда когда	1	3
20	не потому что	2	3
21	не может быть	3	3
22	того что в	1	2
23	на самом деле	3	2
24	в том и	1	2
25	потому что не	1	2
26	отсюда следует что	1	2
27	так и в	1	2
28	именно в том	2	2
29	а в том	1	2
30	то же время	7	2
31	заключается в том	2	2
32	хотя бы и	2	2
33	этой точки зрения	1	2
34	но все же	1	2
35	в то же	7	2
36	к тому что	1	2
37	потому что он	2	1
38	что я называю	1	1
39	он должен быть	1	1
40	это и было	1	1
41	свое выражение в	1	1
42	так и не	1	1
43	себя самого и	1	1
44	как раз и	1	1
45	и в той	1	1
46	и в то	3	1
47	сами по себе	3	1
48	между собою в	1	1
49	прежде всего то	1	1
50	можно говорить о	1	1
51	в отличие от	2	1
52	и не столь	1	1
53	в себе и	1	1
54	а вместе с	1	1
55	уже само по	1	1
56	в письме к	1	1
57	на этот вопрос	1	1
58	имеет смысл лишь	1	1
59	здесь действительно не	1	1
60	в противном случае	1	1
61	то что обычно	1	1
62	с этой точки	1	1
63	позицию по отношению	1	1
64	которые могли бы	1	1
65	для своего времени	1	1
66	того что он	1	1
67	в первом случае	1	1
68	не только в	1	1
69	тех или иных	1	1
70	во всех этих	1	1
71	притом не только	1	1
72	к своему предмету	1	1
73	это не значит	2	1
74	а вовсе не	1	1
75	та или иная	1	1
76	но и с	1	1
77	само по себе	2	1
78	так же как	1	1
79	себя самого это	1	1
80	и больше всего	1	1
81	что он есть	2	1
82	как будто и	1	1
83	между тем как	4	1
84	но с другой	1	1
85	одно из самых	1	1
86	смысле этого слова	1	1
87	тем более что	1	1
88	его романической композиции	1	1
89	в большинстве случаев	2	1
90	и не потому	1	1
91	также что все	1	1
92	в братьях карамазовых	1	1
93	было бы сказать	1	1
94	подходит именно к	1	1
95	потому что она	2	1
96	не сделал в	1	1
97	все то что	3	1
98	точно так же	1	1
99	что и в	1	1
100	и лишает их	1	1
