N	3gram	Losev_Dial_2	Problema
1	о том что	4	14
2	тем не менее	2	12
3	в таком случае	3	10
4	во всяком случае	2	10
5	вовсе не есть	2	10
6	в конце концов	1	7
7	то что мы	1	7
8	и то что	1	7
9	по крайней мере	9	6
10	так или иначе	2	6
11	и т д	15	6
12	в этом смысле	1	5
13	в данном случае	2	5
14	с одной стороны	1	5
15	в связи с	4	5
16	как будто бы	3	5
17	того или иного	1	5
18	с другой стороны	4	5
19	то же самое	2	5
20	это то что	1	4
21	более или менее	2	4
22	до сих пор	2	4
23	говоря уже о	2	4
24	не есть только	3	4
25	ни в каком	3	4
26	до тех пор	1	4
27	в то же	3	4
28	есть прежде всего	1	4
29	сама по себе	7	4
30	той или другой	3	4
31	в том что	6	4
32	не говоря уже	2	4
33	что иное как	3	3
34	одной стороны и	1	3
35	но и в	1	3
36	только то что	4	3
37	точно так же	1	3
38	и в частности	2	3
39	в каком-то смысле	2	3
40	не есть ни	6	3
41	и в этом	1	3
42	тех или других	2	3
43	или по крайней	2	3
44	в каком случае	2	3
45	не может быть	3	3
46	есть не что	2	3
47	и что такое	1	3
48	это значит что	8	3
49	можно сказать что	3	3
50	не что иное	3	3
51	все на свете	4	3
52	как же это	2	3
53	только тогда когда	4	3
54	крайней мере в	2	2
55	имея в виду	1	2
56	по себе вовсе	1	2
57	как только мы	1	2
58	то это значит	1	2
59	так же и	1	2
60	том что в	1	2
61	на самом деле	1	2
62	в самом деле	3	2
63	так что в	1	2
64	можно ли сказать	1	2
65	ли сказать что	1	2
66	имеется в виду	2	2
67	да и то	1	2
68	с самого начала	2	2
69	сами по себе	3	2
70	бы то ни	1	2
71	может быть только	2	2
72	то или иное	4	2
73	содержит в себе	3	2
74	может быть и	3	2
75	не только в	2	2
76	само по себе	2	2
77	ведь мы же	2	2
78	по себе и	1	2
79	когда мы говорим	1	2
80	такое положение дела	1	2
81	того или другого	1	2
82	заключается в том	1	2
83	это и есть	1	2
84	та или иная	2	2
85	связи с этим	1	2
86	и независимо от	1	2
87	а не просто	1	2
88	вопрос о том	1	2
89	несмотря на всю	1	2
90	подобно тому как	1	2
91	и прежде всего	2	2
92	каком случае не	1	2
93	взятые сами по	1	2
94	не есть просто	1	2
95	что имеется в	2	1
96	не может не	3	1
97	но как раз	1	1
98	а в конце	1	1
99	в той или	2	1
100	сказать что он	1	1
101	только потому что	1	1
102	на свете существует	1	1
103	того что в	1	1
104	то ни стало	1	1
105	но только не	1	1
106	но и необходима	1	1
107	иметь в виду	2	1
108	с первого взгляда	2	1
109	ни в каких	1	1
110	это было бы	1	1
111	но даже и	1	1
112	мере в том	1	1
113	все это есть	1	1
114	тогда получится что	1	1
115	будет ли она	1	1
116	о том как	1	1
117	важно то что	1	1
118	же как и	1	1
119	обратим внимание на	1	1
120	только возможна но	1	1
121	во что бы	1	1
122	и не только	5	1
123	и во многих	1	1
124	видно что в	1	1
125	он не был	1	1
126	и не может	1	1
127	в зависимости от	2	1
128	вовсе не значит	1	1
129	сказать несколько слов	1	1
130	на самом же	1	1
131	в этом отношении	1	1
132	главное это то	1	1
133	что не только	1	1
134	с тем чтобы	1	1
135	что в нем	2	1
136	что она не	1	1
137	и все на	2	1
138	но это не	2	1
139	как мы уже	1	1
140	тем или другим	2	1
141	тогда когда есть	1	1
142	нами раньше как	1	1
143	сразу и одновременно	1	1
144	что все на	1	1
145	то и другое	1	1
146	вместе с тем	1	1
147	не то что	1	1
148	эти понятия и	1	1
149	ни в какой	2	1
150	говорить не о	1	1
151	и в то	1	1
152	же это может	1	1
153	каком смысле не	1	1
154	же в таком	1	1
155	это может быть	1	1
156	что бы то	1	1
157	что не есть	1	1
158	то время как	3	1
159	что это за	2	1
160	так же как	1	1
161	но как только	1	1
162	в одно время	2	1
163	есть тоже результат	1	1
164	сих пор мы	1	1
165	может содержать в	3	1
166	на первый взгляд	1	1
167	и то же	4	1
168	многих отношениях даже	1	1
169	можно только тогда	1	1
170	время содержит в	1	1
171	как и вообще	1	1
172	что оба они	1	1
173	котором уже нельзя	1	1
174	в последнее время	1	1
175	при этом условии	2	1
176	да и тут	1	1
177	все более и	1	1
178	то вовсе не	1	1
179	сейчас мы можем	1	1
180	мы отнюдь не	1	1
181	хотя бы например	1	1
182	в предыдущем изложении	1	1
183	в каком смысле	1	1
184	не есть какая-нибудь	1	1
185	самом же деле	1	1
186	не только возможна	1	1
187	потому что они	2	1
188	нет никакой возможности	1	1
189	совмещает в себе	1	1
190	да и не	1	1
191	нельзя сказать что	2	1
192	о котором уже	1	1
193	то не только	1	1
194	в данном месте	1	1
195	от того что	2	1
196	в подлинном смысле	1	1
197	не потому что	6	1
198	в то время	3	1
199	говорить о том	1	1
200	об этом мы	1	1
201	к выводу что	1	1
202	мы должны сказать	1	1
203	ни с чем	1	1
204	не только на	1	1
205	содержать в себе	4	1
206	более и более	1	1
207	той или иной	1	1
208	не менее в	1	1
209	но все же	1	1
210	ту или иную	1	1
211	себе вовсе не	1	1
212	о котором мы	1	1
213	ни тем более	1	1
214	в другом случае	1	1
215	о чем мы	1	1
216	в другое время	1	1
217	может быть так	1	1
218	мы говорим об	1	1
219	есть ли он	1	1
220	и когда мы	1	1
221	это вовсе не	2	1
222	во многих отношениях	1	1
223	и даже вне	1	1
224	и не очень	1	1
225	тому и другому	1	1
226	есть та или	2	1
227	он сам а	1	1
228	в свое время	1	1
229	в отдельности и	1	1
230	может быть даже	1	1
231	возможна но и	1	1
