N	2gram	Bakhtin_Fr_7	Dialekti
1	не есть	2	40
2	и не	7	30
3	и есть	3	19
4	а не	2	18
5	ничего не	4	17
6	может быть	4	17
7	то что	8	16
8	стало быть	1	15
9	и в	41	15
10	как бы	7	14
11	точки зрения	5	14
12	не имеет	3	14
13	так как	3	14
14	что это	4	13
15	по себе	1	13
16	того что	2	13
17	это не	6	12
18	в этом	15	11
19	и вот	2	11
20	в том	11	11
21	прежде всего	11	11
22	не может	3	11
23	и все	14	11
24	том что	4	10
25	в основе	1	10
26	потому что	5	10
27	с ее	3	10
28	это и	1	9
29	то же	13	9
30	мы не	2	9
31	было бы	4	9
32	с точки	3	9
33	в виду	4	9
34	и что	1	9
35	уже не	2	9
36	все это	10	9
37	что иное	1	8
38	в чем	2	8
39	не в	9	8
40	в себе	11	8
41	не только	5	8
42	ни в	6	8
43	и это	5	8
44	и о	1	8
45	и ее	2	8
46	иное как	1	8
47	не что	1	8
48	должна быть	1	7
49	не просто	2	7
50	что именно	1	7
51	он есть	1	7
52	как и	14	7
53	и его	9	7
54	только в	6	7
55	или в	2	7
56	что он	3	7
57	что в	9	7
58	перед нами	2	6
59	хотя и	4	6
60	и тем	1	6
61	в то	10	6
62	же время	9	6
63	что и	5	6
64	так что	1	6
65	вовсе не	7	6
66	и даже	1	6
67	нет ничего	1	6
68	в результате	2	6
69	тем более	1	6
70	сказать что	1	6
71	той же	3	5
72	мы имеем	2	5
73	в сущности	4	5
74	и на	4	5
75	быть в	1	5
76	с его	2	5
77	в своем	9	5
78	учение о	2	5
79	в нем	7	5
80	есть не	2	5
81	в жизни	1	5
82	же это	1	5
83	что я	1	5
84	в ней	5	5
85	но только	1	5
86	я не	3	5
87	в каком	1	5
88	таким образом	19	5
89	как только	1	5
90	о том	6	5
91	в себя	2	5
92	так и	10	5
93	другими словами	2	5
94	именно в	2	5
95	в свете	3	5
96	если мы	1	5
97	не говорит	1	5
98	и для	5	5
99	есть то	2	5
100	также и	2	4
101	или по	1	4
102	что они	1	4
103	в этой	13	4
104	в течение	2	4
105	и как	2	4
106	с их	1	4
107	не как	1	4
108	в силу	1	4
109	и с	4	4
110	этом смысле	1	4
111	с тем	1	4
112	и уже	1	4
113	мир и	1	4
114	она не	1	4
115	видим что	1	4
116	ничего общего	1	4
117	что все	2	4
118	еще не	2	4
119	в его	12	4
120	оказывается что	3	4
121	мы видим	6	4
122	с ними	3	4
123	есть в	6	4
124	в одном	3	4
125	так же	5	4
126	в особенности	2	4
127	но это	3	4
128	один из	1	4
129	лишь как	1	4
