N	3gram	Bakhtin_Pr_2	Psycholo
1	в самом деле	3	18
2	на то что	2	12
3	в том что	4	11
4	и в самом	2	10
5	с точки зрения	9	9
6	для того чтобы	1	8
7	мы видим что	1	7
8	с самого начала	1	6
9	до сих пор	2	5
10	с другой стороны	1	5
11	и в этом	6	3
12	там где она	2	3
13	мы уже говорили	2	3
14	о том что	3	3
15	на самом деле	1	2
16	в наше время	1	2
17	мы старались показать	1	2
18	то время как	1	2
19	не совпадает с	1	2
20	в данном случае	1	2
21	смысле этого слова	2	2
22	и как бы	2	2
23	что у него	1	2
24	то что он	1	2
25	я не могу	1	2
26	потому что они	2	2
27	в лучшем случае	1	2
28	в то время	1	2
29	в том смысле	1	2
30	как мы видели	3	2
31	то все же	1	1
32	того о чем	1	1
33	и в сущности	1	1
34	но все же	2	1
35	не так как	1	1
36	и в своей	1	1
37	своим героям и	1	1
38	более или менее	1	1
39	как и всякое	1	1
40	имеем в виду	2	1
41	в том и	1	1
42	нам кажется что	1	1
43	в самом содержании	1	1
44	он не может	1	1
45	в зависимости от	3	1
46	что он не	1	1
47	в отличие от	1	1
48	в котором они	1	1
49	я говорю о	1	1
50	к своим героям	1	1
51	не было бы	1	1
52	в этом отношении	2	1
53	можно было бы	1	1
54	это вовсе не	2	1
55	но конечно не	1	1
56	что дело идет	1	1
57	так сказать в	1	1
58	уже говорили что	1	1
59	что тут не	1	1
60	и в своих	1	1
61	там где он	1	1
62	все эти три	1	1
63	не потому что	1	1
64	дело идет о	2	1
65	как один из	1	1
66	в обычном смысле	1	1
67	в которой они	1	1
68	дело далеко не	2	1
69	точки зрения а	1	1
70	каждый из них	1	1
71	что он видит	1	1
72	что он всецело	1	1
73	перед нами в	2	1
74	в целом ряде	2	1
75	мере в какой	1	1
76	как только она	1	1
77	и той же	1	1
78	самом деле в	1	1
79	этой точки зрения	2	1
80	старались показать что	1	1
81	по сравнению с	2	1
82	не кто иной	1	1
83	таким образом мы	1	1
84	в жизни а	1	1
85	мы можем сказать	2	1
86	не имеет с	1	1
87	он как бы	1	1
88	можно сказать что	2	1
89	смысле то есть	1	1
90	как бы в	2	1
91	я не только	1	1
92	одной и той	1	1
93	потому что она	1	1
94	в предисловии к	1	1
95	положение в котором	2	1
96	вовсе не является	1	1
97	того как мы	1	1
98	не может быть	6	1
99	в высшей степени	1	1
100	она не может	2	1
101	подобно тому как	2	1
102	к тому же	1	1
103	уже с самого	1	1
104	этот вопрос имеет	1	1
105	кто иной как	1	1
