N	2gram	Vygotskiy__1	FransuaR
1	и в	31	40
2	то есть	26	18
3	и его	7	17
4	прежде всего	4	16
5	в этом	12	15
6	не только	13	13
7	в его	6	13
8	и не	16	13
9	вовсе не	6	12
10	что в	23	12
11	как и	16	11
12	но и	2	11
13	таким образом	20	10
14	как мы	2	10
15	в сущности	10	9
16	он не	3	9
17	в них	2	9
18	может быть	22	9
19	и все	5	9
20	той же	3	8
21	и на	1	8
22	отношение к	2	8
23	и с	2	8
24	в эпоху	1	8
25	в том	30	8
26	у него	4	8
27	но в	3	8
28	то же	5	7
29	в своем	3	7
30	в виду	4	7
31	в ту	1	7
32	в одном	2	7
33	и др	1	7
34	в духе	1	7
35	во всех	1	6
36	в самом	11	6
37	в этих	4	6
38	в то	5	6
39	связи с	1	6
40	и других	3	6
41	мы еще	1	6
42	до конца	6	6
43	в той	1	6
44	он говорит	1	6
45	в своей	3	6
46	к этому	4	6
47	в нем	2	5
48	со всеми	4	5
49	в основе	2	5
50	и для	5	5
51	в особенности	1	5
52	те же	4	5
53	связаны с	1	5
54	в литературе	1	5
55	мы видим	5	5
56	для него	1	5
57	то что	32	5
58	не было	3	5
59	а не	13	5
60	в связи	2	5
61	как раз	2	5
62	в своих	4	5
63	смысле слова	3	4
64	жизни и	3	4
65	из всех	2	4
66	в ней	1	4
67	в мире	1	4
68	было бы	6	4
69	ни в	9	4
70	и вы	1	4
71	том что	16	4
72	в их	1	4
73	даже в	2	4
74	того чтобы	7	4
75	в области	11	4
76	у нас	4	4
77	о том	7	4
78	и о	4	4
79	роль в	3	4
80	особенно в	1	4
81	и здесь	2	4
82	а также	1	4
83	и во	2	4
84	один из	4	4
85	только на	3	4
86	из них	2	4
87	так как	18	4
88	за этим	1	4
89	и даже	6	4
90	до сих	3	4
91	здесь в	1	4
92	и потому	2	4
93	сих пор	3	4
94	все это	8	4
95	почти вовсе	1	4
96	самом деле	9	3
97	на самом	2	3
98	и есть	5	3
99	с его	1	3
100	отличие от	4	3
101	в этой	3	3
102	и как	2	3
103	и наконец	1	3
104	и к	3	3
105	истины и	1	3
106	всей системы	1	3
107	в себе	4	3
108	при этом	19	3
109	для понимания	1	3
110	об этом	1	3
111	эти моменты	1	3
112	мы видели	2	3
113	в отличие	3	3
114	их в	2	3
115	я вас	1	3
116	вплоть до	1	3
117	в таких	1	3
118	дело не	1	3
119	одна из	4	3
120	во всем	3	3
121	о нем	1	3
122	но все	1	3
123	в ее	5	3
124	если бы	6	3
125	никак не	4	3
126	в значительной	1	3
127	между тем	4	3
128	нуждается в	3	3
129	что и	13	3
130	во всей	1	3
131	в свете	1	3
132	и следовательно	2	3
133	еще не	1	3
134	только в	14	3
135	так и	3	3
136	же и	1	3
137	одно из	2	3
138	не так	1	3
139	мы находим	1	3
140	в конце	3	3
141	в других	1	3
142	для того	6	3
143	сказать что	7	3
144	там где	4	3
145	для этой	1	3
146	научного изучения	2	3
147	в частности	3	3
148	не может	17	3
149	вместе с	8	3
150	как в	9	3
151	во все	1	3
152	как бы	5	3
153	хотя он	1	3
154	в более	1	3
155	и от	2	3
156	но это	3	3
157	а в	6	3
158	между ними	1	3
159	к этой	2	3
160	том числе	1	3
161	например в	3	2
162	он также	1	2
163	связана с	1	2
164	того же	2	2
165	это и	3	2
166	тем же	3	2
167	из самых	1	2
168	по преимуществу	1	2
169	и этот	1	2
170	с в	3	2
171	мы не	12	2
172	при анализе	1	2
173	на тему	1	2
174	хотя бы	1	2
175	и был	1	2
176	на такой	1	2
177	быть в	2	2
178	в последних	1	2
179	но не	3	2
180	думать что	1	2
181	что он	7	2
182	все же	5	2
183	и той	3	2
184	его к	1	2
185	имеет в	2	2
186	в которой	4	2
187	в целом	5	2
188	из этих	6	2
189	выражение в	1	2
190	своем романе	1	2
191	и если	4	2
192	к тем	1	2
193	на его	1	2
194	как он	2	2
195	и еще	1	2
196	не к	1	2
197	в корне	1	2
198	и вот	3	2
199	одной и	4	2
200	для всей	1	2
201	форму и	2	2
202	ни одной	1	2
203	далеко не	2	2
204	в общей	1	2
205	характер и	1	2
206	точки зрения	15	2
207	уже к	1	2
208	в котором	4	2
209	представление о	3	2
210	он дает	1	2
211	в условиях	1	2
212	жизни с	1	2
213	своего рода	1	2
214	одном из	2	2
215	том же	2	2
216	и очень	2	2
217	повсюду мы	1	2
218	не менее	2	2
219	как о	1	2
220	считает что	1	2
221	дело в	1	2
222	этом отношении	2	2
223	и такие	1	2
224	числе и	1	2
225	должны быть	3	2
226	они и	1	2
227	и это	3	2
228	на основе	2	2
229	следовательно и	1	2
230	времени и	1	2
231	одного из	1	2
232	здесь нет	1	2
233	по сравнению	1	2
234	поэтому в	1	2
235	можно сказать	1	2
236	основе своей	1	2
237	с другой	5	2
238	нас в	2	2
239	это не	1	2
240	для установления	1	2
241	в большей	1	2
242	к нему	2	2
243	как нечто	1	2
244	и так	4	2
245	который в	3	2
246	включает в	1	2
247	но как	2	2
248	и ее	1	2
249	конечно не	1	2
250	и у	4	2
251	уже в	3	2
252	слова в	3	2
253	в нашей	1	2
254	мы знаем	3	2
255	в системе	1	2
256	со всем	1	2
257	именно в	1	2
258	еще и	1	2
259	была и	1	2
260	что для	2	2
261	о чем	2	2
262	очень часто	4	2
263	все то	3	2
264	с этим	3	2
265	ни от	1	2
266	к жизни	2	2
267	сравнению с	1	2
268	это есть	5	2
269	образ и	2	2
270	из этой	1	2
271	в состоянии	3	2
272	смысл в	1	2
273	этого слова	4	2
274	его творчество	1	2
275	слова и	1	2
276	в книге	2	2
277	потому что	10	2
278	гораздо больше	1	2
279	одной из	1	2
280	одновременно и	1	2
281	мы увидим	4	2
282	из этого	2	2
283	всегда была	1	2
284	и другие	4	2
285	это в	2	2
286	все что	3	2
287	границы между	1	1
288	говоря о	1	1
289	и т	26	1
290	совершенно справедливо	1	1
291	художественного произведения	17	1
292	что образ	2	1
293	его школы	1	1
294	утверждение что	1	1
295	века но	1	1
296	области литературы	1	1
297	не плакать	1	1
298	основе всех	1	1
299	от самого	1	1
300	из его	3	1
301	почти всегда	3	1
302	в нашу	1	1
303	все те	1	1
304	собственном смысле	3	1
305	с таким	11	1
306	одним и	1	1
307	в несколько	1	1
308	есть не	2	1
309	на тех	1	1
310	мы имеем	4	1
311	социальной и	3	1
312	науки и	1	1
313	на эти	2	1
314	не была	1	1
315	книг во	1	1
316	почти все	2	1
317	есть нечто	2	1
318	который был	1	1
319	что иное	1	1
320	принадлежит к	1	1
321	этого целого	1	1
322	свою особую	1	1
323	целом не	2	1
324	вместо того	1	1
325	с но	1	1
326	но даже	2	1
327	мы ее	1	1
328	на которых	1	1
329	чтобы проверить	1	1
330	на другом	1	1
331	литературы и	1	1
332	меньше чем	1	1
333	всегда можно	1	1
334	между собой	1	1
335	иное как	1	1
336	не найдем	1	1
337	повсюду в	1	1
338	это действительно	1	1
339	бы то	1	1
340	не смеяться	1	1
341	тем как	1	1
342	это имеет	2	1
343	а следовательно	1	1
344	видели что	2	1
345	очень важным	1	1
346	то он	1	1
347	о смерти	1	1
348	и всякий	2	1
349	и неизменной	1	1
350	иметь дело	1	1
351	нет и	1	1
352	что они	2	1
353	относится к	1	1
354	направлении к	1	1
355	в одной	3	1
356	та особая	1	1
357	в художественном	3	1
358	далее мы	1	1
359	перед нами	1	1
360	виду и	1	1
361	смысле этого	2	1
362	когда он	2	1
363	говорит что	5	1
364	и каждое	1	1
365	не являются	1	1
366	себе не	3	1
367	бы и	2	1
368	что это	6	1
369	самым существенным	1	1
370	представляет собой	2	1
371	в тех	1	1
372	в известном	2	1
373	это тот	1	1
374	им в	3	1
375	и тот	2	1
376	творчество и	1	1
377	во многих	1	1
378	находит только	1	1
379	по словам	1	1
380	в первых	1	1
381	оно было	2	1
382	и легко	1	1
383	из учеников	1	1
384	с он	1	1
385	моменты которые	1	1
386	он должен	1	1
387	но прежде	1	1
388	том чтобы	7	1
389	в первом	1	1
390	в трех	2	1
391	и существенно	1	1
392	теории и	1	1
393	подобно тому	5	1
394	что ни	1	1
395	что может	1	1
396	и по	3	1
397	или иных	2	1
398	в основу	2	1
399	такого же	1	1
400	что почти	1	1
401	мы его	1	1
402	могла бы	1	1
403	как они	2	1
404	а затем	1	1
405	этом суждении	1	1
406	главным образом	2	1
407	употребленные в	1	1
408	в совершенно	4	1
409	есть все	1	1
410	связанных с	1	1
411	на все	1	1
412	а как	1	1
413	его в	2	1
414	заключается в	7	1
415	xvii в	1	1
416	в социальной	1	1
417	и тем	2	1
418	своей основе	1	1
419	литературы ни	1	1
420	произведение как	2	1
421	это положение	1	1
422	все равно	1	1
423	нашего исследования	3	1
424	тот самый	1	1
425	с тем	3	1
426	же где	2	1
427	и уже	1	1
428	несмотря на	5	1
429	произведения эти	1	1
430	определяют его	1	1
431	значит не	1	1
432	с такой	1	1
433	чем в	1	1
434	вкусы и	2	1
435	должно быть	1	1
436	такой же	2	1
437	над его	1	1
438	со всей	1	1
439	восприятия и	1	1
440	смыслу этого	1	1
441	и при	1	1
442	и их	2	1
443	при изучении	1	1
444	соответствующие им	1	1
445	мысли например	1	1
446	определяется и	1	1
447	нас не	1	1
448	можно найти	1	1
449	именно и	2	1
450	во времена	1	1
451	с точки	2	1
452	из которой	1	1
453	к одному	1	1
454	мысли и	2	1
455	знаем что	1	1
456	нему и	1	1
457	всякий раз	8	1
458	и представление	1	1
459	в трудах	1	1
460	образом и	1	1
461	в небольшом	1	1
462	не в	11	1
463	такую же	1	1
464	она в	2	1
465	и более	1	1
466	если хотите	1	1
467	не могли	1	1
468	что этот	1	1
469	трудно провести	1	1
470	по себе	9	1
471	этой работы	1	1
472	случае мы	1	1
473	тому что	4	1
474	мудрости и	1	1
475	роль играют	1	1
476	тем самым	2	1
477	чтобы иметь	1	1
478	имеет свое	1	1
479	с теми	2	1
480	самого начала	1	1
481	ничего не	2	1
482	мы все	2	1
483	но только	3	1
484	только не	3	1
485	никогда не	8	1
486	роман как	1	1
487	но почему	1	1
488	от окружающих	1	1
489	всего и	1	1
490	применяет к	1	1
491	в стороне	1	1
492	как она	2	1
493	все дело	2	1
494	метода и	1	1
495	уже и	2	1
496	как будто	5	1
497	понимают и	1	1
498	что на	3	1
499	художественную форму	1	1
500	одно и	1	1
501	чрезвычайно важно	1	1
502	как всякое	1	1
503	в направлении	1	1
504	наконец в	2	1
505	где начинается	3	1
506	здесь совершенно	1	1
507	нельзя указать	1	1
508	отличается от	2	1
509	сходство с	2	1
510	что оно	3	1
511	произведения которое	1	1
512	все еще	1	1
513	отказаться от	2	1
514	всегда в	1	1
515	в применении	2	1
516	оно может	1	1
517	образы и	2	1
518	нас от	1	1
519	свою очередь	1	1
520	значительной мере	1	1
521	связи со	2	1
522	законы и	1	1
523	языка и	1	1
524	в собственном	3	1
525	как по	1	1
526	изучения и	1	1
527	только то	2	1
528	в себя	2	1
529	в произведении	3	1
530	с самого	1	1
