N	3gram	Losev_Prob_2	Dialekti
1	и т д	6	15
2	не есть ни	3	9
3	в том что	4	9
4	что иное как	3	8
5	не что иное	3	8
6	по крайней мере	6	7
7	это значит что	3	7
8	не может быть	3	6
9	в то же	4	6
10	есть не что	3	5
11	есть то что	2	5
12	сама по себе	4	5
13	для того чтобы	2	5
14	в этом смысле	5	4
15	того что он	1	4
16	само по себе	2	4
17	это и есть	2	4
18	подобно тому как	2	4
19	и тем более	1	4
20	ни в каком	4	4
21	только тогда когда	3	4
22	имеется в виду	2	3
23	и той же	2	3
24	не говоря уже	4	3
25	есть прежде всего	4	3
26	говоря уже о	4	3
27	тех или других	3	3
28	то или иное	2	3
29	одной и той	2	3
30	и в этом	3	3
31	или по крайней	3	3
32	той или другой	4	3
33	на то что	4	3
34	тем более не	2	3
35	все на свете	3	3
36	не есть просто	2	3
37	представим себе что	2	2
38	как только мы	2	2
39	но только не	1	2
40	и нет ничего	1	2
41	имеет ничего общего	2	2
42	того или другого	2	2
43	о том как	1	2
44	как таковой и	1	2
45	и в то	1	2
46	хотя бы и	3	2
47	не имеет никакого	2	2
48	в собственном смысле	1	2
49	точно так же	3	2
50	тем или другим	1	2
51	то и другое	1	2
52	ту или иную	1	2
53	уже о том	1	2
54	ничего общего с	2	2
55	и все на	1	2
56	потому что мы	1	2
57	случае не есть	1	2
58	иметь в виду	1	2
59	от того что	1	2
60	то что мы	7	2
61	та или иная	2	2
62	от чего не	1	2
63	и в частности	3	2
64	ни от чего	2	2
65	не имеет ничего	2	2
66	тем не менее	12	2
67	здесь идет речь	2	1
68	имеет значение только	1	1
69	не может не	1	1
70	тот же самый	1	1
71	что она не	1	1
72	предыдущем изложении мы	1	1
73	что в этом	1	1
74	тем более ничего	1	1
75	что же такое	4	1
76	прямо сказать что	1	1
77	только потому что	1	1
78	то одно что	1	1
79	должны сказать что	1	1
80	или что оно	1	1
81	ясно что с	1	1
82	каком смысле не	1	1
83	что в данном	1	1
84	ничего не говорим	1	1
85	отличаются друг от	1	1
86	мы не могли	1	1
87	нет и никакого	1	1
88	же как и	1	1
89	тут имеется в	1	1
90	самом же деле	1	1
91	он не может	1	1
92	очень и очень	1	1
93	может быть только	2	1
94	и есть то	2	1
95	и не только	1	1
96	на первый план	3	1
97	в зависимости от	1	1
98	отдельных и специальных	1	1
99	можно говорить о	2	1
100	также и то	2	1
101	можно сказать что	3	1
102	сказать что отношения	1	1
103	можно только тогда	1	1
104	на самом же	1	1
105	значит что оно	1	1
106	и не будет	1	1
107	совершенно ясно что	1	1
108	об этой последней	1	1
109	уже не есть	1	1
110	на свете и	1	1
111	частного к общему	1	1
112	даже и это	1	1
113	тогда когда есть	1	1
114	однако все эти	1	1
115	и вовсе не	4	1
116	в том случае	2	1
117	возникает вопрос о	1	1
118	и тем не	1	1
119	и то что	7	1
120	и вообще не	1	1
121	она должна быть	1	1
122	говорить не о	1	1
123	а это значит	1	1
124	не есть только	4	1
125	что не есть	1	1
126	все что было	1	1
127	и этот момент	1	1
128	содержит в себе	2	1
129	в данном случае	5	1
130	мы впервые начинаем	1	1
131	не только в	2	1
132	не просто как	3	1
133	мы не знаем	1	1
134	в каком случае	3	1
135	что тут имеется	1	1
136	это было бы	1	1
137	только о пространстве	1	1
138	пункте нашего исследования	1	1
139	в конце концов	7	1
140	возможно только потому	1	1
141	но это будет	2	1
142	то тем самым	1	1
143	как и вообще	1	1
144	в нашем случае	1	1
145	так или иначе	6	1
146	то для чего	1	1
147	в связи с	5	1
148	же это вдруг	1	1
149	где же тут	1	1
150	это возможно только	2	1
151	мы отнюдь не	1	1
152	что содержится в	1	1
153	то ни другое	1	1
154	можно прямо сказать	1	1
155	уходит своими корнями	1	1
156	и пожалуй даже	1	1
157	своими корнями в	1	1
158	иной раз даже	1	1
159	было и не	1	1
160	т д это	1	1
161	при всех своих	1	1
162	это должно быть	1	1
163	есть ни просто	1	1
164	думает что если	1	1
165	и ни в	2	1
166	но тем не	1	1
167	то обстоятельство что	1	1
168	вовсе не есть	10	1
169	в подлинном смысле	1	1
170	а не просто	2	1
171	в этом случае	7	1
172	и та или	1	1
173	связи с этим	2	1
174	мы должны сказать	1	1
175	о том что	14	1
176	не имеет никаких	2	1
177	не говорим о	1	1
178	хотя бы в	1	1
179	не только не	2	1
180	но никак не	2	1
181	и не может	1	1
182	ни о каком	1	1
183	вопрос о том	2	1
184	содержать в себе	1	1
185	и прежде всего	2	1
186	одна из этих	1	1
187	лежащее в основе	1	1
188	но все же	1	1
189	ни с чем	1	1
190	с другой стороны	5	1
191	обязательно должны быть	1	1
192	друг от друга	2	1
193	в каком смысле	1	1
194	ни то ни	1	1
195	ни одна из	1	1
196	гораздо ближе к	1	1
197	и возможно что	1	1
198	в свете этой	1	1
199	допустим что мы	1	1
200	но это не	1	1
201	более ничего не	1	1
202	и не имеет	1	1
203	обязательно с тем	1	1
204	мы сказали что	1	1
205	есть ни то	1	1
206	которая ничего не	1	1
207	в предыдущем изложении	1	1
208	которая хотя и	1	1
209	том что тут	1	1
210	которую можно назвать	1	1
211	том случае если	1	1
212	той или иной	1	1
213	и что же	1	1
214	мы еще не	2	1
