N	4gram	Bakhtin_Pr_3	Problemy
1	в то же время	12	7
2	в кругозор самого героя	1	3
3	и в то же	5	3
4	бы то ни было	4	2
5	на вопрос кто он?	1	2
6	то же время не	2	2
7	но в то же	3	2
8	кругозор самого героя и	1	2
9	а в то же	1	2
10	к себе самому и	4	1
11	бы он ни был	3	1
12	неотразимо возвышает его ум	1	1
13	какой бы то ни	1	1
14	изменяется сравнительно с беспорядочным	1	1
15	о том что все	1	1
16	в отношении друг к	1	1
17	отношении друг к другу	1	1
18	но на самом деле	4	1
19	и в этом смысле	1	1
20	свои мысли в точку	1	1
21	из подполья не только	2	1
22	макара долгорукого и наконец	1	1
23	в его целом то	1	1
24	в речах хромоножки в	1	1
25	ум и сердце к	1	1
26	как мы уже говорили	1	1
27	и наконец в житии	1	1
28	тон рассказа изменяется сравнительно	1	1
29	тем что он есть	1	1
30	но не может быть	1	1
31	человек из подполья не	1	1
32	сердце к концу даже	1	1
33	по отношению к герою	1	1
34	и во всяком случае	1	1
35	наконец в житии зосимы	1	1
36	даже тон рассказа изменяется	1	1
37	к концу даже тон	1	1
38	потому что у вас	1	1
39	не входит в его	1	1
40	во всяком случае не	1	1
41	сравнительно с беспорядочным началом	1	1
42	не появляется в его	1	1
43	возвышает его ум и	1	1
44	его ум и сердце	1	1
45	собрать свои мысли в	1	1
46	от какой бы то	1	1
47	в его произведениях но	1	1
48	самосознание и слово героя	1	1
49	правде правда неотразимо возвышает	1	1
50	к правде правда неотразимо	1	1
51	с самого начала все	1	1
52	с беспорядочным началом его	1	1
53	рассказа изменяется сравнительно с	1	1
54	концу даже тон рассказа	1	1
55	его к тому что	1	1
56	и сердце к концу	1	1
57	правда неотразимо возвышает его	1	1
58	от записок из подполья	1	1
59	долгорукого и наконец в	1	1
60	у достоевского никогда не	1	1
61	и по отношению к	1	1
