N	2gram	Bakhtin_fo_2	FransuaR
1	и в	46	45
2	то есть	10	25
3	и т.п	2	16
4	и не	9	15
5	в этом	22	14
6	но в	10	14
7	не только	11	14
8	во всех	11	13
9	и его	12	13
10	в его	8	13
11	как бы	10	12
12	во время	10	12
13	эти образы	2	12
14	что в	5	12
15	то же	8	11
16	в своем	5	11
17	в то	5	11
18	у рабле	18	11
19	в романе	13	11
20	в нем	5	10
21	образов в	1	10
22	и с	6	10
23	как и	8	10
24	в том	10	10
25	но и	9	10
26	прежде всего	14	10
27	и питья	17	9
28	еды и	19	9
29	в эпизоде	7	9
30	же время	4	9
31	в ней	1	8
32	таким образом	3	8
33	в самой	2	8
34	как мы	6	8
35	мира и	9	8
36	жизни и	8	8
37	вовсе не	13	8
38	и др	5	8
39	так же	2	8
40	также и	4	7
41	он был	2	7
42	с его	1	7
43	мы видели	2	7
44	романе рабле	5	7
45	том что	4	7
46	не в	9	7
47	потому что	8	7
48	этих образов	2	7
49	в эпоху	4	7
50	что и	3	7
51	в конце	2	7
52	и все	6	7
53	все это	6	7
54	здесь не	2	6
55	в этой	2	6
56	он не	5	6
57	всех этих	7	6
58	весь мир	3	6
59	в них	7	6
60	того чтобы	8	6
61	связи с	8	6
62	так и	7	6
63	рабле в	11	6
64	что он	3	6
65	так как	6	6
66	для того	8	6
67	например в	1	5
68	самом деле	1	5
69	на самом	1	5
70	это и	1	5
71	здесь и	1	5
72	с ее	1	5
73	и на	7	5
74	хотя и	3	5
75	и как	3	5
76	и к	2	5
77	в себя	2	5
78	и у	5	5
79	все эти	5	5
80	на этом	2	5
81	форм и	1	5
82	его в	6	5
83	с ним	4	5
84	этом отношении	2	5
85	мы видим	2	5
86	со всеми	2	5
87	и их	4	5
88	существенную роль	1	5
89	и образов	2	5
90	в связи	8	5
91	не может	2	5
92	но это	2	5
93	от всех	1	5
94	есть и	4	5
95	мы уже	9	4
96	мы не	1	4
97	и о	2	4
98	в сущности	2	4
99	но не	5	4
100	в общем	1	4
101	кроме того	3	4
102	и питье	2	4
103	в самом	1	4
104	по своему	2	4
105	об этом	1	4
106	это было	1	4
107	не мог	2	4
108	точки зрения	10	4
109	в их	3	4
110	эпизоде с	4	4
111	дается в	2	4
112	вернемся к	3	4
113	в основе	6	4
114	у него	9	4
115	очень часто	2	4
116	и это	2	4
117	и еда	1	4
118	здесь как	1	4
119	и здесь	1	4
120	о том	4	4
121	и во	6	4
122	образов и	1	4
123	только в	11	4
124	с этим	5	4
125	характерно что	2	4
126	и даже	3	4
127	здесь в	6	4
128	сказать что	1	4
129	а не	4	4
130	его как	1	4
131	на время	1	4
132	как это	2	4
133	для рабле	2	4
134	и от	2	4
135	бы в	1	4
136	все они	3	4
137	а также	3	4
138	а в	3	4
139	как на	2	4
140	по поводу	1	4
141	такой же	1	4
142	том числе	3	4
143	права и	1	3
144	почти всегда	2	3
145	хлеб и	1	3
146	почти все	3	3
147	того же	3	3
148	и он	4	3
149	форм в	1	3
150	из этих	4	3
151	в четвертой	1	3
152	менее всего	1	3
153	как в	4	3
154	дело идет	2	3
155	в одной	2	3
156	роль играет	1	3
157	как он	2	3
158	вообще не	1	3
159	связанные с	5	3
160	и вот	2	3
161	связанных с	3	3
162	этой традиции	1	3
163	тела в	4	3
164	еда и	1	3
165	ни в	1	3
166	кн iii	4	3
167	он и	1	3
168	до сих	2	3
169	нисколько не	1	3
170	в своей	1	3
171	кн i	16	3
172	описание карнавала	1	3
173	в которых	3	3
174	от его	1	3
175	и вино	1	3
176	дело в	1	3
177	четвертой книге	1	3
178	не имеет	1	3
179	здесь же	1	3
180	что на	3	3
181	тела и	5	3
182	с полной	1	3
183	всего этого	1	3
184	телесной жизни	4	3
185	то время	1	3
186	в другом	3	3
187	этой жизни	1	3
188	этот момент	1	3
189	нуждается в	1	3
190	это не	2	3
191	именно в	2	3
192	того что	3	3
193	и прежде	3	3
194	и одновременно	1	3
195	брата жана	1	3
196	характерно для	1	3
197	словом и	2	3
198	до нас	1	3
199	поэтому и	1	3
200	для всех	1	3
201	есть в	1	3
202	в поэзии	2	3
203	для него	3	3
204	iii гл	4	3
205	в одном	7	3
206	таковы основные	1	3
207	но он	2	3
208	не было	3	3
209	еще и	1	3
210	образов но	1	3
211	о чем	3	3
212	там где	2	3
213	вместе с	9	3
214	рабле не	5	3
215	но этот	1	3
216	по существу	5	3
217	дело здесь	1	3
218	сих пор	2	3
219	и для	9	3
220	на небе	2	3
221	в пределе	1	3
222	с помощью	3	3
223	и ни	1	3
224	на этот	1	3
225	в заключение	2	3
226	и другие	3	3
227	ту же	2	2
228	можно говорить	1	2
229	чтобы не	1	2
230	в этот	3	2
231	в средние	3	2
232	и есть	2	2
233	с точки	8	2
234	и до	2	2
235	самому существу	1	2
236	и больше	1	2
237	поэзии вагантов	1	2
238	представлением о	1	2
239	говорить о	2	2
240	этих историй	1	2
241	еды питья	2	2
242	подчеркнуть что	1	2
243	это время	1	2
244	в народном	1	2
245	третьей книге	1	2
246	в различных	1	2
247	в чем	1	2
248	этого эпизода	1	2
249	в данном	2	2
250	вступают в	2	2
251	отличие от	1	2
252	нет и	3	2
253	между словом	1	2
254	образ смерти	3	2
255	в истории	4	2
256	сочетается с	1	2
257	все же	6	2
258	когда он	1	2
259	и наконец	6	2
260	может послужить	1	2
261	рабле здесь	1	2
262	от этого	2	2
263	и отчасти	1	2
264	еще один	1	2
265	им в	1	2
266	роль в	3	2
267	при этом	6	2
268	оно было	2	2
269	перестает быть	2	2
270	и связанные	1	2
271	чувствует себя	3	2
272	смертью в	1	2
273	так например	1	2
274	том же	4	2
275	этих форм	5	2
276	в будущее	1	2
277	лишь в	2	2
278	с которой	1	2
279	всеми своими	1	2
280	смеха и	2	2
281	было бы	2	2
282	смерть и	8	2
283	и смерти	1	2
284	победу над	1	2
285	рядом с	2	2
286	с тем	2	2
287	несмотря на	1	2
288	с гротескным	1	2
289	на кухне	2	2
290	народа и	1	2
291	не столько	1	2
292	образы эти	1	2
293	но эта	2	2
294	точку зрения	1	2
295	гл xxiii	2	2
296	во времени	3	2
297	в отношении	2	2
298	шутовских бубенчиков	2	2
299	i гл	15	2
300	вплоть до	2	2
301	на котором	2	2
302	если в	2	2
303	на него	1	2
304	всего существующего	2	2
305	больше чем	1	2
306	и притом	1	2
307	уже и	1	2
308	конечно и	1	2
309	с другом	4	2
310	начиная с	1	2
311	в духе	2	2
312	не могут	1	2
313	что все	2	2
314	числе и	2	2
315	к тому	3	2
316	о таких	1	2
317	в каждом	1	2
318	должен быть	1	2
319	они вовсе	1	2
320	здесь изображается	1	2
321	образы и	1	2
322	чем не	2	2
323	данном случае	1	2
324	в средневековой	2	2
325	говорили что	1	2
326	так в	1	2
327	и что	1	2
328	образы у	1	2
329	еще в	1	2
330	том как	3	2
331	жизнь и	3	2
332	самой жизни	3	2
333	свободной и	1	2
334	и вообще	1	2
335	же самое	3	2
336	особенности в	1	2
337	другом месте	2	2
338	и т.д	1	2
339	и та	2	2
340	но мы	1	2
341	можно сказать	2	2
342	в значительной	1	2
343	на всех	1	2
344	между тем	1	2
345	борьба с	3	2
346	и дурака	6	2
347	вино и	2	2
348	он хочет	1	2
349	и пьянства	5	2
350	всякого рода	1	2
351	важное значение	1	2
352	жизни она	2	2
353	ли он	1	2
354	уже говорили	4	2
355	здесь с	1	2
356	в уста	2	2
357	и жизни	1	2
358	в качестве	3	2
359	и шута	1	2
360	рабле но	2	2
361	в большинстве	3	2
362	здесь человек	1	2
363	значение и	4	2
364	шута и	8	2
365	большинстве случаев	3	2
366	дурака и	1	2
367	ведь это	1	2
368	панурга но	1	2
369	мы можем	1	2
370	может быть	7	2
371	характер носит	4	2
372	и только	2	2
373	в особенности	6	2
374	романа рабле	5	2
375	в отличие	1	2
376	мы еще	3	2
377	неразрывном единстве	1	2
378	себя и	3	2
379	образами и	1	2
380	один из	2	2
381	него не	1	2
382	и слово	1	2
383	во франции	2	2
384	эти особенности	1	2
385	в гротескном	3	2
386	площади и	1	2
387	в пределах	5	2
388	конечно не	4	2
389	обжорства и	2	2
390	во все	2	2
391	друг с	4	2
392	слова и	3	2
393	благодаря этому	1	2
394	весь эпизод	1	2
395	в условиях	1	2
396	своей жизни	2	2
397	только для	2	2
398	пор еще	1	2
399	почти вовсе	2	2
400	на рабле	1	2
401	есть здесь	1	2
402	в системе	1	2
403	то что	7	2
404	жизни в	4	2
405	к рабле	1	2
406	и чувствует	1	2
407	средние века	3	2
408	от целого	2	2
409	одновременно и	1	2
410	ко всему	1	2
411	к этому	3	2
412	воспитания гаргантюа	1	1
413	характер все	1	1
414	то на	1	1
415	необходимо отметить	1	1
416	же был	1	1
417	и обжор	1	1
418	то в	2	1
419	тем же	2	1
420	из самых	2	1
421	не имеют	1	1
422	в какой-то	1	1
423	которыми он	1	1
424	в несколько	1	1
425	а как	1	1
426	есть не	1	1
427	других представителей	1	1
428	которую мы	1	1
429	почему во	1	1
430	и иерархических	1	1
431	та же	3	1
432	что уже	1	1
433	большую роль	1	1
434	хотя какой-то	1	1
435	дан в	3	1
436	на эти	1	1
437	индивидуальное тело	1	1
438	в большом	1	1
439	в числе	1	1
440	гибели и	1	1
441	проявляется в	1	1
442	и официальной	1	1
443	более глубокий	1	1
444	чем больше	1	1
445	его вечной	1	1
446	с народом	1	1
447	кн iv	14	1
448	и глубоко	1	1
449	время в	1	1
450	тем как	1	1
451	раблезианского мира	1	1
452	не исчерпываются	1	1
453	и всего	1	1
454	землю и	1	1
455	могло быть	1	1
456	характерная для	1	1
457	но как	1	1
458	эпизод с	1	1
459	для других	3	1
460	всех приведенных	1	1
461	сохранять свое	1	1
462	друг от	2	1
463	значение имеет	2	1
464	и речи	1	1
465	дымом и	1	1
466	красота и	1	1
467	за пределы	1	1
468	что они	4	1
469	значении этих	1	1
470	в вине	1	1
471	еды в	1	1
472	весело и	1	1
473	это самое	1	1
474	характер и	1	1
475	тем больше	1	1
476	что во	1	1
477	его на	1	1
478	века и	2	1
479	прямой и	1	1
480	о жизни	1	1
481	выражении за	1	1
482	все остальные	1	1
483	самое подходящее	1	1
484	которые вместо	1	1
485	целый ряд	3	1
486	что по	1	1
487	связанный с	1	1
488	в фольклоре	2	1
489	с великаном	1	1
490	гаргантюа в	1	1
491	имеют громадное	1	1
492	зрения рабле	1	1
493	мира рабле	1	1
494	за свои	1	1
495	хотя она	1	1
496	во рту	6	1
497	бы и	1	1
498	жаркого на	1	1
499	здесь дается	2	1
500	третьей книги	5	1
501	самой природе	1	1
502	формы в	1	1
503	бы не	1	1
504	в аду	1	1
505	его а	1	1
506	идут в	1	1
507	романа но	1	1
508	в себе	4	1
509	другом случае	1	1
510	связи между	2	1
511	ее как	1	1
512	человек не	2	1
513	в наших	1	1
514	так сказать	7	1
515	носит у	1	1
516	и положительный	1	1
517	он ни	1	1
518	и еще	1	1
519	становится до	1	1
520	же это	1	1
521	не как	1	1
522	на земле	2	1
523	не могли	3	1
524	чтобы в	1	1
525	уже за	1	1
526	быть самим	1	1
527	никому не	1	1
528	монастырском винограднике	1	1
529	особенно важное	1	1
530	и по	3	1
