N	2gram	Vygotskiy__2	Istorich
1	и в	32	25
2	вместе с	2	22
3	что он	13	22
4	и т	10	20
5	т д	2	18
6	может быть	18	17
7	представление о	3	17
8	мы имеем	4	14
9	не только	12	13
10	но и	10	13
11	в его	2	12
12	так как	12	11
13	уже не	1	11
14	и не	10	11
15	в этом	13	10
16	тем что	9	10
17	все же	4	10
18	и его	7	9
19	его в	1	9
20	в виде	1	9
21	с другой	3	9
22	таким образом	21	9
23	еще не	2	8
24	и на	5	8
25	все эти	7	8
26	что в	20	8
27	на него	2	8
28	связи с	1	8
29	и что	22	8
30	мы видим	4	8
31	мы знаем	7	8
32	с тем	11	8
33	другой стороны	2	8
34	том что	21	8
35	в нем	4	7
36	как и	10	7
37	мы видели	1	7
38	потому что	21	7
39	о том	6	7
40	и здесь	2	7
41	то что	21	7
42	только в	7	7
43	с одной	1	7
44	в качестве	1	7
45	при помощи	10	7
46	одной стороны	1	7
47	этом случае	1	7
48	но это	2	7
49	в частности	3	7
50	знаем что	4	6
51	как в	9	6
52	в нее	1	6
53	это не	2	6
54	не может	17	6
55	в этих	2	6
56	не в	8	6
57	и он	3	6
58	что и	17	6
59	там где	2	6
60	прежде всего	1	6
61	могут быть	4	6
62	или в	1	6
63	в том	37	6
64	например в	3	5
65	ясно что	7	5
66	мы не	3	5
67	в ней	5	5
68	но не	2	5
69	с этим	4	5
70	что это	8	5
71	но все	1	5
72	здесь мы	2	5
73	живет в	1	5
74	видим что	3	5
75	как мы	1	5
76	мы увидим	1	5
77	связано с	1	5
78	показывает что	3	5
79	так же	18	5
80	в него	2	5
81	для нас	2	5
82	же как	4	4
83	и это	4	4
84	то же	13	4
85	в ее	2	4
86	в истории	1	4
87	его на	1	4
88	в которой	2	4
89	он не	6	4
90	за тридевять	1	4
91	не как	3	4
92	что все	9	4
93	с другими	2	4
94	и тем	4	4
95	тем не	4	4
96	не менее	8	4
97	того как	4	4
98	в некоторых	1	4
99	совершенно ясно	7	4
100	что у	5	4
101	наряду с	4	4
102	за ним	1	4
103	же можно	1	4
104	это делается	2	4
105	герой в	1	4
106	все это	5	4
107	в связи	1	4
108	из себя	2	4
109	мы должны	3	4
110	в которых	3	3
111	на дереве	1	3
112	его не	1	3
113	тридевять земель	1	3
114	или же	3	3
115	то это	3	3
116	что его	5	3
117	если в	2	3
118	и как	7	3
119	его к	1	3
120	этот случай	1	3
121	в целом	4	3
122	в этой	6	3
123	только один	1	3
124	их в	2	3
125	на этом	3	3
126	не ясно	1	3
127	в таких	1	3
128	в то	5	3
129	в русской	1	3
130	по лестнице	1	3
131	встречается в	1	3
132	для того	13	3
133	что при	9	3
134	они стали	1	3
135	того чтобы	14	3
136	в себя	1	3
137	на том	2	3
138	никогда не	9	3
139	и с	4	3
140	и вообще	2	3
141	после того	2	3
142	о нем	1	3
143	но мы	1	3
144	к нему	2	3
145	в другой	1	3
146	представления о	1	3
147	показывают что	2	3
148	в особенности	2	3
149	и из	6	3
150	сюда же	1	3
151	и все	4	3
152	и она	1	3
153	мы опять	2	3
154	в данном	4	3
155	в более	1	3
156	но когда	2	3
157	в свете	2	3
158	через реку	2	3
159	а в	4	3
160	в свою	3	3
161	состоит из	2	3
162	они не	1	3
163	ту же	4	2
164	того же	2	2
165	самом деле	16	2
166	он может	1	2
167	во сне	2	2
168	одним из	1	2
169	а как	1	2
170	на тех	3	2
171	человека и	1	2
172	животное в	1	2
173	мы и	1	2
174	время в	1	2
175	во всех	3	2
176	имеем здесь	1	2
177	другой пример	1	2
178	только тогда	1	2
179	очевидно что	2	2
180	они дают	1	2
181	когда он	10	2
182	он на	1	2
183	животных и	1	2
184	на то	11	2
185	том чтобы	3	2
186	с представлением	1	2
187	друг с	1	2
188	и по	4	2
189	так например	1	2
190	это было	3	2
191	и других	3	2
192	и мы	6	2
193	животных в	1	2
194	из нее	1	2
195	он же	1	2
196	к которым	3	2
197	которой он	1	2
198	несмотря на	4	2
199	превращение в	2	2
200	такой же	7	2
201	точки зрения	17	2
202	в своей	3	2
203	таким же	1	2
204	бы мы	1	2
205	но он	3	2
206	что этот	2	2
207	по себе	12	2
208	как можно	2	2
209	а на	4	2
210	она не	2	2
211	тогда когда	3	2
212	когда они	1	2
