N	2gram	Vygotskiy__4	Istorich
1	и в	33	28
2	и т	6	25
3	может быть	22	25
4	т д	2	22
5	а не	6	15
6	не может	10	15
7	никогда не	5	14
8	мы имеем	2	13
9	мы должны	6	13
10	для нас	7	13
11	то же	9	12
12	не только	7	12
13	что в	21	12
14	мы видим	6	11
15	только в	4	11
16	мы не	5	10
17	все же	5	10
18	и что	25	10
19	что он	20	10
20	мы увидим	2	10
21	но и	3	10
22	прежде всего	2	10
23	не в	2	9
24	так и	3	9
25	о том	20	9
26	то что	44	9
27	видим что	2	9
28	в том	21	9
29	и не	13	9
30	в этом	28	8
31	но в	2	8
32	что это	13	8
33	таким образом	13	8
34	если бы	10	8
35	в ней	6	7
36	здесь мы	3	7
37	это не	6	7
38	еще не	1	7
39	и здесь	3	7
40	этот вопрос	4	7
41	и др	1	7
42	что мы	6	7
43	так же	13	7
44	том что	22	7
45	было бы	12	7
46	в этих	1	7
47	а в	4	7
48	в этой	9	6
49	о смерти	5	6
50	его в	3	6
51	так например	4	6
52	к тому	12	6
53	что и	3	6
54	вслед за	3	6
55	так как	12	6
56	представляют собой	1	6
57	с другой	2	6
58	вместе с	8	6
59	когда он	7	6
60	например в	3	5
61	вопрос о	2	5
62	мы будем	5	5
63	что они	6	5
64	в своем	7	5
65	увидим что	3	5
66	что она	10	5
67	по существу	2	5
68	их в	3	5
69	в дальнейшем	1	5
70	можно было	4	5
71	в его	10	5
72	но не	3	5
73	показывают что	1	5
74	в одном	3	5
75	до сих	3	5
76	к которому	1	5
77	сих пор	3	5
78	или в	1	5
79	не должен	1	5
80	сказать что	13	5
81	другой стороны	2	5
82	ее в	4	5
83	и даже	1	4
84	и для	3	4
85	и на	5	4
86	то мы	1	4
87	чем это	1	4
88	не то	4	4
89	не все	2	4
90	с этим	5	4
91	представляет собой	2	4
92	все эти	6	4
93	на то	10	4
94	но все	2	4
95	об этом	4	4
96	и с	2	4
97	с тем	4	4
98	как и	5	4
99	даже в	2	4
100	на него	4	4
101	в основе	3	4
102	связи с	2	4
103	в пределах	3	4
104	так в	1	4
105	другими словами	1	4
106	того что	4	4
107	с одной	3	4
108	потому что	24	4
109	так что	7	4
110	мы знаем	2	4
111	превращается в	1	4
112	один из	2	4
113	связь с	5	4
114	одной стороны	3	4
115	там где	1	4
116	друг с	4	4
117	как будто	8	4
118	все это	13	4
119	в связи	1	4
120	это так	1	4
121	хотя бы	2	4
122	но это	1	4
123	и другие	1	4
124	также и	2	3
125	начинается с	1	3
126	время как	2	3
127	я не	4	3
128	то это	3	3
129	и он	3	3
130	по отношению	1	3
131	не просто	4	3
132	перед нами	6	3
133	могли бы	2	3
134	ход действия	3	3
135	точку зрения	1	3
136	очень много	1	3
137	при этом	2	3
138	д все	1	3
139	на этом	3	3
140	это конечно	1	3
141	в другом	1	3
142	из них	4	3
143	этот материал	4	3
144	во время	6	3
145	почти не	1	3
146	в котором	2	3
147	в их	2	3
148	тесно связаны	1	3
149	и эти	2	3
150	надо сказать	3	3
151	бы быть	1	3
152	по себе	9	3
153	в то	3	3
154	дело в	1	3
155	того как	1	3
156	однако это	1	3
157	в руки	2	3
158	с другом	4	3
159	у меня	1	3
160	есть только	2	3
161	же самое	6	3
162	должен быть	1	3
163	как мы	4	3
164	действия и	2	3
165	для этого	8	3
166	в которую	1	3
167	ли он	2	3
168	в какой	5	3
169	во всем	2	3
170	в стороне	1	3
171	должен был	3	3
172	случаи когда	1	3
173	и его	5	3
174	не можем	3	3
175	если мы	12	3
176	следовало бы	1	3
177	и их	1	3
178	то время	2	3
179	тем что	3	3
180	именно в	2	3
181	мы еще	1	3
182	на эту	1	3
183	как это	14	3
184	из которых	3	3
185	будто бы	1	3
186	отношению к	1	3
187	точно так	3	3
188	же как	3	2
189	и потому	2	2
190	и между	1	2
191	оно может	1	2
192	что если	3	2
193	что вопрос	1	2
194	когда мы	6	2
195	это время	2	2
196	большей частью	2	2
197	столь же	2	2
198	бы то	2	2
199	так если	2	2
200	во всех	2	2
201	предположим что	1	2
202	легко может	1	2
203	точка зрения	2	2
204	значение и	1	2
205	мы сейчас	2	2
206	связи и	1	2
207	относится к	1	2
208	первый взгляд	1	2
209	как в	3	2
210	один только	1	2
211	однако не	2	2
212	и как	5	2
213	в круг	2	2
214	в действительности	2	2
215	от этого	3	2
216	поэтому он	1	2
217	ходу действия	1	2
218	в целом	5	2
219	в тех	2	2
220	которые в	1	2
221	в себе	6	2
222	как он	5	2
223	и если	9	2
224	в нем	7	2
225	он не	11	2
226	всех этих	3	2
227	он должен	1	2
228	что нужно	1	2
229	и вот	6	2
230	том чтобы	4	2
231	мы получим	3	2
232	то ни	1	2
233	по смыслу	1	2
234	материала и	2	2
235	при помощи	4	2
236	и мы	15	2
