N	4gram	Vygotskiy__4	Myslijsy
1	в то же время	1	3
2	одной и той же	2	3
3	не что иное как	1	2
4	что в таком случае	1	2
5	дело в том что	1	2
6	в том и другом	1	2
7	и независимо от этого	1	1
8	можно смотреть как на	1	1
9	с психологической точки зрения	1	1
10	бы то ни было	1	1
11	с этой точки зрения	1	1
12	потому что не может	1	1
13	можно было бы сказать	1	1
14	то есть что все	1	1
15	привело к тому что	1	1
16	с другой стороны он	1	1
17	точно так же как	1	1
18	в том что при	1	1
19	заключается в том что	2	1
