N	3gram	Propp_Isto_5	Psycholo
1	для того чтобы	3	19
2	в том что	2	12
3	о том что	4	10
4	в самом деле	1	7
5	на то что	2	6
6	на самом деле	1	5
7	только после этого	1	5
8	с самого начала	1	5
9	с точки зрения	1	4
10	что он не	1	4
11	друг с другом	2	4
12	точно так же	1	3
13	здесь мы видим	1	3
14	так же как	3	3
15	в том чтобы	2	3
16	то что он	1	3
17	во всяком случае	1	3
18	до сих пор	2	3
19	с одной стороны	7	3
20	потому что он	2	2
21	уже знаем что	1	2
22	что для того	1	2
23	никак не может	1	2
24	о том как	2	2
25	сам по себе	1	2
26	во всех этих	1	2
27	вместе с тем	6	2
28	в это время	2	2
29	то время как	1	2
30	если бы мы	2	2
31	и что он	1	2
32	он знает что	1	2
33	с другой стороны	8	2
34	таким образом в	1	2
35	что может быть	1	2
36	в то время	1	2
37	может быть это	1	2
38	мы видим что	4	2
39	мы уже знаем	1	2
40	и т д	18	2
41	сказать что эта	1	1
42	мы знаем что	4	1
43	том что при	2	1
44	мы уже говорили	1	1
45	совершенно очевидно что	1	1
46	есть как бы	1	1
47	а не в	1	1
48	по отношению к	2	1
49	подобно тому как	1	1
50	и целый ряд	1	1
51	же как и	2	1
52	знает что он	1	1
53	из того что	1	1
54	и таким образом	2	1
55	с тем что	1	1
56	до некоторой степени	1	1
57	то же время	1	1
58	и здесь мы	1	1
59	что все это	1	1
60	едва ли можно	1	1
61	с этой точки	1	1
62	у него нет	1	1
63	он думает что	1	1
64	только для того	1	1
65	можно найти в	1	1
66	для нас это	1	1
67	мы стоим перед	1	1
68	то что у	1	1
69	образом в виде	1	1
70	и из его	1	1
71	с ним и	1	1
72	в свою очередь	1	1
73	т д все	1	1
74	но он думает	1	1
75	мы знаем о	1	1
76	и на этом	1	1
77	указывают на то	1	1
78	не может быть	3	1
79	то обстоятельство что	1	1
80	на наших глазах	1	1
81	и в русской	1	1
82	и вместе с	2	1
83	становится понятным что	1	1
84	этой точки зрения	1	1
85	не только в	2	1
86	можно сказать что	1	1
87	и она его	1	1
88	в то же	1	1
89	целый ряд других	1	1
90	может быть в	1	1
91	что и в	2	1
92	мы увидим что	1	1
