N	3gram	Propp_Isto_6	Vladivir
1	о том что	4	7
2	в том что	5	7
3	в свое время	1	5
4	и то что	1	4
5	на то что	1	4
6	том что в	2	3
7	мы хотели бы	1	3
8	более или менее	1	3
9	с другой стороны	8	3
10	не может быть	3	3
11	на первый план	2	2
12	еще и сейчас	1	2
13	так как он	2	2
14	не только в	4	2
15	в то время	3	2
16	мы сейчас увидим	1	2
17	в связи со	1	2
18	во всяком случае	2	2
19	что у него	1	2
20	можно сказать что	1	2
21	тем не менее	1	2
22	для того чтобы	1	2
23	том что он	1	2
24	что и в	2	2
25	и т д	8	2
26	что иное как	1	1
27	в нем мы	1	1
28	с ними и	1	1
29	с ним на	1	1
30	никогда не переставал	1	1
31	того что в	1	1
32	уже не может	1	1
33	и в особенности	1	1
34	нам кажется что	1	1
35	и если этот	1	1
36	видно что отношение	1	1
37	для тех кто	1	1
38	и не может	1	1
39	мне кажется что	1	1
40	только то что	2	1
41	он был и	1	1
42	вместе с тем	3	1
43	одно и то	1	1
44	как он будет	1	1
45	то время как	3	1
46	здесь мы имеем	4	1
47	у него в	1	1
48	в этом не	1	1
49	не потому что	1	1
50	с одной стороны	7	1
51	смысле этого слова	1	1
52	и то же	1	1
53	а также и	1	1
54	некоторое время он	1	1
55	а с другой	1	1
56	не будем приводить	1	1
57	так или иначе	1	1
58	мы уже знаем	2	1
59	и в том	1	1
60	мы уже видели	3	1
61	и когда он	1	1
62	он слаб и	1	1
63	есть не что	1	1
64	так и в	1	1
65	и вместе с	1	1
66	так как в	1	1
67	с тем что	1	1
68	мы не будем	2	1
69	и тем самым	1	1
70	связаны с его	1	1
71	правда в очень	1	1
72	но это не	1	1
73	не что иное	1	1
74	в сравнении с	1	1
75	лицом к лицу	1	1
76	а именно что	2	1
77	т д в	1	1
78	в себе не	1	1
79	уже не было	1	1
