N	2gram	Bakhtin_Pr_3	Problemy
1	то есть	1	50
2	и в	34	45
3	и не	29	42
4	не может	19	24
5	в его	22	22
6	в этом	16	20
7	в нем	19	20
8	точки зрения	8	19
9	может быть	19	18
10	никогда не	8	17
11	не только	10	16
12	как бы	27	15
13	но и	12	15
14	жизни и	3	15
15	как и	18	14
16	у достоевского	13	14
17	в самом	8	13
18	таким образом	5	11
19	к нему	14	11
20	прежде всего	15	11
21	в человеке	2	10
22	а не	9	10
23	еще не	4	9
24	он не	15	9
25	входит в	2	9
26	с точки	4	9
27	только в	6	9
28	для него	13	9
29	из них	5	9
30	в монологическом	1	8
31	с его	6	8
32	по отношению	5	8
33	не в	9	8
34	по себе	3	8
35	и его	16	8
36	как мы	7	8
37	с ним	8	8
38	в том	3	8
39	потому что	12	8
40	отношение к	6	8
41	в романах	3	8
42	отношению к	6	8
43	в котором	3	7
44	в сущности	11	7
45	в ней	3	7
46	и на	6	7
47	так сказать	2	7
48	их в	3	7
49	и с	15	7
50	с другими	4	7
51	том что	3	7
52	что он	23	7
53	и ее	2	7
54	вовсе не	11	7
55	друг друга	2	7
56	до конца	3	7
57	героя и	9	7
58	и потому	2	6
59	слово о	7	6
60	я не	7	6
61	он сам	5	6
62	но не	4	6
63	романах достоевского	3	6
64	конечно не	2	6
65	но в	16	6
66	не как	3	6
67	со своими	1	6
68	нигде не	1	6
69	в своей	3	6
70	даже в	5	6
71	о нем	2	6
72	мире достоевского	3	6
73	одного сознания	1	6
74	уже не	2	6
75	и их	1	6
76	в одном	5	6
77	у него	4	6
78	как раз	4	6
79	там где	7	6
80	и слово	8	6
81	дело идет	5	6
82	сознания и	3	6
83	что в	7	6
84	то же	14	5
85	за пределы	2	5
86	сама по	2	5
87	в одной	3	5
88	в своем	2	5
89	в целом	5	5
90	в себе	6	5
91	на его	4	5
92	к герою	7	5
93	достоевского как	1	5
94	зрения на	1	5
95	она не	1	5
96	в то	12	5
97	как не	1	5
98	в произведении	1	5
99	то что	11	5
100	и мир	2	5
101	человека в	1	5
102	что и	5	5
103	так как	4	5
104	что не	7	5
105	более того	2	5
106	сказать что	2	5
107	так же	8	5
108	все это	16	5
109	о мире	8	5
110	этом смысле	4	5
111	его творчества	1	5
112	бы в	3	5
113	хотя бы	5	5
114	героя в	5	5
115	как слово	2	5
