N	2gram	Voloshinov_1	Myshleni
1	точки зрения	8	26
2	таким образом	9	26
3	в том	3	24
4	и в	16	23
5	том что	3	21
6	с точки	6	18
7	в этом	9	17
8	того чтобы	1	17
9	то что	3	17
10	не только	7	16
11	так же	2	16
12	для того	1	15
13	как и	2	14
14	может быть	17	14
15	но и	4	14
16	в его	4	14
17	что в	3	14
18	с помощью	2	13
19	в развитии	2	12
20	не может	8	12
21	и мышления	1	11
22	сказать что	7	11
23	как бы	5	11
24	с другой	1	10
25	в психологии	1	10
26	прежде всего	9	10
27	и с	8	9
28	в детском	1	9
29	в качестве	1	9
30	одной стороны	1	9
31	вместе с	3	9
32	и не	4	9
33	то же	2	8
34	самого начала	4	8
35	в основе	3	8
36	с самого	4	8
37	и на	4	8
38	с одной	1	8
39	мышления в	1	8
40	мы не	2	7
41	вопрос о	1	7
42	в самом	2	7
43	в этой	4	7
44	в другом	1	7
45	с тем	1	7
46	и ее	4	7
47	так как	4	7
48	что он	2	7
49	же как	2	6
50	в сущности	1	6
51	все это	4	6
52	столь же	1	6
53	с этим	2	6
54	у ребенка	1	6
55	лишь в	1	6
56	с этой	2	6
57	по сравнению	3	6
58	мысли и	4	6
59	и его	8	6
60	о том	2	6
61	все время	1	6
62	только в	4	6
63	мы можем	9	6
64	от того	1	6
65	сравнению с	3	5
66	из того	1	5
67	между собой	2	5
68	и как	3	5
69	но в	4	5
70	он не	2	5
71	если бы	1	5
72	для этого	2	5
73	как мы	4	5
74	что может	1	5
75	и т.д	1	5
76	и что	1	5
77	можно сказать	4	5
78	так и	4	5
79	что для	1	5
80	ребенка и	3	5
81	что мы	2	5
82	и все	4	5
83	мы должны	1	5
84	в своих	1	5
85	высшей степени	1	4
86	в чем	5	4
87	с его	7	4
88	но не	1	4
89	все остальные	2	4
90	и к	6	4
91	все эти	5	4
92	что она	1	4
93	при этом	6	4
94	научной психологии	1	4
95	отношений между	1	4
96	их в	3	4
97	было бы	2	4
98	ни в	5	4
99	в высшей	1	4
100	в своей	2	4
101	но вместе	1	4
102	этом отношении	1	4
103	с другом	1	4
104	к тому	1	4
105	приводит к	1	4
106	во всей	2	4
107	в свете	1	4
108	мы видим	2	4
109	только что	1	4
110	для всех	4	4
111	в одном	3	4
112	как раз	1	4
113	до сих	3	4
114	а с	1	4
115	друг с	1	4
116	сих пор	3	4
117	хотя бы	4	4
118	в свою	1	4
119	к этому	2	4
120	как на	1	4
121	отношения к	3	3
122	человека и	1	3
123	и то	1	3
124	самом деле	6	3
125	как известно	1	3
126	полагает что	1	3
127	я не	1	3
128	мы и	1	3
129	в общем	3	3
130	что они	1	3
131	нашего сознания	1	3
132	все же	1	3
133	что это	2	3
134	из этих	2	3
135	учение о	3	3
136	самым существенным	1	3
137	как он	1	3
138	всей его	1	3
139	друг другу	1	3
140	теории и	1	3
141	его не	1	3
